Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2021-04-09,00:15,Friday,FINCH STATION,EUBO,11,18,S,YU,5781
2021-04-09,01:54,Friday,KIPLING STATION,MUIS,0,0,,BD,0
2021-04-09,05:42,Friday,WARDEN STATION,PUSO,3,0,W,BD,5160
2021-04-09,06:02,Friday,ROSEDALE STATION,MUATC,5,9,S,YU,5981
2021-04-09,06:48,Friday,LAWRENCE STATION,SUAP,0,0,,YU,0
2021-04-09,07:10,Friday,SHEPPARD WEST STATION,MUATC,0,0,N,YU,5781
2021-04-09,07:23,Friday,WOODBINE STATION,MUDD,8,12,E,BD,5016
2021-04-09,08:13,Friday,MIDLAND STATION,MRO,3,8,N,SRT,3017
2021-04-09,08:49,Friday,CHRISTIE STATION,SUAP,0,0,E,BD,0
2021-04-09,09:02,Friday,KENNEDY SRT STATION,ERDO,5,10,S,SRT,3017
2021-04-09,09:12,Friday,CASTLE FRANK STATION,TUO,4,8,W,BD,5335
2021-04-09,09:34,Friday,ST GEORGE YUS STATION,PUMST,0,0,,YU,0
2021-04-09,12:05,Friday,EGLINTON STATION,SUDP,0,0,N,YU,5906
2021-04-09,13:03,Friday,KENNEDY BD STATION,EUSC,0,0,E,BD,5332
2021-04-09,14:12,Friday,LAWRENCE WEST STATION,MUSAN,3,6,S,YU,6006
2021-04-09,14:54,Friday,SHEPPARD WEST STATION,MUATC,3,6,N,YU,5781
2021-04-09,15:23,Friday,ST CLAIR STATION,SUDP,3,6,N,YU,6031
2021-04-09,16:21,Friday,DUNDAS STATION,MUPAA,0,0,S,YU,6131
2021-04-09,16:26,Friday,ELLESMERE STATION,MRUI,0,0,,SRT,0
2021-04-09,16:41,Friday,EGLINTON STATION,MUPR1,59,62,S,YU,5946
2021-04-09,17:14,Friday,EGLINTON STATION,EUSC,0,0,N,YU,5886
2021-04-09,17:50,Friday,SHEPPARD-YONGE STATION,TUSC,0,0,W,SHP,6181
2021-04-09,18:10,Friday,KENNEDY SRT STATION,ERPR,4,9,S,SRT,3020
2021-04-09,18:16,Friday,DAVISVILLE STATION,SUAP,6,9,N,YU,6041
2021-04-09,18:37,Friday,YORKDALE STATION,MUATC,3,6,N,YU,5781
2021-04-09,18:47,Friday,YORK MILLS STATION,TUSC,0,0,S,YU,5461
2021-04-09,18:57,Friday,ST GEORGE YUS STATION,PUMEL,0,0,,YU,0
2021-04-09,20:17,Friday,DON MILLS STATION,MUSC,0,0,W,SHP,6181
2021-04-09,20:40,Friday,KIPLING STATION,MUI,7,14,E,BD,5068
2021-04-09,21:28,Friday,WARDEN STATION,SUO,7,14,E,BD,5223
2021-04-09,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-09,22:36,Friday,MAIN STREET STATION,PUMST,0,0,W,BD,0
2021-04-10,01:16,Saturday,ST CLAIR STATION,MUIS,0,0,,YU,0
2021-04-10,01:42,Saturday,WILSON YARD,EUOE,0,0,,YU,5811
2021-04-10,01:53,Saturday,ZONE 1,PUSZC,22,27,N,YU,5446
2021-04-10,05:44,Saturday,CASTLE FRANK STATION,SUO,0,0,,BD,0
2021-04-10,06:00,Saturday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2021-04-10,06:04,Saturday,GREENWOOD STATION,MUIE,0,0,,BD,0
2021-04-10,06:15,Saturday,ROSEDALE STATION,TUATC,4,9,S,YU,6131
2021-04-10,11:34,Saturday,KEELE STATION,MUIE,0,0,,BD,0
2021-04-10,12:52,Saturday,WARDEN STATION,TUO,0,0,E,BD,5371
2021-04-10,13:16,Saturday,ROYAL YORK STATION,TUSC,0,0,E,BD,5332
2021-04-10,13:21,Saturday,DAVISVILLE STATION,SUUT,0,0,N,YU,0
2021-04-10,14:20,Saturday,VICTORIA PARK STATION,MUPAA,11,15,W,BD,5130
2021-04-10,17:11,Saturday,UNION STATION,SUDP,0,0,,YU,0
2021-04-10,17:56,Saturday,ISLINGTON STATION,TUMVS,0,0,E,BD,5020
2021-04-10,18:10,Saturday,BROADVIEW STATION,MUIS,0,0,,BD,0
2021-04-10,18:16,Saturday,JANE STATION,PUSCR,5,9,E,BD,5020
2021-04-10,18:33,Saturday,SUMMERHILL STATION,SUUT,10,15,N,YU,5986
2021-04-10,20:14,Saturday,FINCH STATION,SUDP,0,0,,YU,0
2021-04-10,20:48,Saturday,ISLINGTON STATION,MUIS,0,0,,BD,0
2021-04-10,20:59,Saturday,DONLANDS STATION,MUPAA,0,0,W,BD,5261
2021-04-10,21:47,Saturday,KIPLING STATION,SUDP,17,23,E,BD,5102
2021-04-10,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-10,22:56,Saturday,WILSON STATION,MUIS,0,0,,YU,0
2021-04-10,23:00,Saturday,WARDEN STATION,MUDD,8,13,E,BD,5068
2021-04-11,01:38,Sunday,WILSON HOSTLER,TUATC,0,0,S,YU,5941
2021-04-11,03:04,Sunday,HIGHWAY 407 STATION,SUDP,0,0,,YU,0
2021-04-11,07:29,Sunday,WILSON YARD,MUATC,0,0,N,YU,5806
2021-04-11,07:49,Sunday,SHEPPARD WEST STATION,MUATC,10,15,N,YU,5981
2021-04-11,07:53,Sunday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6146
2021-04-11,07:59,Sunday,SHEPPARD WEST STATION,MUATC,12,17,N,YU,6106
2021-04-11,08:00,Sunday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2021-04-11,08:04,Sunday,FINCH WEST STATION,MUATC,0,0,N,YU,5801
2021-04-11,08:09,Sunday,DUPONT STATION,MUATC,4,9,S,YU,5956
2021-04-11,08:19,Sunday,SHEPPARD WEST STATION,MUATC,10,15,N,YU,5901
2021-04-11,08:24,Sunday,MUSEUM STATION,MUATC,3,8,N,YU,5456
2021-04-11,08:27,Sunday,ST CLAIR STATION,MUSC,0,0,S,YU,6001
2021-04-11,08:41,Sunday,SHEPPARD WEST STATION,MUATC,7,12,N,YU,5446
2021-04-11,08:43,Sunday,ROSEDALE STATION,MUATC,0,0,S,YU,5991
2021-04-11,08:50,Sunday,YORKDALE STATION,MUATC,3,8,N,YU,5396
2021-04-11,08:54,Sunday,ST CLAIR WEST STATION,MUATC,4,9,N,YU,6001
2021-04-11,09:04,Sunday,ST GEORGE YUS STATION,SUUT,0,0,N,YU,5991
2021-04-11,09:19,Sunday,ROSEDALE STATION,MUATC,0,0,S,YU,6126
2021-04-11,09:26,Sunday,ROSEDALE STATION,MUATC,5,10,S,YU,5981
2021-04-11,09:31,Sunday,ROSEDALE STATION,MUATC,4,9,N,YU,5776
2021-04-11,09:43,Sunday,ST CLAIR WEST STATION,MUATC,4,9,N,YU,6026
2021-04-11,09:52,Sunday,FINCH WEST STATION,MUATC,0,0,S,YU,5996
2021-04-11,09:58,Sunday,ROSEDALE STATION,MUATC,3,8,S,YU,5951
2021-04-11,10:18,Sunday,DUNDAS WEST STATION,MUSC,0,0,E,BD,5364
2021-04-11,10:36,Sunday,BLOOR STATION,MUIS,0,0,,YU,0
2021-04-11,10:56,Sunday,ROSEDALE STATION,MUATC,3,8,S,YU,5791
2021-04-11,11:12,Sunday,ROSEDALE STATION,MUATC,6,11,S,YU,6091
2021-04-11,11:22,Sunday,KENNEDY BD STATION,SUDP,0,0,,BD,0
2021-04-11,11:28,Sunday,COLLEGE STATION,MUATC,0,0,S,YU,6126
2021-04-11,11:31,Sunday,YONGE UNIVERSITY SUBWA,MUATC,144,149,S,YU,6086
2021-04-11,11:34,Sunday,PIONEER VILLAGE STATIO,SUDP,0,0,N,YU,5991
2021-04-11,11:54,Sunday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5035
2021-04-11,12:32,Sunday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2021-04-11,12:46,Sunday,YONGE BD STATION,SUUT,8,12,E,BD,5061
2021-04-11,13:22,Sunday,DONLANDS STATION,SUDP,0,0,W,BD,5322
2021-04-11,13:58,Sunday,KIPLING STATION,EUDO,4,8,E,BD,5135
2021-04-11,15:44,Sunday,WELLESLEY STATION,MUIRS,0,0,,YU,0
2021-04-11,16:09,Sunday,OSGOODE STATION,MUIS,0,0,,YU,0
2021-04-11,17:53,Sunday,WILSON STATION,MUIRS,0,0,,YU,0
2021-04-11,18:32,Sunday,KEELE STATION,MUIS,0,0,,BD,0
2021-04-11,21:39,Sunday,ST PATRICK STATION,SUDP,3,8,N,YU,5771
2021-04-11,21:47,Sunday,COXWELL STATION,TUNIP,3,7,E,BD,5259
2021-04-11,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-12,00:52,Monday,COXWELL STATION,MUTO,5,13,W,BD,5371
2021-04-12,02:12,Monday,UNION STATION,MUIS,0,0,,YU,0
2021-04-12,05:35,Monday,DUFFERIN STATION,MUNCA,0,0,,BD,0
2021-04-12,05:36,Monday,FINCH STATION,EUBO,4,8,S,YU,5456
2021-04-12,05:45,Monday,DAVISVILLE STATION,TUSUP,3,7,N,YU,5966
2021-04-12,05:47,Monday,KIPLING STATION,EUVA,6,12,E,BD,5183
2021-04-12,06:00,Monday,ST GEORGE YUS STATION,MUO,0,0,,YU/BD,0
2021-04-12,06:41,Monday,DON MILLS STATION,MUIS,0,0,,SHP,0
2021-04-12,08:21,Monday,UNION STATION,PUMO,4,8,N,YU,5976
2021-04-12,09:15,Monday,VICTORIA PARK STATION,MUNCA,0,0,,BD,0
2021-04-12,10:00,Monday,DUFFERIN STATION,MUDD,10,14,W,BD,5250
2021-04-12,11:17,Monday,CASTLE FRANK STATION,SUO,3,7,E,BD,5201
2021-04-12,12:00,Monday,DAVISVILLE STATION,SUO,4,8,S,YU,5501
2021-04-12,12:36,Monday,WARDEN STATION,PUSTC,9,13,W,BD,5097
2021-04-12,12:47,Monday,SUMMERHILL STATION,SUDP,0,0,S,YU,5936
2021-04-12,13:05,Monday,ST CLAIR STATION,PUMEL,0,0,S,YU,0
2021-04-12,13:08,Monday,ST CLAIR STATION,MUIS,0,0,S,YU,0
2021-04-12,13:13,Monday,FINCH STATION,PUMO,0,0,,YU,0
2021-04-12,13:20,Monday,EGLINTON STATION,PUMEL,0,0,,YU,0
2021-04-12,13:36,Monday,EGLINTON WEST STATION,MUIS,0,0,,YU,0
2021-04-12,14:14,Monday,SCARBOROUGH CTR STATIO,MRO,7,12,S,SRT,3000
2021-04-12,14:17,Monday,PIONEER VILLAGE STATIO,SUDP,3,8,N,YU,5801
2021-04-12,16:17,Monday,DON MILLS STATION,MUSC,0,0,E,SHP,6186
2021-04-12,16:19,Monday,LAWRENCE EAST STATION,ERDO,11,16,S,SRT,3012
2021-04-12,16:36,Monday,EGLINTON STATION,MUPAA,4,8,S,YU,5901
2021-04-12,16:44,Monday,DUPONT STATION,PUMEL,0,0,,YU,0
2021-04-12,17:36,Monday,YONGE BD STATION,SUDP,9,13,W,BD,5071
2021-04-12,17:50,Monday,YONGE BD STATION,PUMEL,0,0,,BD,0
2021-04-12,18:48,Monday,BAYVIEW STATION,SUO,0,0,W,SHP,6141
2021-04-12,18:57,Monday,WELLESLEY STATION,MUPAA,3,7,N,YU,5466
2021-04-12,19:19,Monday,FINCH WEST STATION,SUDP,18,23,N,YU,6001
2021-04-12,19:52,Monday,WARDEN STATION,TUO,3,7,E,BD,5351
2021-04-12,19:53,Monday,KEELE STATION,MUI,14,18,E,BD,5102
2021-04-12,20:09,Monday,WARDEN STATION,TUMVS,0,0,E,BD,5079
2021-04-12,20:14,Monday,DUNDAS WEST STATION,MUPR1,132,138,E,BD,5043
2021-04-12,21:06,Monday,MIDLAND STATION,ERCD,8,14,N,SRT,3012
2021-04-12,21:10,Monday,BLOOR STATION,SUDP,0,0,N,YU,5891
2021-04-12,21:40,Monday,OSSINGTON STATION,TUO,0,0,W,BD,5351
2021-04-12,21:45,Monday,WELLESLEY STATION,MUPAA,0,0,S,YU,5526
2021-04-12,22:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-12,23:31,Monday,CHRISTIE STATION,MUIRS,0,0,,BD,0
2021-04-13,02:21,Tuesday,VAUGHAN MC STATION,SUDP,3,10,N,YU,5801
2021-04-13,05:32,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5926
2021-04-13,05:53,Tuesday,VICTORIA PARK STATION,PUSTC,7,11,W,BD,5090
2021-04-13,06:00,Tuesday,ST GEORGE YUS STATION,MUO,0,0,,YU,0
2021-04-13,06:18,Tuesday,SHEPPARD WEST STATION,TUNOA,5,10,N,YU,6076
2021-04-13,06:57,Tuesday,UNION STATION,MUATC,4,8,N,YU,5916
2021-04-13,07:40,Tuesday,ST ANDREW STATION,MUIR,4,8,S,YU,5906
2021-04-13,08:18,Tuesday,FINCH STATION,MUIR,4,8,S,YU,5126
2021-04-13,08:22,Tuesday,SHEPPARD STATION,MUPAA,0,0,N,YU,5821
2021-04-13,08:41,Tuesday,UNION STATION,MUATC,4,8,N,YU,6036
2021-04-13,08:44,Tuesday,WILSON CARHOUSE,MUIE,0,0,,YU,0
2021-04-13,08:57,Tuesday,EGLINTON STATION,MUSC,0,0,N,YU,5941
2021-04-13,10:57,Tuesday,SPADINA STATION,SUAE,0,0,,,0
2021-04-13,11:01,Tuesday,DUFFERIN STATION,MUPAA,0,0,W,BD,5150
2021-04-13,11:37,Tuesday,ELLESMERE STATION,MRO,0,0,S,SRT,3010
2021-04-13,11:37,Tuesday,FINCH STATION,TUSUP,4,8,S,YU,5461
2021-04-13,11:57,Tuesday,SHEPPARD STATION,TUMVS,0,0,N,YU,5821
2021-04-13,12:15,Tuesday,MIDLAND STATION,ERDO,0,0,N,SRT,3021
2021-04-13,12:50,Tuesday,DONLANDS STATION,MUPAA,0,0,E,BD,5002
2021-04-13,13:10,Tuesday,ST CLAIR STATION,TUOS,3,7,S,YU,6056
2021-04-13,13:49,Tuesday,BAY STATION,SUDP,3,7,W,BD,5020
2021-04-13,13:55,Tuesday,DUNDAS STATION,SUDP,0,0,S,YU,5901
2021-04-13,14:08,Tuesday,BATHURST STATION,PUMEL,0,0,,BD,0
2021-04-13,15:08,Tuesday,DON MILLS STATION,TUO,3,8,E,SHP,6161
2021-04-13,16:16,Tuesday,KENNEDY BD STATION,SUDP,4,8,E,BD,5069
2021-04-13,16:45,Tuesday,WARDEN STATION,MUDD,3,7,E,BD,5069
2021-04-13,17:19,Tuesday,MAIN STREET STATION,MUIRS,0,0,,BD,0
2021-04-13,17:23,Tuesday,ROSEDALE STATION,TUATC,6,10,S,YU,6011
2021-04-13,17:26,Tuesday,KENNEDY BD STATION,MUNCA,0,0,,BD,0
2021-04-13,18:27,Tuesday,FINCH STATION,TUNIP,5,10,S,YU,6011
2021-04-13,18:42,Tuesday,SHEPPARD STATION,MUIR,0,0,N,YU,5931
2021-04-13,19:18,Tuesday,LESLIE STATION,PUSWZ,6,11,E,SHP,6186
2021-04-13,20:10,Tuesday,EGLINTON WEST STATION,MUIS,0,0,,YU,0
2021-04-13,21:01,Tuesday,PIONEER VILLAGE STATIO,SUDP,0,0,S,YU,6081
2021-04-13,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,,0
2021-04-13,22:25,Tuesday,WOODBINE STATION,SUDP,7,14,W,BD,5148
2021-04-14,00:21,Wednesday,JANE STATION,SUAP,0,0,,BD,0
2021-04-14,01:30,Wednesday,UNION STATION,MUIRS,0,0,N,YU,5941
2021-04-14,02:34,Wednesday,FINCH STATION,MUIS,0,0,,YU,0
2021-04-14,02:42,Wednesday,VAUGHAN MC STATION,SUDP,0,0,,YU,0
2021-04-14,05:19,Wednesday,KING STATION,PUMST,0,0,,YU,0
2021-04-14,05:49,Wednesday,KEELE STATION,EUNT,13,0,W,BD,5284
2021-04-14,05:59,Wednesday,GREENWOOD STATION,EUNT,4,9,E,BD,5044
2021-04-14,06:00,Wednesday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2021-04-14,06:11,Wednesday,BATHURST STATION,MUIE,0,0,,BD,0
2021-04-14,06:13,Wednesday,GREENWOOD STATION,TUNIP,5,10,E,BD,5066
2021-04-14,06:24,Wednesday,BAYVIEW STATION,MUIS,0,0,W,SHP,5618
2021-04-14,06:39,Wednesday,KIPLING STATION,EUOE,0,0,W,BD,5037
2021-04-14,06:52,Wednesday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0
2021-04-14,07:07,Wednesday,LESLIE STATION,MUIR,13,18,W,SHP,6186
2021-04-14,07:18,Wednesday,BAYVIEW STATION,PUOPO,5,10,W,SHP,6196
2021-04-14,07:23,Wednesday,ROYAL YORK STATION,MUSC,0,0,W,BD,5250
2021-04-14,08:10,Wednesday,BLOOR STATION,MUIS,0,0,,YU,0
2021-04-14,09:31,Wednesday,KIPLING STATION,TUMVS,3,7,W,BD,5077
2021-04-14,09:33,Wednesday,DON MILLS STATION,MUSAN,5,11,W,SHP,6181
2021-04-14,09:38,Wednesday,EGLINTON WEST STATION,MUATC,3,8,N,YU,5816
2021-04-14,09:46,Wednesday,YONGE BD STATION,PUMEL,0,0,,BD,0
2021-04-14,11:40,Wednesday,BAYVIEW STATION,SUDP,0,0,,SHP,0
2021-04-14,11:55,Wednesday,DON MILLS STATION,MUIS,0,0,,SHP,0
2021-04-14,12:04,Wednesday,BATHURST STATION,MUIS,0,0,,BD,0
2021-04-14,13:35,Wednesday,ST GEORGE YUS STATION,MUATC,0,0,S,YU,5876
2021-04-14,14:39,Wednesday,PAPE STATION,PUMST,0,0,,BD,0
2021-04-14,15:47,Wednesday,ST CLAIR STATION,MUIR,0,0,,YU,0
2021-04-14,16:05,Wednesday,PIONEER VILLAGE STATIO,PUMEL,0,0,,YU,0
2021-04-14,16:18,Wednesday,KEELE STATION,SUDP,3,7,W,BD,5320
2021-04-14,16:21,Wednesday,YONGE BD STATION,MUPAA,3,7,E,BD,5351
2021-04-14,16:46,Wednesday,MAIN STREET STATION,MUIR,3,7,E,BD,5292
2021-04-14,16:53,Wednesday,MCCOWAN STATION,ERBO,5,10,N,SRT,3017
2021-04-14,17:00,Wednesday,DONLANDS STATION,SUO,7,11,W,BD,5053
2021-04-14,17:06,Wednesday,VICTORIA PARK STATION,SUDP,30,34,E,BD,5160
2021-04-14,17:18,Wednesday,FINCH STATION,MUNOA,4,8,S,YU,0
2021-04-14,17:34,Wednesday,UNION STATION,MUDD,0,0,N,YU,5821
2021-04-14,17:40,Wednesday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2021-04-14,19:07,Wednesday,BAYVIEW STATION,SUO,0,0,,SHP,0
2021-04-14,19:31,Wednesday,CHESTER STATION,MUPAA,0,0,E,BD,5218
2021-04-14,19:38,Wednesday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0
2021-04-14,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-14,22:09,Wednesday,FINCH WEST STATION,SUDP,0,0,,YU,0
2021-04-15,05:59,Thursday,SHEPPARD-YONGE STATION,PUSSW,5,10,W,SHP,6161
2021-04-15,06:00,Thursday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2021-04-15,07:18,Thursday,BLOOR STATION,SUO,3,7,S,YU,5461
2021-04-15,08:54,Thursday,OLD MILL STATION,MUNCA,0,0,,BD,0
2021-04-15,10:05,Thursday,BATHURST STATION,SUUT,3,7,E,BD,5150
2021-04-15,10:14,Thursday,SPADINA BD STATION,MUIE,3,6,E,BD,5150
2021-04-15,12:03,Thursday,KIPLING STATION,MUIRS,0,0,,BD,0
2021-04-15,12:43,Thursday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2021-04-15,13:13,Thursday,SHEPPARD STATION,SUDP,0,0,N,YU,5921
2021-04-15,13:19,Thursday,LAWRENCE STATION,SUDP,13,17,S,YU,6011
2021-04-15,13:19,Thursday,SHEPPARD-YONGE STATION,SUAE,5,10,W,SHP,0
2021-04-15,13:42,Thursday,LAWRENCE STATION,SUDP,0,0,N,YU,5926
2021-04-15,14:16,Thursday,CASTLE FRANK STATION,MUIRS,0,0,W,BD,5061
2021-04-15,14:26,Thursday,UNION STATION,SUDP,0,0,,YU,0
2021-04-15,14:58,Thursday,FINCH STATION,TUNIP,6,10,S,YU,5946
2021-04-15,15:27,Thursday,OSSINGTON STATION,SUDP,8,12,W,BD,5147
2021-04-15,15:54,Thursday,OSSINGTON STATION,MUIS,0,0,,BD,0
2021-04-15,16:15,Thursday,ST GEORGE YUS STATION,MUTO,0,0,N,YU,6026
2021-04-15,16:32,Thursday,YORK MILLS STATION,MUIRS,0,0,S,YU,0
2021-04-15,16:42,Thursday,YONGE BD STATION,MUSC,0,0,E,BD,5066
2021-04-15,17:04,Thursday,KIPLING STATION,SUDP,4,8,E,BD,5181
2021-04-15,18:42,Thursday,QUEEN STATION,SUO,0,0,,YU,0
2021-04-15,18:53,Thursday,FINCH WEST STATION,SUDP,0,0,S,YU,5576
2021-04-15,19:26,Thursday,QUEEN STATION,MUIRS,0,0,N,YU,0
2021-04-15,19:55,Thursday,WELLESLEY STATION,MUIRS,0,0,S,YU,0
2021-04-15,20:16,Thursday,SHEPPARD-YONGE STATION,PUSSW,10,15,W,SHP,0
2021-04-15,20:25,Thursday,HIGH PARK STATION,SUDP,0,0,W,BD,5182
2021-04-15,20:38,Thursday,COLLEGE STATION,MUIS,0,0,N,YU,5000
2021-04-15,20:56,Thursday,DONLANDS STATION,SUDP,0,0,W,BD,5061
2021-04-15,21:01,Thursday,DUFFERIN STATION,SUDP,10,17,W,BD,5196
2021-04-15,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-15,22:34,Thursday,DUNDAS WEST STATION,MUIS,0,0,,BD,0
2021-04-15,22:52,Thursday,DUNDAS STATION,SUDP,6,13,N,YU,5931
2021-04-15,22:55,Thursday,KENNEDY BD STATION,SUG,7,14,W,BD,5181
2021-04-15,23:14,Thursday,KENNEDY BD STATION,SUG,7,14,W,BD,5296
2021-04-15,23:39,Thursday,OSSINGTON STATION,SUAP,0,0,W,BD,0
2021-04-16,00:59,Friday,BATHURST STATION,MUIRS,0,0,,BD,0
2021-04-16,01:32,Friday,DUNDAS STATION,SUUT,5,12,N,YU,5976
2021-04-16,01:46,Friday,WELLESLEY STATION,MUSAN,7,14,N,YU,5976
2021-04-16,02:31,Friday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2021-04-16,06:00,Friday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2021-04-16,06:45,Friday,PAPE STATION,SUG,4,8,E,BD,5351
2021-04-16,07:32,Friday,EGLINTON WEST STATION,MUSAN,5,10,N,YU,5996
2021-04-16,08:59,Friday,BLOOR STATION,MUTO,0,0,S,YU,5906
2021-04-16,10:13,Friday,ST GEORGE YUS STATION,SUDP,3,8,S,YU,6021
2021-04-16,10:37,Friday,SUMMERHILL STATION,MUPAA,3,7,N,YU,5976
2021-04-16,12:01,Friday,KIPLING STATION,TUS,4,8,W,BD,5136
2021-04-16,13:03,Friday,ROSEDALE STATION,MUSC,0,0,N,YU,5976
2021-04-16,13:20,Friday,KENNEDY BD STATION,MUPAA,4,8,W,BD,5266
2021-04-16,13:47,Friday,MIDLAND STATION,ERDO,3,8,S,SRT,3016
2021-04-16,13:53,Friday,ELLESMERE STATION,ERCD,3,8,S,SRT,3016
2021-04-16,14:02,Friday,FINCH STATION,TUNIP,3,7,S,YU,5851
2021-04-16,14:45,Friday,BROADVIEW STATION,MUIS,0,0,,BD,0
2021-04-16,15:48,Friday,OLD MILL STATION,SUDP,3,7,E,BD,5112
2021-04-16,15:49,Friday,SHEPPARD-YONGE STATION,MUSC,0,0,W,SHP,6166
2021-04-16,16:00,Friday,KEELE STATION,SUDP,3,7,E,BD,5112
2021-04-16,17:01,Friday,QUEEN STATION,MUNCA,0,0,,YU,0
2021-04-16,18:50,Friday,BROADVIEW STATION,MUIS,0,0,,BD,0
2021-04-16,19:04,Friday,KENNEDY SRT STATION,TRSET,5,10,N,SRT,3023
2021-04-16,19:06,Friday,WARDEN STATION,MUSC,0,0,E,BD,5276
2021-04-16,19:09,Friday,FINCH STATION,MUIS,0,0,,YU,0
2021-04-16,19:17,Friday,SPADINA BD STATION,SUDP,7,11,E,BD,5061
2021-04-16,19:40,Friday,GREENWOOD YARD,MUIE,0,0,,BD,0
2021-04-16,19:40,Friday,OSSINGTON STATION,TUSC,0,0,W,BD,5268
2021-04-16,20:02,Friday,COLLEGE STATION,MUPAA,0,0,S,YU,5401
2021-04-16,21:25,Friday,BLOOR STATION,MUIS,0,0,,YU,0
2021-04-16,21:41,Friday,DONLANDS STATION,SUAP,9,16,E,BD,5110
2021-04-16,21:44,Friday,BATHURST STATION,MUPAA,0,0,E,BD,5201
2021-04-16,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-04-16,22:09,Friday,BLOOR STATION,SUDP,0,0,N,YU,5821
2021-04-16,22:57,Friday,DON MILLS STATION,TUMVS,3,8,E,SHP,6141
2021-04-17,00:35,Saturday,EGLINTON STATION,SUROB,3,10,N,YU,5406
2021-04-17,02:14,Saturday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2021-04-17,05:39,Saturday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6176
2021-04-17,05:47,Saturday,DAVISVILLE STATION,TUSUP,5,10,N,YU,5926
2021-04-17,06:00,Saturday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0
2021-04-17,06:04,Saturday,BLOOR STATION,TUO,4,0,N,YU,5506
2021-04-17,06:04,Saturday,GREENWOOD PORTAL,MUSC,0,0,E,BD,5084
2021-04-17,06:06,Saturday,ST ANDREW STATION,TUNIP,5,10,S,YU,5946
2021-04-17,06:08,Saturday,FINCH STATION,MUSC,0,0,N,YU,5856
2021-04-17,06:13,Saturday,KENNEDY SRT STATION,ERDO,5,10,N,SRT,3021
2021-04-17,06:27,Saturday,GREENWOOD STATION,TUCC,8,13,E,BD,5143
2021-04-17,06:30,Saturday,FINCH STATION,TUO,5,10,S,YU,5501
2021-04-17,06:38,Saturday,OSSINGTON STATION,TUSC,0,0,E,BD,5165
2021-04-17,07:50,Saturday,LAWRENCE EAST STATION,ERDO,5,10,S,SRT,3010
2021-04-17,09:11,Saturday,BESSARION STATION,MUNCA,0,0,,SHP,0
2021-04-17,09:17,Saturday,COLLEGE STATION,MUIRS,0,0,,YU,0
2021-04-17,11:19,Saturday,DUPONT STATION,MUPAA,0,0,N,YU,5556
2021-04-17,11:23,Saturday,KIPLING STATION,SUDP,5,10,E,BD,5102
2021-04-17,12:04,Saturday,LANSDOWNE STATION,MUSC,0,0,E,BD,5281
2021-04-17,12:29,Saturday,ST CLAIR STATION,MUPAA,0,0,S,YU,5971
2021-04-17,12:36,Saturday,YORK MILLS STATION,MUSC,0,0,S,YU,5851
2021-04-17,12:45,Saturday,YORK MILLS STATION,MUSC,0,0,S,YU,5936
2021-04-17,13:46,Saturday,FINCH STATION,TUNIP,5,10,S,YU,5856
2021-04-17,14:41,Saturday,BATHURST STATION,MUIR,0,0,W,BD,0
2021-04-17,15:54,Saturday,DUFFERIN STATION,MUI,8,12,W,BD,5206
2021-04-17,17:07,Saturday,YONGE BD STATION,SUO,0,0,E,BD,5288
2021-04-17,17:09,Saturday,BLOOR STATION,SUO,0,0,S,YU,5961
2021-04-17,18:14,Saturday,BATHURST STATION,MUIRS,0,0,,BD,0
2021-04-17,19:42,Saturday,FINCH STATION,MUIS,0,0,,YU,0
2021-04-17,20:47,Saturday,YORK MILLS STATION,TUSC,0,0,S,YU,5526
