Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2021-12-06,15:01,Monday,LAWRENCE STATION,SUDP,4,7,N,YU,5561
2021-12-06,15:39,Monday,YORKDALE STATION,PUOPO,0,0,N,YU,5616
2021-12-06,16:16,Monday,ST CLAIR WEST STATION,SUDP,7,10,S,YU,5446
2021-12-06,16:57,Monday,MUSEUM STATION,SUDP,0,0,S,YU,5711
2021-12-06,17:15,Monday,QUEEN'S PARK STATION,MUIR,21,24,N,YU,5536
2021-12-06,17:20,Monday,KIPLING STATION,MUIR,4,8,E,BD,5251
2021-12-06,17:25,Monday,ST GEORGE YUS STATION,PUSAC,7,10,S,YU,5766
2021-12-06,17:38,Monday,ROSEDALE STATION,TUATC,3,6,S,YU,5901
2021-12-06,17:39,Monday,DAVISVILLE STATION,MUIRS,0,0,N,YU,5946
2021-12-06,17:53,Monday,DUNDAS STATION,SUDP,0,0,S,YU,6031
2021-12-06,17:56,Monday,ST GEORGE YUS STATION,MUSAN,4,7,N,YU,5441
2021-12-06,18:23,Monday,KEELE STATION,SUROB,0,0,,BD,0
2021-12-06,18:33,Monday,ROYAL YORK STATION,SUDP,4,8,E,BD,5259
2021-12-06,18:38,Monday,DAVISVILLE STATION,TUATC,9,12,S,YU,5586
2021-12-06,18:46,Monday,DAVISVILLE STATION,MUATC,10,13,S,YU,5696
2021-12-06,18:49,Monday,COLLEGE STATION,MUATC,0,0,N,YU,5426
2021-12-06,18:54,Monday,ST PATRICK STATION,SUUT,11,14,N,YU,5761
2021-12-06,19:05,Monday,ST PATRICK STATION,EUTRD,7,10,S,YU,6081
2021-12-06,19:38,Monday,ROYAL YORK STATION,SUDP,0,0,E,BD,0
2021-12-06,19:42,Monday,ST CLAIR STATION,MUATC,6,9,N,YU,6016
2021-12-06,19:47,Monday,ST GEORGE YUS STATION,MUTO,5,8,S,YU,6051
2021-12-06,19:56,Monday,ROSEDALE STATION,MUATC,12,15,S,YU,5591
2021-12-06,20:16,Monday,VICTORIA PARK STATION,MUIR,22,29,E,BD,5236
2021-12-06,21:12,Monday,FINCH STATION,MUIS,0,0,,YU,0
2021-12-06,21:18,Monday,KIPLING STATION,SUDP,3,10,E,BD,5052
2021-12-06,21:22,Monday,HIGH PARK STATION,TUO,0,0,W,BD,5752
2021-12-06,22:00,Monday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0
2021-12-06,22:46,Monday,KENNEDY BD STATION,MUI,0,0,W,BD,5181
2021-12-06,23:21,Monday,MAIN STREET STATION,MUIS,0,0,,BD,0
2021-12-06,23:26,Monday,ISLINGTON STATION,SUDP,0,0,E,BD,5236
2021-12-06,23:46,Monday,VICTORIA PARK STATION,SUDP,3,10,W,BD,5026
2021-12-06,23:50,Monday,FINCH STATION,TUSC,0,0,S,YU,5601
2021-12-06,08:43,Monday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6151
2021-12-07,22:00,Tuesday,KENNEDY SRT STATION TO,MRO,0,0,,SRT,0
2021-12-07,02:12,Tuesday,MAIN STREET STATION,SUUT,0,0,W,BD,0
2021-12-07,05:40,Tuesday,KIPLING STATION,PUTSM,0,0,,BD,0
2021-12-07,05:55,Tuesday,CHRISTIE STATION,PUTWZ,7,0,W,BD,5300
2021-12-07,06:12,Tuesday,DONLANDS STATION,PUTWZ,7,0,E,BD,5369
2021-12-07,06:53,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5696
2021-12-07,07:26,Tuesday,BROADVIEW STATION,MUIS,0,0,W,BD,0
2021-12-07,07:26,Tuesday,ST CLAIR WEST STATION,PUOPO,0,0,S,YU,5526
2021-12-07,07:51,Tuesday,RUNNYMEDE STATION,MUD,4,8,E,BD,5213
2021-12-07,08:50,Tuesday,DUNDAS WEST STATION,MUPLC,0,0,,BD,0
2021-12-07,08:51,Tuesday,SPADINA YUS STATION,SUUT,7,10,N,YU,5471
2021-12-07,08:57,Tuesday,COLLEGE STATION,MUPAA,0,0,S,YU,5561
2021-12-07,09:31,Tuesday,EGLINTON WEST STATION,PUOPO,0,0,N,YU,5771
2021-12-07,09:31,Tuesday,EGLINTON WEST STATION,PUOPO,0,0,S,YU,5606
2021-12-07,09:40,Tuesday,EGLINTON WEST STATION,PUOPO,0,0,N,YU,5736
2021-12-07,09:43,Tuesday,ST GEORGE YUS STATION,PUOPO,0,0,N,YU,6011
2021-12-07,10:09,Tuesday,KIPLING STATION,PUTSM,52,56,E,BD,5259
2021-12-07,10:22,Tuesday,YORKDALE STATION,PUOPO,0,0,N,YU,5911
2021-12-07,10:34,Tuesday,ROYAL YORK STATION,PUSTS,0,0,E,BD,5188
2021-12-07,10:36,Tuesday,BROADVIEW STATION,MUDD,4,8,W,BD,5120
2021-12-07,10:39,Tuesday,DOWNSVIEW PARK STATION,PUOPO,4,7,N,YU,5531
2021-12-07,10:47,Tuesday,FINCH WEST STATION,PUOPO,6,9,N,YU,5531
2021-12-07,11:06,Tuesday,PIONEER VILLAGE STATIO,TUOPO,6,9,S,YU,5646
2021-12-07,11:34,Tuesday,WILSON STATION,SUAE,0,0,,YU,0
2021-12-07,12:36,Tuesday,YONGE BD STATION,MUPAA,0,0,E,BD,5048
2021-12-07,12:46,Tuesday,YORK MILLS STATION,TUMVS,0,0,N,YU,5756
2021-12-07,13:10,Tuesday,BLOOR STATION,EUTRD,4,7,S,YU,5696
2021-12-07,13:29,Tuesday,PIONEER VILLAGE STATIO,MUPAA,6,9,S,YU,6131
2021-12-07,13:46,Tuesday,WELLESLEY STATION,SUDP,4,7,S,YU,5721
2021-12-07,13:55,Tuesday,DUNDAS WEST STATION,SUUT,29,33,E,BD,0
2021-12-07,14:05,Tuesday,FINCH STATION,TUNOA,3,6,,YU,0
2021-12-07,14:48,Tuesday,GLENCAIRN STATION,SUDP,8,11,N,YU,5586
2021-12-07,15:02,Tuesday,YONGE BD STATION,TUNCA,0,0,,BD,0
2021-12-07,15:12,Tuesday,FINCH STATION,TUNOA,3,6,N,YU,0
2021-12-07,15:15,Tuesday,FINCH STATION,TUNOA,3,6,N,YU,0
2021-12-07,16:04,Tuesday,DUNDAS STATION,SUUT,8,11,N,YU,5581
2021-12-07,16:28,Tuesday,DUPONT STATION,PUOPO,0,0,N,YU,5981
2021-12-07,17:00,Tuesday,YONGE BD STATION,MUPAA,0,0,W,BD,5227
2021-12-07,17:04,Tuesday,SPADINA YUS STATION,SUO,12,15,N,YU,6121
2021-12-07,17:44,Tuesday,KEELE STATION,SUAP,11,15,W,BD,5072
2021-12-07,18:27,Tuesday,WARDEN STATION,TUMVS,3,7,E,BD,5153
2021-12-07,18:48,Tuesday,NORTH YORK CTR STATION,SUDP,37,40,N,YU,5606
2021-12-07,19:21,Tuesday,SHEPPARD STATION,MUPAA,3,6,S,YU,5471
2021-12-07,19:33,Tuesday,ST CLAIR WEST STATION,MUIR,8,11,S,YU,6071
2021-12-07,19:52,Tuesday,ISLINGTON STATION,TUMVS,0,0,W,BD,5002
2021-12-07,19:58,Tuesday,ST CLAIR WEST STATION,PUOPO,0,0,S,YU,5656
2021-12-07,20:06,Tuesday,ST CLAIR WEST STATION,PUOPO,0,0,S,YU,6001
2021-12-07,20:17,Tuesday,CASTLE FRANK STATION,SUDP,11,18,W,BD,5120
2021-12-07,20:20,Tuesday,VAUGHAN MC STATION,EUCD,0,0,S,YU,5696
2021-12-07,21:46,Tuesday,ST CLAIR STATION,SUDP,0,0,N,YU,6106
2021-12-07,21:52,Tuesday,YORK MILLS STATION,EUSC,0,0,N,YU,5726
2021-12-07,22:00,Tuesday,YUS AND BD SUBWAY,MUO,0,0,,YUS/BD,0
2021-12-07,22:35,Tuesday,ST GEORGE YUS STATION,MUATC,10,15,S,YU,6126
2021-12-07,22:55,Tuesday,OLD MILL STATION,TUO,0,0,E,BD,5251
2021-12-07,23:06,Tuesday,HIGH PARK STATION,TUO,0,0,E,BD,5231
2021-12-07,23:11,Tuesday,LAWRENCE WEST STATION,PUMEL,0,0,,YU,0
2021-12-07,23:13,Tuesday,DUNDAS STATION,MUIS,0,0,S,YU,0
2021-12-07,23:38,Tuesday,FINCH STATION,MUIS,0,0,S,YU,0
2021-12-07,23:42,Tuesday,KENNEDY BD STATION,TUO,7,15,W,BD,5120
2021-12-07,00:16,Tuesday,WOODBINE STATION,MUPAA,0,0,W,BD,5147
2021-12-07,00:43,Tuesday,ST CLAIR STATION,SUDP,0,0,S,YU,5546
2021-12-07,00:55,Tuesday,ST CLAIR STATION,SUDP,3,8,S,YU,5556
2021-12-07,01:44,Tuesday,WILSON STATION,MUIR,0,0,S,YU,5406
2021-12-07,01:47,Tuesday,COLLEGE STATION,MUIS,0,0,,YU,0
2021-12-07,05:36,Tuesday,DON MILLS STATION,EUDO,5,10,W,SHP,6151
2021-12-07,19:34,Tuesday,SHEPPARD-YONGE STATION,SUDP,0,0,E,SHP,6196
2021-12-08,02:16,Wednesday,LAWRENCE WEST STATION,MUIS,0,0,,YU,0
2021-12-08,06:00,Wednesday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0
2021-12-08,16:40,Wednesday,SCARBOROUGH CTR STATIO,PREL,0,0,,SRT,0
2021-12-08,02:23,Wednesday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2021-12-08,04:09,Wednesday,HIGHWAY 407 STATION,SUDP,0,0,,YU,0
2021-12-08,16:57,Wednesday,LAWRENCE EAST STATION,ERPR,9,14,N,SRT,3013
2021-12-08,22:00,Wednesday,KENNEDY SRT TO LAWREN,MRO,0,0,B,SRT,0
2021-12-08,06:00,Wednesday,TORONTO TRANSIT COMMIS,MUO,0,0,,,0
2021-12-08,06:00,Wednesday,TORONTO TRANSIT COMMIS,MUO,0,0,,YU/BD,0
2021-12-08,06:02,Wednesday,VICTORIA PARK STATION,PUSIS,5,11,W,BD,5005
2021-12-08,06:06,Wednesday,ISLINGTON STATION,SUDP,8,13,E,BD,5033
2021-12-08,07:49,Wednesday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,5946
2021-12-08,07:51,Wednesday,HIGHWAY 407 STATION,PUOPO,8,11,S,YU,5946
2021-12-08,08:18,Wednesday,VICTORIA PARK STATION,PUSIS,4,8,W,BD,5074
2021-12-08,08:53,Wednesday,DOWNSVIEW PARK STATION,PUOPO,4,7,N,YU,5601
2021-12-08,08:57,Wednesday,FINCH STATION,EUNT,4,7,S,YU,6011
2021-12-08,09:00,Wednesday,FINCH WEST STATION,PUOPO,5,8,N,YU,5601
2021-12-08,10:19,Wednesday,FINCH STATION,SUDP,0,0,,YU,0
2021-12-08,11:12,Wednesday,SPADINA BD STATION,SUUT,5,9,E,BD,5224
2021-12-08,11:40,Wednesday,FINCH STATION,TUNIP,5,8,N,YU,5396
2021-12-08,12:11,Wednesday,EGLINTON STATION,MUATC,9,12,S,YU,5761
2021-12-08,12:21,Wednesday,WILSON STATION,PUOPO,0,0,N,YU,5581
2021-12-08,13:14,Wednesday,BLOOR STATION,SUUT,0,0,S,YU,5771
2021-12-08,13:43,Wednesday,DONLANDS STATION,MUIRS,0,0,W,BD,0
2021-12-08,13:58,Wednesday,KIPLING STATION,MUIS,0,0,,,0
2021-12-08,14:07,Wednesday,ST GEORGE YUS STATION,SUDP,4,7,N,YU,6136
2021-12-08,14:47,Wednesday,YORK MILLS STATION,SUDP,0,0,S,YU,5651
2021-12-08,14:52,Wednesday,ST GEORGE YUS STATION,MUTO,3,6,S,YU,5776
2021-12-08,14:52,Wednesday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2021-12-08,15:08,Wednesday,ST GEORGE YUS STATION,MUATC,4,7,S,YU,5501
2021-12-08,15:10,Wednesday,BATHURST STATION,SUO,0,0,W,BD,5299
2021-12-08,15:18,Wednesday,FINCH STATION,MUIRS,0,0,,YU,0
2021-12-08,15:24,Wednesday,DAVISVILLE STATION,MUIRS,0,0,,YU,0
2021-12-08,16:06,Wednesday,DUFFERIN STATION,SUO,0,0,E,BD,5066
2021-12-08,16:08,Wednesday,VAUGHAN MC STATION,PUOPO,3,6,S,YU,6001
2021-12-08,16:13,Wednesday,YONGE BD STATION,SUDP,4,8,W,BD,5002
2021-12-08,16:20,Wednesday,ST PATRICK STATION,MUDD,3,6,S,YU,5511
2021-12-08,17:01,Wednesday,KING STATION,SUDP,0,0,,YU,0
2021-12-08,17:02,Wednesday,ST CLAIR WEST STATION,MUI,12,15,S,YU,6051
2021-12-08,17:14,Wednesday,QUEEN'S PARK STATION,MUO,0,0,,,0
2021-12-08,17:31,Wednesday,FINCH STATION,TUNOA,3,6,S,YU,0
2021-12-08,17:33,Wednesday,KIPLING STATION,TUMVS,0,0,W,BD,5286
2021-12-08,17:38,Wednesday,VAUGHAN MC STATION,PUOPO,3,6,S,YU,5386
2021-12-08,17:46,Wednesday,HIGHWAY 407 STATION,PUOPO,3,6,S,YU,5386
2021-12-08,17:59,Wednesday,CHESTER STATION,SUDP,10,14,W,BD,5236
2021-12-08,18:24,Wednesday,ST GEORGE YUS STATION,PUOPO,3,6,N,YU,5741
2021-12-08,18:56,Wednesday,KENNEDY BD STATION,MUIR,10,14,W,BD,5256
2021-12-08,19:27,Wednesday,BROADVIEW STATION,MUPAA,3,7,E,BD,5227
2021-12-08,19:30,Wednesday,BLOOR STATION,SUBT,26,29,S,YU,5676
2021-12-08,19:51,Wednesday,OSSINGTON STATION,PUMEL,0,0,,BD,0
2021-12-08,20:23,Wednesday,ST GEORGE YUS STATION,SUPOL,73,78,N,YU,5436
2021-12-08,20:25,Wednesday,YONGE BD STATION,SUBT,22,29,W,BD,5298
2021-12-08,21:26,Wednesday,OSSINGTON STATION,SUDP,3,10,W,BD,5225
2021-12-08,21:36,Wednesday,SPADINA BD STATION,SUUT,13,20,E,BD,0
2021-12-08,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-12-08,22:03,Wednesday,MAIN STREET STATION,PUSTS,3,10,E,BD,5173
2021-12-08,22:28,Wednesday,OSSINGTON STATION,SUDP,0,0,W,BD,5093
2021-12-08,22:31,Wednesday,QUEEN STATION,MUIRS,0,0,,YU,0
2021-12-08,22:33,Wednesday,CASTLE FRANK STATION,MUIR,0,0,W,BD,5365
2021-12-08,22:42,Wednesday,EGLINTON STATION,SUDP,3,8,N,YU,5501
2021-12-08,23:00,Wednesday,OLD MILL STATION,MUIRS,7,14,W,BD,5365
2021-12-08,23:01,Wednesday,QUEEN'S PARK STATION,MUPAA,5,10,S,YU,6041
2021-12-08,23:05,Wednesday,ST ANDREW STATION,TUO,5,10,S,YU,6041
2021-12-08,23:28,Wednesday,FINCH WEST STATION,MUIRS,0,0,,YU,0
2021-12-08,23:58,Wednesday,ST ANDREW STATION,MUPAA,0,0,N,YU,5811
2021-12-08,00:31,Wednesday,YORK MILLS STATION,SUDP,0,0,N,YU,5461
2021-12-08,00:48,Wednesday,YORK MILLS STATION,MUIRS,0,0,,YU,0
2021-12-08,00:59,Wednesday,ST GEORGE BD STATION,SUPOL,73,78,E,BD,5098
2021-12-08,01:08,Wednesday,DAVISVILLE YARD,SUUT,0,0,,YU,0
2021-12-08,01:48,Wednesday,PAPE STATION,PUMEL,0,0,,BD,0
2021-12-08,06:00,Wednesday,TORONTO TRANSIT COMMIS,MUO,0,0,,SHP,0
2021-12-08,06:44,Wednesday,DON MILLS STATION,TUSC,3,8,E,SHP,6166
2021-12-08,23:06,Wednesday,SHEPPARD-YONGE STATION,SUDP,9,14,E,SHP,6166
2021-12-08,23:25,Wednesday,SHEPPARD-YONGE STATION,SUDP,6,11,E,SHP,6196
2021-12-08,23:58,Wednesday,SHEPPARD-YONGE STATION,EUBK,0,0,W,SHP,6151
2021-12-09,05:51,Thursday,MAIN STREET STATION,SUDP,0,0,,BD,0
2021-12-09,20:40,Thursday,MCCOWAN STATION,MRTO,7,12,S,SRT,3013
2021-12-09,22:00,Thursday,KENNEDY SRT TO LAWRENC,MRO,0,0,B,SRT,0
2021-12-09,06:09,Thursday,WILSON YARD,EUVE,6,0,S,YU,6016
2021-12-09,06:13,Thursday,KENNEDY BD STATION,TUKEY,3,8,W,BD,5048
2021-12-09,06:21,Thursday,WOODBINE STATION,MUTO,4,8,E,BD,5044
2021-12-09,06:29,Thursday,YONGE BD STATION,SUUT,3,7,W,BD,5227
2021-12-09,06:56,Thursday,UNION STATION,MUIR,4,7,N,YU,5741
2021-12-09,07:11,Thursday,ISLINGTON STATION,TUSC,0,0,W,BD,5201
2021-12-09,08:22,Thursday,FINCH STATION,MUIR,3,7,S,YU,5996
2021-12-09,09:09,Thursday,DONLANDS STATION,MUSAN,6,10,E,BD,5041
2021-12-09,12:18,Thursday,SPADINA YUS STATION,SUDP,0,0,N,YU,5096
2021-12-09,12:53,Thursday,ST GEORGE YUS STATION,MUIR,6,9,N,YU,5761
2021-12-09,12:57,Thursday,ST GEORGE YUS STATION,MUTO,5,8,S,YU,5581
2021-12-09,13:01,Thursday,DOWNSVIEW PARK STATION,EUOPO,3,6,S,YU,6091
2021-12-09,13:12,Thursday,ST GEORGE YUS STATION,MUPAA,0,0,S,YU,5401
2021-12-09,13:19,Thursday,MAIN STREET STATION,SUDP,8,12,E,BD,5259
2021-12-09,13:40,Thursday,CHESTER STATION,SUDP,23,27,W,BD,5170
2021-12-09,13:44,Thursday,DAVISVILLE STATION,SUAP,0,0,N,YU,0
2021-12-09,13:47,Thursday,HIGHWAY 407 STATION,PUOPO,6,9,S,YU,5711
2021-12-09,14:04,Thursday,QUEEN STATION,MUIS,0,0,,YU,0
2021-12-09,14:58,Thursday,CHRISTIE STATION,TUMVS,9,13,E,BD,5044
2021-12-09,15:14,Thursday,ST CLAIR STATION,MUTO,3,6,N,YU,6116
2021-12-09,15:34,Thursday,FINCH STATION,TUNOA,3,6,S,YU,5531
2021-12-09,16:29,Thursday,SUMMERHILL STATION,SUROB,3,6,N,YU,5476
2021-12-09,17:08,Thursday,FINCH STATION,EUBO,3,6,S,YU,6101
2021-12-09,17:38,Thursday,ST GEORGE YUS STATION,SUDP,4,7,S,YU,6116
2021-12-09,18:03,Thursday,MAIN STREET STATION,MUSC,0,0,W,BD,5120
2021-12-09,18:52,Thursday,GLENCAIRN STATION,PUMEL,0,0,,YU,0
2021-12-09,19:00,Thursday,DUNDAS STATION,SUUT,0,0,N,YU,5396
2021-12-09,19:00,Thursday,WELLESLEY STATION,SUDP,30,33,N,YU,5401
2021-12-09,19:29,Thursday,WARDEN STATION,SUDP,0,0,W,BD,5153
2021-12-09,19:51,Thursday,UNION STATION,MUPAA,3,6,N,YU,5776
2021-12-09,20:37,Thursday,GLENCAIRN STATION,TUO,8,13,N,YU,5811
2021-12-09,21:08,Thursday,YORKDALE STATION,TUO,0,0,N,YU,5436
2021-12-09,21:23,Thursday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2021-12-09,21:46,Thursday,EGLINTON STATION,TUO,10,15,S,YU,6046
2021-12-09,22:00,Thursday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0
2021-12-09,22:08,Thursday,DONLANDS STATION,MUIRS,0,0,E,BD,5251
2021-12-09,22:16,Thursday,BLOOR STATION,MUIRS,0,0,S,YU,0
2021-12-09,22:19,Thursday,RUNNYMEDE STATION,MUPAA,0,0,E,BD,5112
2021-12-09,22:22,Thursday,MAIN STREET STATION,SUUT,0,0,W,BD,5093
2021-12-09,22:35,Thursday,DAVISVILLE STATION,MUTO,5,10,N,YU,6121
2021-12-09,22:42,Thursday,MAIN STREET STATION,MUIRS,0,0,E,BD,0
2021-12-09,22:44,Thursday,DUNDAS STATION,MUIS,0,0,,YU,0
2021-12-09,22:58,Thursday,DAVISVILLE STATION,MUIR,10,15,N,YU,5621
2021-12-09,23:26,Thursday,MAIN STREET STATION,MUPLC,0,0,W,BD,5048
2021-12-09,23:29,Thursday,WILSON STATION,MUPAA,0,0,N,YU,5996
2021-12-09,23:34,Thursday,MAIN STREET STATION,SUDP,0,0,W,BD,5164
2021-12-09,23:44,Thursday,QUEEN STATION,SUO,0,0,S,YU,0
2021-12-09,00:12,Thursday,ST GEORGE BD STATION,MUPAA,0,0,W,BD,5120
2021-12-09,00:23,Thursday,ST CLAIR STATION,MUIS,0,0,,YU,0
2021-12-09,01:43,Thursday,EGLINTON STATION,MUIRS,0,0,S,YU,5811
2021-12-09,02:31,Thursday,SHEPPARD-YONGE STATION,TUMVS,0,0,W,SHP,6151
2021-12-10,16:23,Friday,KENNEDY SRT STATION,SRO,13,18,S,SRT,3002
2021-12-10,05:39,Friday,YORK MILLS STATION,EUYRD,5,0,N,YU,5746
2021-12-10,05:49,Friday,KING STATION,MUNCA,0,0,,YU,0
2021-12-10,17:05,Friday,LAWRENCE EAST STATION,SRO,0,0,S,SRT,3014
2021-12-10,22:00,Friday,KENNEDY SRT STATION TO,MRO,0,0,,SRT,0
2021-12-10,05:53,Friday,KIPLING STATION,PUSSW,11,16,E,BD,5111
2021-12-10,06:04,Friday,ISLINGTON STATION,PUSSW,13,18,W,BD,5044
2021-12-10,07:02,Friday,EGLINTON STATION (MIGR,MUATC,7,10,S,YU,5381
2021-12-10,07:20,Friday,ST GEORGE YUS STATION,TUNIP,4,7,S,YU,5611
2021-12-10,08:22,Friday,COXWELL STATION,EUNT,0,0,W,BD,5135
2021-12-10,08:23,Friday,DUNDAS STATION,MUNCA,0,0,,YU,0
2021-12-10,09:36,Friday,BLOOR STATION,MUIS,0,0,,YU,0
2021-12-10,10:06,Friday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5179
2021-12-10,10:33,Friday,NORTH YORK CTR STATION,TUMVS,0,0,S,YU,6086
2021-12-10,10:35,Friday,JANE STATION,TUS,4,8,W,BD,5120
2021-12-10,13:26,Friday,LAWRENCE STATION,SUDP,17,23,S,YU,5626
2021-12-10,13:28,Friday,EGLINTON STATION,MUATC,0,0,S,YU,6086
2021-12-10,13:44,Friday,KEELE STATION,SUDP,0,0,,BD,0
2021-12-10,14:01,Friday,COLLEGE STATION,MUI,20,23,N,YU,5446
2021-12-10,14:06,Friday,QUEEN STATION,MUIRS,0,0,N,YU,0
2021-12-10,14:12,Friday,FINCH STATION,TUNOA,3,6,S,YU,0
2021-12-10,14:21,Friday,DUNDAS STATION,MUIR,10,13,N,YU,5641
2021-12-10,14:27,Friday,YONGE BD STATION,MUIS,0,0,E,BD,0
2021-12-10,14:37,Friday,FINCH STATION,TUNOA,3,6,S,YU,0
2021-12-10,14:38,Friday,ST GEORGE YUS STATION,MUATC,10,13,S,YU,5786
2021-12-10,15:24,Friday,BATHURST STATION,SUDP,5,9,E,BD,5274
2021-12-10,16:10,Friday,FINCH STATION,MUSC,0,0,S,YU,6086
2021-12-10,16:16,Friday,SPADINA YUS STATION,SUUT,3,6,S,YU,5876
2021-12-10,16:20,Friday,KENNEDY BD STATION,SUO,14,18,W,BD,5266
2021-12-10,16:57,Friday,YORKDALE STATION,PUOPO,3,6,S,YU,5766
2021-12-10,17:06,Friday,YORKDALE STATION,PUOPO,6,9,S,YU,5656
2021-12-10,17:11,Friday,KEELE STATION,SUO,0,0,,BD,0
2021-12-10,17:13,Friday,YORKDALE STATION,PUOPO,3,6,S,YU,6006
2021-12-10,17:23,Friday,NORTH YORK CTR STATION,SUDP,0,0,S,YU,5771
2021-12-10,17:27,Friday,SHEPPARD STATION,SUDP,19,22,S,YU,5771
2021-12-10,18:14,Friday,KENNEDY BD STATION,MUO,4,8,W,BD,5219
2021-12-10,18:58,Friday,HIGH PARK STATION,PUMST,0,0,,BD,0
2021-12-10,19:09,Friday,YORKDALE STATION,PUOPO,0,0,N,YU,5436
2021-12-10,19:47,Friday,HIGHWAY 407 STATION,PUOPO,4,8,S,YU,5766
2021-12-10,19:53,Friday,PIONEER VILLAGE STATIO,PUOPO,9,12,S,YU,5766
2021-12-10,19:54,Friday,GREENWOOD STATION,SUUT,20,27,E,BD,5234
2021-12-10,19:58,Friday,VAUGHAN MC STATION,MUI,29,32,S,YU,5871
2021-12-10,20:07,Friday,ROYAL YORK STATION,PUSTS,0,0,E,BD,5179
2021-12-10,21:09,Friday,KIPLING STATION,MUSAN,7,14,E,BD,5320
2021-12-10,21:17,Friday,DUFFERIN STATION,MUPAA,4,11,W,BD,5164
2021-12-10,21:26,Friday,COLLEGE STATION,MUIS,0,0,,YU,0
2021-12-10,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2021-12-10,23:56,Friday,CHESTER STATION,SUDP,0,0,E,BD,5251
2021-12-10,00:20,Friday,YONGE BD STATION,MUIRS,0,0,E,BD,5366
2021-12-10,00:51,Friday,COLLEGE STATION,SUDP,0,0,N,YU,0
2021-12-10,01:31,Friday,BAY STATION,MUIS,0,0,,BD,0
2021-12-10,01:34,Friday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2021-12-10,00:50,Friday,BAYVIEW STATION,SUDP,0,0,,SHP,0
2021-12-11,02:32,Saturday,HIGHWAY 407 STATION,SUDP,0,0,,YU,0
2021-12-11,08:25,Saturday,LAWRENCE EAST STATION,MRTO,5,11,N,SRT,3021
2021-12-11,16:02,Saturday,LINE 3 SCARBOROUGH RT,MRO,0,0,,SRT,0
2021-12-11,04:29,Saturday,VICTORIA PARK STATION,MUNCA,0,0,,BD,0
2021-12-11,16:09,Saturday,SCARBOROUGH CTR STATIO,PREL,0,0,W,SRT,0
2021-12-11,05:11,Saturday,ST CLAIR STATION,MUNCA,0,0,,YU,0
2021-12-11,17:15,Saturday,KENNEDY SRT STATION,MRTO,30,35,N,SRT,3021
2021-12-11,05:41,Saturday,OSSINGTON STATION,SUDP,0,0,,BD,0
2021-12-11,05:44,Saturday,FINCH STATION,MUIRS,0,0,,YU,0
2021-12-11,22:00,Saturday,KENNEDY SRT TO LAWREN,MRO,0,0,B,SRT,0
2021-12-11,05:56,Saturday,LAWRENCE WEST STATION,PUOPO,6,12,S,YU,6021
2021-12-11,06:10,Saturday,LAWRENCE WEST STATION,PUOPO,0,0,S,YU,5545
2021-12-11,06:17,Saturday,LAWRENCE WEST STATION,PUOPO,0,0,S,YU,5601
2021-12-11,06:35,Saturday,LAWRENCE WEST STATION,PUOPO,0,0,N,YU,5441
2021-12-11,06:40,Saturday,LAWRENCE WEST STATION,PUOPO,0,0,N,YU,6056
2021-12-11,06:40,Saturday,LAWRENCE WEST STATION,PUOPO,0,0,S,YU,5641
2021-12-11,06:45,Saturday,LAWRENCE WEST STATION,PUOPO,0,0,S,YU,5396
2021-12-11,06:53,Saturday,LAWRENCE WEST STATION,PUOPO,0,0,N,YU,5771
2021-12-11,07:19,Saturday,EGLINTON WEST STATION,SUDP,6,12,S,YU,5446
2021-12-11,07:49,Saturday,HIGHWAY 407 STATION,PUOPO,8,14,S,YU,5711
2021-12-11,07:59,Saturday,PIONEER VILLAGE STATIO,PUOPO,5,11,S,YU,5711
2021-12-11,08:04,Saturday,MAIN STREET STATION,EUME,5,10,E,BD,5187
2021-12-11,08:17,Saturday,EGLINTON STATION,MUATC,8,14,S,YU,5381
2021-12-11,09:39,Saturday,VAUGHAN MC STATION,MUIR,6,12,S,YU,5446
2021-12-11,09:46,Saturday,YONGE BD STATION,MUPAA,0,0,E,BD,5298
2021-12-11,10:03,Saturday,YORK MILLS STATION,TUSC,0,0,S,YU,5606
2021-12-11,10:46,Saturday,DUNDAS STATION,MUIRS,0,0,N,YU,5871
2021-12-11,11:02,Saturday,COXWELL STATION,SUDP,5,10,W,BD,5120
2021-12-11,11:14,Saturday,WILSON STATION,TUOPO,4,10,S,YU,5976
2021-12-11,11:16,Saturday,OLD MILL STATION,TUOS,0,0,E,BD,5298
2021-12-11,11:31,Saturday,WILSON STATION,TUNIP,4,8,S,YU,5566
