"Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle"
"2021-11-05,20:25,Friday,QUEEN STATION,MUIRS,0,0,,YU,0"
"2021-11-05,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-11-05,23:31,Friday,LAWRENCE STATION,SUDP,4,9,N,YU,6131"
"2021-11-05,23:48,Friday,UNION STATION,MUIRS,0,0,,YU,0"
"2021-11-05,00:00,Friday,OSSINGTON CENTRE TRACK,TUMVS,0,0,E,BD,5253"
"2021-11-05,00:13,Friday,EGLINTON STATION,MUIR,13,18,S,YU,6081"
"2021-11-05,00:42,Friday,PAPE STATION,SUO,0,0,W,BD,5239"
"2021-11-05,01:38,Friday,VAUGHAN MC STATION,SUDP,0,0,S,YU,5461"
"2021-11-05,01:58,Friday,MAIN STREET STATION,MUIS,0,0,,BD,0"
"2021-11-05,05:45,Friday,SHEPPARD-YONGE STATION,PUMO,0,0,,SHP,0"
"2021-11-06,22:00,Saturday,KENNEDY - LAWRENCE EAS,MRO,0,0,,SRT,0"
"2021-11-06,02:46,Saturday,VAUGHAN MC STATION,SUDP,0,0,S,YU,5956"
"2021-11-06,06:43,Saturday,FINCH STATION,EUBK,6,12,S,YU,5571"
"2021-11-06,00:38,Saturday,MCCOWAN STATION,MRO,5,10,S,SRT,3023"
"2021-11-06,06:53,Saturday,FINCH STATION,SUUT,0,0,N,YU,5551"
"2021-11-06,07:52,Saturday,KING STATION,SUUT,0,0,N,YU,0"
"2021-11-06,08:42,Saturday,WELLESLEY STATION,SUUT,0,0,S,YU,5811"
"2021-11-06,10:21,Saturday,SUMMERHILL STATION,MUATC,3,7,N,YU,5716"
"2021-11-06,10:22,Saturday,MAIN STREET STATION,PUMEL,0,0,E,BD,0"
"2021-11-06,10:38,Saturday,BAY STATION,MUO,0,0,,BD,0"
"2021-11-06,14:19,Saturday,PIONEER VILLAGE STATIO,PUMEL,0,0,,YU,0"
"2021-11-06,15:53,Saturday,EGLINTON STATION,SUDP,3,7,N,YU,5386"
"2021-11-06,16:00,Saturday,OSGOODE STATION,SUDP,0,0,N,YU,6021"
"2021-11-06,16:07,Saturday,FINCH STATION,MUSC,3,7,S,YU,5531"
"2021-11-06,16:22,Saturday,FINCH WEST STATION,MUATC,3,6,S,YU,5781"
"2021-11-06,16:32,Saturday,ISLINGTON STATION,MUSAN,4,8,W,BD,5295"
"2021-11-06,16:42,Saturday,DUPONT STATION,MUPAA,0,0,N,YU,6126"
"2021-11-06,16:45,Saturday,BLOOR STATION,MUIRS,0,0,S,YU,0"
"2021-11-06,17:16,Saturday,KENNEDY BD STATION,MUSAN,13,17,W,BD,5231"
"2021-11-06,17:18,Saturday,VAUGHAN MC STATION,TUNIP,3,6,S,YU,5541"
"2021-11-06,17:22,Saturday,KENNEDY BD STATION,TUSUP,4,8,E,BD,5004"
"2021-11-06,17:22,Saturday,DUNDAS STATION,SUDP,3,7,S,YU,5666"
"2021-11-06,17:34,Saturday,MUSEUM STATION,EUATC,4,7,S,YU,5851"
"2021-11-06,18:19,Saturday,ISLINGTON STATION,TUSUP,12,16,E,BD,5004"
"2021-11-06,18:24,Saturday,ST CLAIR STATION,EUATC,3,6,N,YU,5851"
"2021-11-06,18:34,Saturday,MUSEUM STATION,MUIRS,0,0,N,YU,0"
"2021-11-06,18:41,Saturday,KENNEDY BD STATION,MUO,0,0,,,0"
"2021-11-06,18:47,Saturday,SHEPPARD STATION,MUIR,3,7,N,YU,5486"
"2021-11-06,18:47,Saturday,DUPONT STATION,PUMEL,0,0,S,YU,0"
"2021-11-06,18:57,Saturday,VICTORIA PARK STATION,SUUT,4,8,W,BD,5092"
"2021-11-06,19:10,Saturday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-06,19:15,Saturday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-06,19:20,Saturday,EGLINTON STATION (APPR,MUATC,5,10,S,YU,5791"
"2021-11-06,19:44,Saturday,DUNDAS STATION,MUIR,0,0,S,YU,6086"
"2021-11-06,20:10,Saturday,LAWRENCE STATION,PUSTS,0,0,S,YU,5401"
"2021-11-06,20:11,Saturday,EGLINTON STATION,MUATC,3,8,S,YU,5401"
"2021-11-06,20:13,Saturday,DUFFERIN STATION,MUIS,0,0,,BD,0"
"2021-11-06,21:12,Saturday,DUNDAS WEST STATION,SUDP,0,0,,BD,0"
"2021-11-06,21:26,Saturday,SHEPPARD STATION,MUPAA,4,9,N,YU,5486"
"2021-11-06,21:46,Saturday,DUNDAS STATION,MUIS,0,0,N,YU,0"
"2021-11-06,23:02,Saturday,KIPLING STATION,PUSI,5,12,E,BD,5212"
"2021-11-06,23:42,Saturday,EGLINTON STATION,SUDP,0,0,N,YU,5541"
"2021-11-06,00:31,Saturday,VICTORIA PARK STATION,SUEAS,23,30,W,BD,5240"
"2021-11-06,01:26,Saturday,PAPE STATION,MUIS,0,0,,BD,0"
"2021-11-06,09:41,Saturday,LESLIE STATION,TUOS,0,0,W,SHP,6176"
"2021-11-07,07:55,Sunday,FINCH STATION,PUSTC,0,0,S,YU,5616"
"2021-11-07,22:00,Sunday,KENNEDY SRT TO LAWREN,MRO,0,0,,SRT,0"
"2021-11-07,08:07,Sunday,KEELE STATION,TUNOA,5,10,W,BD,0"
"2021-11-07,08:43,Sunday,ST GEORGE YUS STATION,TUNOA,5,11,S,YU,6131"
"2021-11-07,08:56,Sunday,VAUGHAN MC STATION,TUO,3,9,S,YU,5386"
"2021-11-07,09:03,Sunday,KIPLING STATION,EUDO,13,18,W,BD,5149"
"2021-11-07,10:36,Sunday,SPADINA BD STATION,SUUT,0,0,E,BD,5137"
"2021-11-07,10:43,Sunday,KENNEDY BD STATION,PUMEL,0,0,,BD,0"
"2021-11-07,11:50,Sunday,WARDEN STATION,MUIS,0,0,,BD,0"
"2021-11-07,11:56,Sunday,YORK MILLS STATION,MUPAA,0,0,N,YU,6131"
"2021-11-07,12:00,Sunday,FINCH STATION,SUPOL,5,10,S,YU,6001"
"2021-11-07,12:20,Sunday,DONLANDS STATION,MUIS,0,0,,BD,0"
"2021-11-07,13:08,Sunday,COXWELL STATION,TUNOA,5,10,E,BD,0"
"2021-11-07,13:41,Sunday,BROADVIEW STATION,MUIS,0,0,,BD,0"
"2021-11-07,15:10,Sunday,SHEPPARD STATION,MUPAA,0,0,S,YU,6096"
"2021-11-07,15:18,Sunday,QUEEN STATION,SUUT,11,16,S,YU,5706"
"2021-11-07,15:22,Sunday,BAY STATION,SUDP,4,9,E,BD,5257"
"2021-11-07,15:44,Sunday,DUNDAS WEST STATION,SUDP,23,28,W,BD,5250"
"2021-11-07,16:45,Sunday,UNION STATION,MUIS,0,0,,YU,0"
"2021-11-07,17:00,Sunday,KING STATION,MUPAA,0,0,N,YU,5821"
"2021-11-07,18:45,Sunday,BROADVIEW STATION,SUDP,5,10,E,BD,5084"
"2021-11-07,19:26,Sunday,MAIN STREET STATION,MUIRS,0,0,E,BD,0"
"2021-11-07,19:59,Sunday,HIGHWAY 407 STATION,PUOPO,7,14,S,YU,5716"
"2021-11-07,20:05,Sunday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5170"
"2021-11-07,20:50,Sunday,ST GEORGE BD STATION,SUDP,5,12,W,BD,5130"
"2021-11-07,20:53,Sunday,QUEEN'S PARK STATION,MUIRS,0,0,N,YU,6001"
"2021-11-07,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-11-07,22:34,Sunday,YONGE BD STATION,MUIS,0,0,,BD,0"
"2021-11-07,23:36,Sunday,EGLINTON STATION,MUATC,3,10,S,YU,6111"
"2021-11-07,23:39,Sunday,BATHURST STATION,MUIR,12,19,W,BD,5077"
"2021-11-07,00:00,Sunday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-11-07,00:10,Sunday,NORTH YORK CTR STATION,SUO,3,10,S,YU,5701"
"2021-11-07,01:17,Sunday,YONGE BD STATION,MUIRS,0,0,,BD,0"
"2021-11-08,06:52,Monday,MCCOWAN STATION,SRO,5,10,S,SRT,3027"
"2021-11-08,02:04,Monday,ROYAL YORK STATION,MUIS,0,0,,BD,0"
"2021-11-08,02:18,Monday,SHEPPARD WEST STATION,SUAE,0,0,,YU,0"
"2021-11-08,02:43,Monday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-11-08,04:10,Monday,FINCH STATION,PUSTP,0,0,,YU,0"
"2021-11-08,05:27,Monday,SPADINA BD STATION,SUDP,0,0,,BD,0"
"2021-11-08,05:31,Monday,FINCH STATION,PUSTP,10,0,S,YU,5401"
"2021-11-08,05:38,Monday,EGLINTON STATION,EUYRD,5,0,N,YU,5526"
"2021-11-08,06:03,Monday,FINCH STATION,PUSTP,60,64,S,YU,5516"
"2021-11-08,06:08,Monday,DONLANDS STATION,TUNOA,0,0,W,BD,0"
"2021-11-08,06:22,Monday,EGLINTON STATION,MUSC,0,0,N,YU,6011"
"2021-11-08,06:47,Monday,PAPE STATION,EUME,5,10,E,BD,5004"
"2021-11-08,07:13,Monday,KIPLING STATION,EUAC,3,6,E,BD,5011"
"2021-11-08,07:52,Monday,MAIN STREET STATION,MUIS,0,0,,BD,0"
"2021-11-08,08:06,Monday,JANE STATION,MUPAA,0,0,W,BD,5083"
"2021-11-08,08:20,Monday,YONGE BD STATION,MUI,3,6,W,BD,5343"
"2021-11-08,09:19,Monday,KIPLING STATION,MUSAN,3,6,E,BD,5137"
"2021-11-08,09:29,Monday,OSGOODE STATION,MUIR,0,0,N,YU,5976"
"2021-11-08,09:33,Monday,COLLEGE STATION,MUPAA,0,0,S,YU,5966"
"2021-11-08,09:41,Monday,NORTH YORK CTR STATION,EUSC,0,0,N,YU,5726"
"2021-11-08,10:00,Monday,LAWRENCE STATION,EUSC,0,0,S,YU,5721"
"2021-11-08,10:12,Monday,CHRISTIE STATION,MUNCA,0,0,,BD,0"
"2021-11-08,11:42,Monday,KIPLING STATION,MUIR,3,6,E,BD,5354"
"2021-11-08,13:58,Monday,ST GEORGE BD STATION,MUIS,0,0,,BD,0"
"2021-11-08,13:59,Monday,VAUGHAN MC STATION,TUNOA,3,6,,YU,0"
"2021-11-08,14:17,Monday,DONLANDS STATION,PUSCR,3,6,E,BD,5317"
"2021-11-08,14:54,Monday,VAUGHAN MC STATION,MUTO,3,6,S,YU,6061"
"2021-11-08,15:11,Monday,SPADINA YUS STATION,MUIS,0,0,,YU,0"
"2021-11-08,16:13,Monday,ST GEORGE YUS STATION,MUO,4,7,S,YU,5971"
"2021-11-08,16:53,Monday,CHRISTIE STATION,MUDD,0,0,W,BD,5343"
"2021-11-08,16:56,Monday,ST GEORGE BD STATION,MUO,0,0,E,BD,5110"
"2021-11-08,17:10,Monday,BROADVIEW STATION,SUDP,4,7,E,BD,5257"
"2021-11-08,17:42,Monday,YORK MILLS STATION,TUSC,0,0,N,YU,5691"
"2021-11-08,18:05,Monday,FINCH STATION,MUSC,0,0,S,YU,5696"
"2021-11-08,18:13,Monday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-08,18:24,Monday,YONGE BD STATION,MUIS,0,0,,BD,0"
"2021-11-08,18:36,Monday,SPADINA BD STATION,SUAP,0,0,W,BD,5343"
"2021-11-08,18:43,Monday,SPADINA YUS STATION,SUO,0,0,N,YU,6041"
"2021-11-08,18:47,Monday,LAWRENCE STATION,SUDP,44,47,S,YU,5866"
"2021-11-08,19:03,Monday,KIPLING STATION,SUO,3,6,E,BD,5001"
"2021-11-08,19:22,Monday,DAVISVILLE STATION,MUPAA,0,0,S,YU,6036"
"2021-11-08,20:31,Monday,KIPLING STATION,SUDP,3,9,E,BD,5231"
"2021-11-08,20:46,Monday,OLD MILL STATION,MUSAN,5,11,E,BD,5231"
"2021-11-08,22:00,Monday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-11-08,22:36,Monday,LAWRENCE WEST STATION,MUIS,0,0,,YU,0"
"2021-11-08,23:29,Monday,UNION STATION,SUDP,0,0,N,YU,5561"
"2021-11-09,05:38,Tuesday,EGLINTON STATION,MUTO,4,9,N,YU,5746"
"2021-11-09,22:00,Tuesday,KENNEDY SRT TO LAWREN,MRO,0,0,,SRT,0"
"2021-11-09,05:49,Tuesday,WILSON STATION,TUNOA,4,7,S,YU,0"
"2021-11-09,05:50,Tuesday,EGLINTON STATION (APPR,MUATC,10,14,S,YU,5766"
"2021-11-09,05:55,Tuesday,DONLANDS STATION,PUTWZ,3,8,W,BD,5309"
"2021-11-09,06:02,Tuesday,SHEPPARD WEST STATION,TUNOA,5,16,N,YU,0"
"2021-11-09,06:50,Tuesday,EGLINTON STATION (APPR,MUATC,8,12,S,YU,5941"
"2021-11-09,08:58,Tuesday,FINCH STATION,EUBK,4,8,S,YU,5531"
"2021-11-09,09:35,Tuesday,KENNEDY BD STATION,MUTO,4,7,W,BD,5018"
"2021-11-09,09:37,Tuesday,BATHURST STATION,PUMEL,0,0,,BD,0"
"2021-11-09,09:39,Tuesday,EGLINTON STATION,MUATC,10,13,S,YU,5941"
"2021-11-09,10:24,Tuesday,ISLINGTON STATION,TUMVS,4,7,E,BD,5266"
"2021-11-09,10:34,Tuesday,JANE STATION,TUO,3,6,E,BD,5266"
"2021-11-09,10:38,Tuesday,KIPLING STATION,MUSAN,3,6,E,BD,5071"
"2021-11-09,10:56,Tuesday,DAVISVILLE STATION,MUATC,5,8,S,YU,5391"
"2021-11-09,11:27,Tuesday,FINCH STATION,TUO,3,6,S,YU,5426"
"2021-11-09,11:46,Tuesday,KEELE STATION,MUDD,3,6,E,BD,5297"
"2021-11-09,12:23,Tuesday,EGLINTON STATION,MUSC,0,0,N,YU,5661"
"2021-11-09,12:29,Tuesday,EGLINTON STATION,MUSC,0,0,N,YU,5881"
"2021-11-09,13:42,Tuesday,LAWRENCE STATION,EUSC,0,0,S,YU,5626"
"2021-11-09,13:51,Tuesday,BROADVIEW STATION,MUIR,4,7,W,BD,5165"
"2021-11-09,13:54,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-09,14:18,Tuesday,EGLINTON STATION,EUSC,0,0,N,YU,5961"
"2021-11-09,14:24,Tuesday,DUPONT STATION,SUDP,14,17,S,YU,5781"
"2021-11-09,14:33,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-09,15:18,Tuesday,DAVISVILLE STATION,TUOS,7,10,N,YU,5421"
"2021-11-09,15:26,Tuesday,BATHURST STATION,SUROB,10,13,E,BD,5084"
"2021-11-09,15:28,Tuesday,DAVISVILLE STATION,TUOS,5,8,N,YU,5781"
"2021-11-09,15:29,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-09,15:53,Tuesday,EGLINTON STATION,MUEC,31,34,S,YU,5821"
"2021-11-09,16:09,Tuesday,DAVISVILLE STATION,MUPAA,0,0,S,YU,5996"
"2021-11-09,16:09,Tuesday,ROYAL YORK STATION,SUDP,4,7,W,BD,5363"
"2021-11-09,16:31,Tuesday,BROADVIEW STATION,SUDP,23,26,E,BD,5095"
"2021-11-09,16:36,Tuesday,ST CLAIR WEST STATION,MUSAN,3,6,N,YU,6106"
"2021-11-09,16:42,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-09,17:02,Tuesday,FINCH STATION,MUSAN,3,6,S,YU,6041"
"2021-11-09,17:07,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-09,17:25,Tuesday,DUNDAS STATION,MUI,18,21,N,YU,5671"
"2021-11-09,17:35,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-09,18:11,Tuesday,VAUGHAN MC STATION,PUMEL,0,0,,YU,0"
"2021-11-09,18:41,Tuesday,JANE STATION,PUMEL,0,0,,BD,0"
"2021-11-09,19:24,Tuesday,COXWELL STATION,MUIRS,0,0,E,BD,0"
"2021-11-09,19:47,Tuesday,KIPLING STATION,MUSAN,6,12,W,BD,5371"
"2021-11-09,20:28,Tuesday,MAIN STREET STATION,SUAP,0,0,W,BD,5183"
"2021-11-09,20:35,Tuesday,OLD MILL STATION,MUSC,0,0,E,BD,5198"
"2021-11-09,20:44,Tuesday,ROYAL YORK STATION,SUO,0,0,,BD,0"
"2021-11-09,20:46,Tuesday,COXWELL STATION,MUIRS,0,0,,BD,0"
"2021-11-09,21:27,Tuesday,NORTH YORK CTR STATION,TUSC,3,6,S,YU,5396"
"2021-11-09,21:35,Tuesday,VAUGHAN MC STATION,SUDP,5,10,S,YU,5961"
"2021-11-09,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-11-09,22:11,Tuesday,KIPLING STATION,TUCC,22,28,W,BD,5001"
"2021-11-09,22:11,Tuesday,MAIN STREET STATION,MUPAA,0,0,E,BD,5071"
"2021-11-09,22:21,Tuesday,COXWELL STATION,PUMEL,0,0,,BD,0"
"2021-11-09,22:29,Tuesday,VAUGHAN MC STATION,TUNOA,3,8,S,YU,0"
"2021-11-09,22:30,Tuesday,SPADINA YUS STATION,MUPAA,0,0,N,YU,5656"
"2021-11-09,22:53,Tuesday,BROADVIEW STATION,SUO,0,0,W,BD,5165"
"2021-11-09,22:57,Tuesday,VAUGHAN MC STATION,TUNOA,3,8,S,YU,0"
"2021-11-09,23:07,Tuesday,WOODBINE STATION,MUIRS,0,0,E,BD,0"
"2021-11-09,23:10,Tuesday,EGLINTON STATION (APPR,MUATC,4,9,S,YU,5966"
"2021-11-09,23:13,Tuesday,SUMMERHILL STATION,EUDO,3,8,S,YU,5866"
"2021-11-09,23:21,Tuesday,VAUGHAN MC STATION,TUNOA,3,8,S,YU,0"
"2021-11-09,01:45,Tuesday,VAUGHAN MC STATION,MUIS,0,0,,YU,0"
"2021-11-09,12:54,Tuesday,BAYVIEW STATION,MUSC,0,0,W,SHP,6196"
"2021-11-09,19:41,Tuesday,LESLIE STATION,MUIE,0,0,,SHP,0"
"2021-11-10,05:31,Wednesday,EGLINTON STATION,EUSC,0,0,N,YU,5726"
"2021-11-10,05:50,Wednesday,EGLINTON STATION (APPR,MUATC,7,11,S,YU,6106"
"2021-11-10,06:02,Wednesday,SHEPPARD WEST STATION,TUNOA,5,16,N,YU,0"
"2021-11-10,07:19,Wednesday,FINCH STATION,TUSC,0,0,N,YU,5696"
"2021-11-10,07:26,Wednesday,YORK MILLS STATION,EUSC,0,0,N,YU,5981"
"2021-11-10,07:28,Wednesday,EGLINTON STATION,MUATC,5,8,S,YU,5951"
"2021-11-10,07:44,Wednesday,EGLINTON STATION,MUATC,8,11,S,YU,5691"
"2021-11-10,08:00,Wednesday,KENNEDY BD STATION,MUSAN,3,6,E,BD,5083"
"2021-11-10,09:16,Wednesday,ST GEORGE BD STATION,MUIR,3,6,E,BD,5073"
"2021-11-10,09:43,Wednesday,WILSON STATION,TUS,3,6,N,YU,5436"
"2021-11-10,09:56,Wednesday,ST GEORGE BD STATION,PUSTS,3,6,E,BD,5303"
"2021-11-10,10:03,Wednesday,NORTH YORK CTR STATION,TUMVS,0,0,N,YU,5981"
"2021-11-10,10:27,Wednesday,EGLINTON STATION,MUATC,7,10,S,YU,5691"
"2021-11-10,10:55,Wednesday,SPADINA YUS STATION,SUROB,0,0,,YU,0"
"2021-11-10,11:03,Wednesday,COXWELL STATION,EUTR,3,6,W,BD,5122"
"2021-11-10,12:06,Wednesday,WELLESLEY STATION,MUPAA,0,0,S,YU,5746"
"2021-11-10,12:12,Wednesday,FINCH STATION,MUO,3,6,S,YU,5706"
"2021-11-10,12:14,Wednesday,OSGOODE STATION,MUD,0,0,N,YU,5941"
"2021-11-10,12:38,Wednesday,BLOOR STATION,MUIS,0,0,S,YU,0"
"2021-11-10,12:42,Wednesday,LAWRENCE STATION,EUSC,6,9,N,YU,5981"
"2021-11-10,12:44,Wednesday,COLLEGE STATION,MUPAA,5,8,S,YU,5706"
"2021-11-10,13:33,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-10,13:41,Wednesday,EGLINTON STATION,MUSC,0,0,N,YU,5661"
"2021-11-10,13:51,Wednesday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-11-10,14:13,Wednesday,ST PATRICK STATION,MUIS,0,0,,YU,0"
"2021-11-10,14:43,Wednesday,CHRISTIE STATION,TUMVS,0,0,E,BD,5159"
"2021-11-10,15:04,Wednesday,BLOOR STATION,SUDP,28,31,N,YU,5655"
"2021-11-10,15:12,Wednesday,YONGE BD STATION,SUDP,26,29,W,BD,5073"
"2021-11-10,15:37,Wednesday,COLLEGE STATION,SUDP,0,0,S,YU,6031"
"2021-11-10,15:45,Wednesday,VICTORIA PARK STATION,TUOS,0,0,E,BD,5103"
"2021-11-10,15:59,Wednesday,OSSINGTON STATION,TUMVS,5,8,W,BD,5238"
"2021-11-10,16:25,Wednesday,SUMMERHILL STATION,TUS,3,6,N,,6501"
"2021-11-10,16:32,Wednesday,FINCH STATION,TUSUP,3,6,S,YU,6016"
"2021-11-10,16:40,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-10,16:46,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-10,16:47,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-10,16:50,Wednesday,VAUGHAN MC STATION,TUNOA,3,3,S,YU,0"
"2021-11-10,16:55,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-10,16:59,Wednesday,ST CLAIR WEST STATION,TUO,3,6,N,YU,5916"
"2021-11-10,17:00,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-11-10,17:18,Wednesday,BLOOR STATION,MUIS,0,0,S,YU,0"
"2021-11-10,17:29,Wednesday,QUEEN STATION,SUUT,0,0,N,YU,5996"
"2021-11-10,17:37,Wednesday,VAUGHAN MC STATION,TUO,3,6,S,YU,5911"
"2021-11-10,18:41,Wednesday,UNION STATION,TUCC,3,6,S,YU,5916"
"2021-11-10,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-11-10,22:17,Wednesday,QUEEN STATION,MUIS,0,0,N,YU,5981"
"2021-11-10,23:10,Wednesday,DUNDAS STATION,SUAE,0,0,,YU,0"
"2021-11-10,23:12,Wednesday,QUEEN STATION,SUDP,35,40,S,YU,5986"
"2021-11-10,00:11,Wednesday,FINCH STATION,MUIR,5,10,S,YU,5566"
"2021-11-10,00:18,Wednesday,CASTLE FRANK STATION,MUIS,0,0,E,BD,5103"
"2021-11-10,00:26,Wednesday,QUEEN STATION,SUO,0,0,N,YU,5421"
"2021-11-10,00:36,Wednesday,BLOOR STATION,MUIS,0,0,N,YU,0"
"2021-11-10,00:51,Wednesday,WOODBINE STATION,MUIRS,0,0,E,BD,5046"
"2021-11-10,01:36,Wednesday,DAVISVILLE STATION,SUO,0,0,N,YU,5611"
"2021-11-10,07:35,Wednesday,SHEPPARD-YONGE STATION,SUUT,10,15,W,SHP,6196"
"2021-11-10,17:02,Wednesday,LESLIE STATION,SUDP,0,0,W,SHP,6161"
"2021-11-10,17:52,Wednesday,DON MILLS STATION,SUDP,0,0,W,SHP,6196"
"2021-11-11,22:00,Thursday,KENNEDY SRT TO LAWREN,MRO,0,0,,SRT,0"
"2021-11-11,02:25,Thursday,KIPLING STATION,MUIS,0,0,,BD,0"
"2021-11-11,05:31,Thursday,FINCH STATION,EUNT,4,8,S,YU,5531"
"2021-11-11,05:38,Thursday,EGLINTON STATION,MUO,3,8,N,YU,5936"
"2021-11-11,06:06,Thursday,SHEPPARD WEST STATION,EUYRD,9,15,N,YU,6041"
"2021-11-11,06:11,Thursday,CASTLE FRANK STATION,SUUT,0,0,W,BD,5037"
"2021-11-11,06:25,Thursday,DONLANDS STATION,MUNCA,0,0,,BD,0"
"2021-11-11,06:58,Thursday,COXWELL STATION,EUDO,3,6,W,BD,5054"
"2021-11-11,07:36,Thursday,FINCH STATION,SUDP,0,0,,YU,0"
"2021-11-11,07:40,Thursday,FINCH WEST STATION,MUIRS,0,0,N,YU,5991"
"2021-11-11,08:10,Thursday,EGLINTON STATION,MUATC,5,8,S,YU,6111"
"2021-11-11,10:09,Thursday,YORKDALE STATION,MUIS,0,0,,YU,0"
"2021-11-11,10:24,Thursday,ROYAL YORK STATION,PUMEL,0,0,,BD,0"
"2021-11-11,10:53,Thursday,EGLINTON STATION,MUATC,5,8,S,YU,6111"
"2021-11-11,11:04,Thursday,KENNEDY BD STATION,EUNT,10,13,E,BD,5244"
"2021-11-11,11:41,Thursday,EGLINTON STATION,SUDP,4,7,N,YU,5701"
"2021-11-11,11:43,Thursday,CASTLE FRANK STATION,SUDP,0,0,W,BD,5132"
"2021-11-11,11:52,Thursday,SHERBOURNE STATION,PUMEL,0,0,,BD,0"
"2021-11-11,12:04,Thursday,DONLANDS STATION,SUO,44,47,W,BD,5253"
"2021-11-11,12:12,Thursday,FINCH STATION,EUSC,0,0,S,YU,5726"
"2021-11-11,12:18,Thursday,DONLANDS STATION,TUDOE,44,47,W,BD,5253"
"2021-11-11,12:24,Thursday,KIPLING STATION,PUMEL,0,0,,BD,0"
"2021-11-11,13:07,Thursday,DAVISVILLE STATION,SUDP,5,8,S,YU,5916"
"2021-11-11,13:33,Thursday,YONGE BD STATION,MUIS,0,0,,BD,0"
"2021-11-11,13:58,Thursday,NORTH YORK CTR STATION,SUAE,52,55,S,YU,5716"
"2021-11-11,14:27,Thursday,ROSEDALE STATION,TUOS,5,8,S,YU,5636"
"2021-11-11,14:51,Thursday,GREENWOOD SHOP,MUIE,0,0,,BD,0"
"2021-11-11,14:55,Thursday,SPADINA YUS STATION,SUDP,0,0,N,YU,5936"
"2021-11-11,14:56,Thursday,SPADINA BD STATION,SUO,15,18,W,BD,5041"
"2021-11-11,15:16,Thursday,CHRISTIE STATION,MUIRS,0,0,E,BD,5193"
"2021-11-11,15:24,Thursday,DAVISVILLE STATION,MUIS,0,0,N,YU,5606"
"2021-11-11,16:00,Thursday,YONGE-UNIVERSITY AND B,MUWEA,0,0,,YU,0"
"2021-11-11,16:50,Thursday,EGLINTON STATION (APPR,MUATC,7,10,S,YU,5566"
"2021-11-11,16:52,Thursday,PAPE STATION,EUNT,3,6,E,BD,5321"
"2021-11-11,17:03,Thursday,EGLINTON STATION,MUIRS,0,0,,YU,0"
"2021-11-11,17:07,Thursday,FINCH STATION,MUIRS,0,0,,YU,0"
"2021-11-11,17:20,Thursday,OSSINGTON STATION,TUS,4,7,E,BD,5103"
"2021-11-11,17:27,Thursday,RUNNYMEDE STATION,SUO,0,0,W,BD,5095"
"2021-11-11,18:21,Thursday,UNION STATION,MUO,3,6,N,YU,5716"
"2021-11-11,18:54,Thursday,KIPLING STATION,MUTO,3,6,E,BD,5308"
"2021-11-11,19:09,Thursday,UNION STATION,SUDP,7,10,N,YU,5876"
"2021-11-11,19:31,Thursday,ROSEDALE STATION,TUOS,7,10,S,YU,5656"
"2021-11-11,19:33,Thursday,DONLANDS STATION,SUDP,4,7,E,BD,5308"
"2021-11-11,20:56,Thursday,ST PATRICK STATION,SUDP,6,9,N,YU,5966"
"2021-11-11,21:14,Thursday,EGLINTON WEST STATION,MUSAN,3,6,N,YU,5966"
"2021-11-11,21:16,Thursday,ROSEDALE STATION,TUOS,3,6,S,YU,5776"
"2021-11-11,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-11-11,23:03,Thursday,OSSINGTON STATION,SUAP,0,0,W,BD,0"
