"Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle"
"2021-07-08,12:57,Thursday,YORK MILLS STATION,TUSC,0,0,N,YU,5931"
"2021-07-08,13:24,Thursday,HIGHWAY 407 STATION,MUPAA,0,0,N,YU,5556"
"2021-07-08,13:30,Thursday,QUEEN'S PARK STATION,MUIRS,0,0,N,YU,5616"
"2021-07-08,14:06,Thursday,RUNNYMEDE STATION,TUO,0,0,W,BD,5285"
"2021-07-08,15:19,Thursday,LAWRENCE STATION,TUOS,3,6,S,YU,5611"
"2021-07-08,16:26,Thursday,EGLINTON STATION,EUNT,4,7,S,YU,5431"
"2021-07-08,16:33,Thursday,ST ANDREW STATION,EUNT,3,6,S,YU,5516"
"2021-07-08,16:53,Thursday,ST GEORGE YUS STATION,MUIE,14,17,S,YU,5666"
"2021-07-08,17:01,Thursday,SHEPPARD STATION,MUIRS,0,0,S,YU,0"
"2021-07-08,17:04,Thursday,KING STATION,MUIRS,0,0,S,YU,0"
"2021-07-08,17:14,Thursday,OSSINGTON STATION,TUNCA,0,0,,BD,0"
"2021-07-08,17:31,Thursday,SPADINA BD STATION,MUD,0,0,W,BD,5112"
"2021-07-08,17:38,Thursday,PIONEER VILLAGE STATIO,MUSAN,3,6,S,YU,5571"
"2021-07-08,17:48,Thursday,WARDEN STATION,TUMVS,0,0,W,BD,5352"
"2021-07-08,19:58,Thursday,SUMMERHILL STATION,MUPAA,0,0,S,YU,5761"
"2021-07-08,20:26,Thursday,DUNDAS STATION,MUSAN,5,10,N,YU,5966"
"2021-07-08,20:28,Thursday,FINCH STATION,PUTD,5,10,N,YU,6076"
"2021-07-08,20:59,Thursday,BROADVIEW STATION,PUMST,0,0,,BD,0"
"2021-07-08,21:42,Thursday,BROADVIEW STATION,MUIRS,0,0,,BD,0"
"2021-07-08,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-07-08,22:43,Thursday,BLOOR STATION,SUDP,0,0,N,YU,0"
"2021-07-08,23:00,Thursday,ST CLAIR WEST STATION,MUO,0,0,B,YUS,0"
"2021-07-08,23:07,Thursday,OSSINGTON STATION,SUDP,7,14,E,BD,5038"
"2021-07-08,23:34,Thursday,KENNEDY BD STATION,MUIS,0,0,,BD,0"
"2021-07-08,00:54,Thursday,BAY STATION,SUDP,4,11,W,BD,5135"
"2021-07-08,01:00,Thursday,ROSEDALE STATION,MUATC,4,11,S,YU,5961"
"2021-07-08,11:37,Thursday,DON MILLS STATION,TUSC,0,0,E,SHP,6196"
"2021-07-08,12:21,Thursday,SHEPPARD-YONGE STATION,TUMVS,0,0,W,SHP,6186"
"2021-07-08,18:51,Thursday,LESLIE STATION,TUSC,0,0,W,SHP,6186"
"2021-07-09,07:03,Friday,KING STATION,PUMEL,0,0,,YU,0"
"2021-07-09,00:05,Friday,MCCOWAN YARD,MRIE,0,0,,SRT,3014"
"2021-07-09,07:05,Friday,KENNEDY BD STATION,SUDP,3,7,W,BD,5120"
"2021-07-09,09:56,Friday,COXWELL STATION,MUIS,0,0,,BD,0"
"2021-07-09,11:48,Friday,ISLINGTON STATION,SUDP,0,0,,BD,0"
"2021-07-09,11:54,Friday,KENNEDY BD STATION,PUMEL,0,0,,BD,0"
"2021-07-09,12:04,Friday,UNION STATION,SUUT,4,7,N,YU,5971"
"2021-07-09,13:38,Friday,BATHURST STATION,MUIR,11,15,W,BD,5293"
"2021-07-09,14:06,Friday,BROADVIEW STATION,MUI,9,13,W,BD,5140"
"2021-07-09,14:09,Friday,UNION STATION,MUIR,9,12,N,YU,5936"
"2021-07-09,14:18,Friday,KIPLING STATION,MUTO,4,8,E,BD,5211"
"2021-07-09,14:27,Friday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5966"
"2021-07-09,14:53,Friday,MAIN STREET STATION,TUSC,0,0,W,BD,5290"
"2021-07-09,14:58,Friday,FINCH STATION,MUPAA,0,0,S,YU,5626"
"2021-07-09,15:09,Friday,SHEPPARD STATION,MUPAA,3,6,S,YU,5556"
"2021-07-09,15:59,Friday,KIPLING STATION,MUTO,4,8,W,BD,5211"
"2021-07-09,17:18,Friday,ST GEORGE BD STATION,SUDP,3,8,E,BD,5142"
"2021-07-09,18:02,Friday,OSSINGTON STATION,MUPLA,61,65,E,BD,5075"
"2021-07-09,18:48,Friday,SPADINA BD STATION,MUNCA,0,0,,BD,0"
"2021-07-09,18:55,Friday,KIPLING STATION,MUTO,4,8,W,BD,5211"
"2021-07-09,18:57,Friday,YONGE BD STATION,SUAP,0,0,,BD,0"
"2021-07-09,18:58,Friday,YORK MILLS STATION,MUIS,0,0,S,YU,0"
"2021-07-09,18:59,Friday,SHERBOURNE STATION,MUPAA,3,8,E,BD,5216"
"2021-07-09,19:39,Friday,DUNDAS STATION,SUUT,0,0,N,YU,5621"
"2021-07-09,20:15,Friday,KENNEDY BD STATION,SUAP,7,14,E,BD,5152"
"2021-07-09,20:16,Friday,YONGE BD STATION,EUSC,0,0,E,BD,6001"
"2021-07-09,20:25,Friday,BROADVIEW STATION,EUSC,0,0,E,BD,6001"
"2021-07-09,20:44,Friday,WILSON STATION,MUI,19,26,S,YU,5456"
"2021-07-09,21:17,Friday,EGLINTON STATION,PUMEL,0,0,,YU,0"
"2021-07-09,21:20,Friday,YONGE BD STATION,MUIS,0,0,,BD,0"
"2021-07-09,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-07-09,22:10,Friday,BLOOR STATION,SUEAS,8,15,N,YU,5651"
"2021-07-09,23:30,Friday,SPADINA BD STATION,MUIS,0,0,,BD,0"
"2021-07-09,00:35,Friday,COLLEGE STATION,SUDP,0,0,S,YU,5581"
"2021-07-09,01:07,Friday,MAIN STREET STATION,MUIRS,0,0,W,BD,0"
"2021-07-09,01:18,Friday,KEELE STATION,PUMEL,0,0,,BD,0"
"2021-07-09,01:18,Friday,ROSEDALE STATION,MUIS,0,0,N,YU,0"
"2021-07-09,10:31,Friday,SHEPPARD STATION,PUMEL,0,0,,SHP,0"
"2021-07-09,13:48,Friday,BAYVIEW STATION,MUIRS,0,0,W,SHP,0"
"2021-07-09,17:03,Friday,BAYVIEW STATION,PUOPO,5,10,E,SHP,6181"
"2021-07-09,17:20,Friday,SHEPPARD-YONGE STATION,MUPAA,5,10,E,SHP,6156"
"2021-07-09,17:40,Friday,BESSARION STATION,PUOPO,5,10,E,SHP,6181"
"2021-07-10,01:22,Saturday,SCARBOROUGH CTR STATIO,MRUIR,0,0,,SRT,0"
"2021-07-10,02:00,Saturday,YORKDALE STATION,TUO,4,11,N,YU,5656"
"2021-07-10,06:35,Saturday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-07-10,09:28,Saturday,NORTH YORK CTR STATION,MUO,0,0,,YU,0"
"2021-07-10,09:36,Saturday,KENNEDY BD STATION,TUMVS,5,10,E,BD,5253"
"2021-07-10,10:23,Saturday,KIPLING STATION,MUIS,0,0,,BD,0"
"2021-07-10,10:46,Saturday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,0"
"2021-07-10,10:51,Saturday,WILSON STATION,EUO,5,9,S,YU,5841"
"2021-07-10,11:28,Saturday,VICTORIA PARK STATION,SUAP,0,0,W,BD,5005"
"2021-07-10,12:07,Saturday,ISLINGTON STATION,TUMVS,3,7,W,BD,5155"
"2021-07-10,12:12,Saturday,KIPLING STATION,TUO,4,8,W,BD,5155"
"2021-07-10,12:52,Saturday,ST PATRICK STATION,MUIRS,0,0,S,YU,0"
"2021-07-10,12:59,Saturday,OSSINGTON STATION,SUDP,3,7,W,BD,5168"
"2021-07-10,13:48,Saturday,ROYAL YORK STATION,MUIR,0,0,W,BD,5227"
"2021-07-10,14:11,Saturday,FINCH STATION,TUNIP,4,8,S,YU,5611"
"2021-07-10,16:16,Saturday,BROADVIEW STATION,SUDP,3,7,W,BD,5023"
"2021-07-10,16:28,Saturday,DUNDAS STATION,SUAP,0,0,,YU,0"
"2021-07-10,17:19,Saturday,VAUGHAN MC STATION,MUNOA,4,8,S,YU,0"
"2021-07-10,18:20,Saturday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,0"
"2021-07-10,18:25,Saturday,YONGE BD STATION,SUAP,0,0,E,BD,0"
"2021-07-10,18:29,Saturday,SPADINA BD STATION,MUPAA,0,0,W,BD,5168"
"2021-07-10,19:21,Saturday,BATHURST STATION,SUUT,5,9,W,BD,5170"
"2021-07-10,20:13,Saturday,LAWRENCE STATION,MUPAA,0,0,S,YU,5866"
"2021-07-10,21:25,Saturday,DUNDAS WEST STATION,SUDP,0,0,,BD,0"
"2021-07-10,21:30,Saturday,BROADVIEW STATION,SUDP,4,11,E,BD,5189"
"2021-07-10,21:40,Saturday,DUNDAS WEST STATION,SUDP,0,0,,BD,0"
"2021-07-10,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-07-10,22:26,Saturday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0"
"2021-07-10,23:03,Saturday,KENNEDY BD STATION,MUPAA,0,0,E,BD,5112"
"2021-07-10,23:13,Saturday,VAUGHAN MC STATION,SUDP,0,0,,YU,0"
"2021-07-10,23:24,Saturday,DUNDAS WEST STATION,MUIS,0,0,,BD,0"
"2021-07-10,00:20,Saturday,VICTORIA PARK STATION,MUIS,0,0,,BD,0"
"2021-07-10,01:43,Saturday,WELLESLEY STATION,SUDP,0,0,N,YU,5666"
"2021-07-10,08:21,Saturday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6191"
"2021-07-10,10:55,Saturday,SHEPPARD-YONGE STATION,MUSC,0,0,E,SHP,6191"
"2021-07-11,11:29,Sunday,MCCOWAN STATION,MRTO,11,17,S,SRT,3022"
"2021-07-11,02:29,Sunday,UNION STATION,SUDP,0,0,,YU,0"
"2021-07-11,06:00,Sunday,ST GEORGE STATION TO B,MUO,0,0,,BD,0"
"2021-07-11,07:50,Sunday,BLOOR STATION,MUIRS,0,0,,YU,0"
"2021-07-11,09:36,Sunday,CHESTER STATION,MUO,14,20,W,BD,5150"
"2021-07-11,09:39,Sunday,COXWELL STATION,SUAP,5,11,W,BD,5114"
"2021-07-11,09:56,Sunday,EGLINTON STATION,MUNOA,5,10,N,YU,0"
"2021-07-11,10:18,Sunday,ST CLAIR STATION,MUIR,25,30,N,YU,5966"
"2021-07-11,10:22,Sunday,DUNDAS WEST STATION,EUDO,6,11,E,BD,5189"
"2021-07-11,10:37,Sunday,ISLINGTON STATION,TUSC,0,0,W,BD,5006"
"2021-07-11,10:58,Sunday,DUNDAS WEST STATION,SUDP,0,0,W,BD,5269"
"2021-07-11,11:02,Sunday,VAUGHAN MC STATION,MUNOA,5,10,N,YU,5836"
"2021-07-11,11:43,Sunday,WARDEN STATION,SUDP,3,8,E,BD,5341"
"2021-07-11,12:43,Sunday,COXWELL STATION,MUDD,5,10,E,BD,5017"
"2021-07-11,12:56,Sunday,YORK MILLS STATION,MUPAA,0,0,S,YU,5521"
"2021-07-11,13:09,Sunday,ST CLAIR STATION,SUO,0,0,,YU,0"
"2021-07-11,16:02,Sunday,BATHURST STATION,MUIS,0,0,,BD,0"
"2021-07-11,17:48,Sunday,ROSEDALE STATION,EUSC,0,0,N,YU,5466"
"2021-07-11,17:55,Sunday,YORK MILLS STATION,PUMEL,0,0,,YU,0"
"2021-07-11,18:37,Sunday,CASTLE FRANK STATION,SUAP,5,10,W,BD,5060"
"2021-07-11,21:20,Sunday,VICTORIA PARK STATION,MUIS,0,0,,BD,0"
"2021-07-11,21:24,Sunday,WILSON STATION,MUIS,0,0,,YU,0"
"2021-07-11,21:38,Sunday,ISLINGTON STATION,MUIS,0,0,W,BD,5213"
"2021-07-11,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU,0"
"2021-07-11,23:13,Sunday,WARDEN STATION,SUAP,5,12,E,BD,5189"
"2021-07-11,23:44,Sunday,WARDEN STATION,MUIS,0,0,,BD,0"
"2021-07-11,00:11,Sunday,MAIN STREET STATION,SUDP,10,17,E,BD,5096"
"2021-07-11,00:36,Sunday,SUMMERHILL STATION,SUAP,14,21,N,YU,5626"
"2021-07-11,14:04,Sunday,DON MILLS STATION,PUSTS,0,0,E,SHP,6171"
"2021-07-11,16:15,Sunday,SHEPPARD-YONGE STATION,MUPAA,0,0,E,SHP,6161"
"2021-07-12,20:24,Monday,ELLESMERE STATION,MRUI,0,0,S,SRT,0"
"2021-07-12,02:04,Monday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-07-12,05:43,Monday,DONLANDS STATION,EUSC,0,0,W,BD,5061"
"2021-07-12,06:40,Monday,ST ANDREW STATION,MUTO,3,6,S,YU,5806"
"2021-07-12,06:47,Monday,ROSEDALE STATION,MUATC,8,11,S,YU,5676"
"2021-07-12,06:48,Monday,UNION STATION,MUTO,0,0,N,YU,5806"
"2021-07-12,07:25,Monday,MAIN STREET STATION,EUSC,0,0,E,BD,5061"
"2021-07-12,08:17,Monday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0"
"2021-07-12,08:47,Monday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-07-12,09:44,Monday,BLOOR STATION,SUDP,0,0,,YU,0"
"2021-07-12,10:04,Monday,KENNEDY BD STATION,TUCC,14,18,W,BD,5010"
"2021-07-12,10:16,Monday,SPADINA YUS STATION,MUD,7,10,S,YU,5531"
"2021-07-12,10:20,Monday,DUFFERIN STATION,SUO,7,11,E,BD,5084"
"2021-07-12,11:13,Monday,YORK MILLS STATION,MUIS,0,0,,YU,0"
"2021-07-12,11:21,Monday,KIPLING STATION,MUI,4,8,E,BD,5059"
"2021-07-12,12:03,Monday,SPADINA BD STATION,SUO,3,7,W,BD,5072"
"2021-07-12,13:13,Monday,BLOOR STATION,MUIS,0,0,,YU,0"
"2021-07-12,15:12,Monday,COLLEGE STATION,SUDP,3,6,N,YU,5491"
"2021-07-12,15:36,Monday,YONGE-UNIVERSITY AND B,MUATC,54,57,N,YU,5641"
"2021-07-12,17:00,Monday,HIGH PARK STATION,MUNCA,0,0,,BD,0"
"2021-07-12,18:02,Monday,GLENCAIRN STATION,SUDP,3,6,N,YU,5661"
"2021-07-12,18:19,Monday,KEELE STATION,TUMVS,4,8,W,BD,5365"
"2021-07-12,18:40,Monday,EGLINTON STATION,SUDP,4,9,N,YU,5781"
"2021-07-12,19:05,Monday,GREENWOOD CARHOUSE,PUMO,0,0,,BD,0"
"2021-07-12,19:07,Monday,MAIN STREET STATION,MUD,3,7,W,BD,5210"
"2021-07-12,19:09,Monday,MAIN STREET STATION,SUO,0,0,W,BD,0"
"2021-07-12,19:46,Monday,QUEEN STATION,MUIRS,0,0,,YU,0"
"2021-07-12,20:25,Monday,FINCH STATION,PUMEL,0,0,S,YU,0"
"2021-07-12,20:27,Monday,SPADINA BD STATION,MUIS,0,0,E,BD,0"
"2021-07-12,20:41,Monday,BLOOR STATION,MUIR,12,17,N,YU,5851"
"2021-07-12,21:03,Monday,COLLEGE STATION,MUIR,0,0,,YU,0"
"2021-07-12,22:00,Monday,YONGE UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-07-12,22:19,Monday,DUNDAS WEST STATION,SUDP,0,0,E,BD,5112"
"2021-07-12,23:00,Monday,ST CLAIR WEST TO KING,MUO,0,0,B,YUS,0"
"2021-07-12,23:18,Monday,KIPLING STATION,MUIS,0,0,,BD,0"
"2021-07-12,00:05,Monday,KIPLING STATION,SUDP,5,17,E,BD,5114"
"2021-07-12,00:19,Monday,WILSON STATION,MUIRS,0,0,,YU,0"
"2021-07-12,00:43,Monday,KENNEDY BD STATION,MUIS,0,0,,BD,0"
"2021-07-12,00:56,Monday,LANSDOWNE STATION,SUPOL,9,17,W,BD,5207"
"2021-07-12,01:43,Monday,SHERBOURNE STATION,MUIS,0,0,W,BD,0"
"2021-07-12,12:11,Monday,LESLIE STATION,TUMVS,10,15,W,SHP,6161"
"2021-07-12,18:31,Monday,BESSARION STATION,PUOPO,4,9,W,SHP,6161"
"2021-07-12,19:14,Monday,DON MILLS STATION,MUNCA,0,0,,SHP,0"
"2021-07-12,19:53,Monday,BESSARION STATION,PUOPO,4,9,E,SHP,6156"
"2021-07-13,02:15,Tuesday,KENNEDY BD STATION,SUAE,0,0,,BD,0"
"2021-07-13,14:00,Tuesday,LINE 3 SCARBOROUGH SRT,MRWEA,0,0,,SRT,0"
"2021-07-13,05:46,Tuesday,DONLANDS STATION,EUSC,0,0,W,BD,5264"
"2021-07-13,17:27,Tuesday,LAWRENCE EAST STATION,TRNCA,0,0,,SRT,0"
"2021-07-13,05:50,Tuesday,FINCH STATION,EUTL,4,8,S,YU,5596"
"2021-07-13,06:00,Tuesday,ROSEDALE STATION,MUATC,3,7,S,YU,5651"
"2021-07-13,06:51,Tuesday,COXWELL STATION,EUSC,0,0,E,BD,5292"
"2021-07-13,08:06,Tuesday,YORK MILLS STATION,MUIS,0,0,,YU,0"
"2021-07-13,09:13,Tuesday,ST ANDREW STATION,MUPAA,0,0,N,YU,5801"
"2021-07-13,09:42,Tuesday,LAWRENCE WEST STATION,MUTD,3,7,S,YU,5541"
"2021-07-13,09:57,Tuesday,KEELE STATION,MUSAN,4,8,E,BD,5161"
"2021-07-13,10:03,Tuesday,DUNDAS WEST STATION,MUSAN,3,7,E,BD,5161"
"2021-07-13,10:43,Tuesday,MAIN STREET STATION,EUSC,0,0,W,BD,5264"
"2021-07-13,11:17,Tuesday,LAWRENCE WEST STATION,MUATC,7,10,S,YU,5706"
"2021-07-13,11:25,Tuesday,WELLESLEY STATION,MUIRS,0,0,,YU,0"
"2021-07-13,11:43,Tuesday,FINCH STATION,TUSC,0,0,N,YU,5511"
"2021-07-13,11:57,Tuesday,FINCH STATION,PUMEL,0,0,S,YU,5741"
"2021-07-13,12:14,Tuesday,SHEPPARD STATION,MUD,0,0,N,YU,5541"
"2021-07-13,12:23,Tuesday,VAUGHAN MC STATION,MUO,3,6,S,YU,5906"
"2021-07-13,14:01,Tuesday,OSSINGTON STATION,SUO,0,0,W,BD,5120"
"2021-07-13,14:13,Tuesday,WARDEN STATION,PUSTS,3,7,E,BD,5014"
"2021-07-13,14:16,Tuesday,YORK MILLS STATION,TUSC,0,0,S,YU,5576"
"2021-07-13,15:08,Tuesday,FINCH STATION,EUAC,3,6,S,YU,5646"
"2021-07-13,15:29,Tuesday,KIPLING STATION,TUOS,0,0,W,BD,5143"
"2021-07-13,16:07,Tuesday,KING STATION,MUI,0,0,N,YU,0"
"2021-07-13,17:03,Tuesday,SHEPPARD WEST STATION,MUSAN,3,6,N,YU,5791"
"2021-07-13,17:16,Tuesday,KEELE STATION,MUSC,0,0,W,BD,5236"
"2021-07-13,17:22,Tuesday,VICTORIA PARK STATION,SUUT,0,0,E,BD,5207"
"2021-07-13,17:28,Tuesday,YONGE BD STATION,SUUT,0,0,E,BD,5122"
"2021-07-13,17:43,Tuesday,VICTORIA PARK STATION,SUO,0,0,E,BD,5122"
"2021-07-13,18:31,Tuesday,SHEPPARD WEST STATION,MUTO,6,9,N,YU,5861"
"2021-07-13,18:44,Tuesday,DUFFERIN STATION,SUO,0,0,W,BD,5150"
"2021-07-13,20:00,Tuesday,WARDEN STATION,SUO,0,0,E,BD,5133"
"2021-07-13,20:58,Tuesday,MAIN STREET STATION,SUO,7,14,E,BD,5043"
"2021-07-13,21:43,Tuesday,FINCH STATION,MUIRS,0,0,,YU,0"
"2021-07-13,21:48,Tuesday,COXWELL STATION,SUDP,3,10,E,BD,5214"
"2021-07-13,22:00,Tuesday,YONGE UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-07-13,22:21,Tuesday,DAVISVILLE STATION,SUDP,0,0,N,YU,5706"
"2021-07-13,22:57,Tuesday,COXWELL STATION,MUIS,0,0,,BD,0"
"2021-07-13,23:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU,0"
"2021-07-13,00:45,Tuesday,VICTORIA PARK STATION,MUIS,0,0,,BD,0"
"2021-07-13,00:51,Tuesday,YORK MILLS STATION,EUBK,7,14,S,YU,5786"
"2021-07-13,09:17,Tuesday,BAYVIEW STATION,MUPAA,0,0,W,SHP,6196"
"2021-07-13,10:05,Tuesday,SHEPPARD-YONGE STATION,PUCSC,12,17,W,SHP,6166"
"2021-07-13,15:16,Tuesday,SHEPPARD-YONGE STATION,TUMVS,0,0,W,SHP,6151"
"2021-07-13,17:35,Tuesday,BAYVIEW STATION,SUAE,0,0,,SHP,0"
"2021-07-13,17:44,Tuesday,BAYVIEW STATION,SUDP,0,0,E,SHP,6181"
"2021-07-13,18:33,Tuesday,BAYVIEW STATION,MUNCA,0,0,,SHP,0"
"2021-07-14,11:47,Wednesday,KENNEDY SRT STATION,MRWEA,0,0,,SRT,0"
"2021-07-14,02:10,Wednesday,KIPLING STATION,MUIS,0,0,,BD,5169"
"2021-07-14,17:26,Wednesday,LAWRENCE EAST STATION,ERDO,5,10,S,SRT,3012"
"2021-07-14,03:51,Wednesday,TRANSIT CONTROL CENTRE,PUSO,0,0,,,0"
"2021-07-14,18:42,Wednesday,MCCOWAN STATION,ERAC,5,10,S,SRT,3020"
"2021-07-14,05:58,Wednesday,N/O QUEEN TO MARKDALE,PUTWZ,35,0,N,YU,5721"
"2021-07-14,06:22,Wednesday,MAIN STREET STATION,SUAE,0,0,W,BD,5252"
"2021-07-14,06:50,Wednesday,BATHURST STATION,EUNT,4,8,E,BD,5204"
"2021-07-14,06:52,Wednesday,BLOOR STATION,SUDP,3,6,S,YU,5701"
"2021-07-14,07:24,Wednesday,BLOOR STATION,MUIS,0,0,,YU,0"
"2021-07-14,08:01,Wednesday,YORK MILLS STATION,MUSC,0,0,S,YU,5476"
"2021-07-14,08:02,Wednesday,FINCH STATION,MUTO,3,6,S,YU,5511"
"2021-07-14,08:33,Wednesday,ST CLAIR WEST STATION,MUTO,3,6,S,YU,5856"
"2021-07-14,08:40,Wednesday,COLLEGE STATION,SUDP,0,0,,YU,0"
"2021-07-14,09:02,Wednesday,ROSEDALE STATION,MUSC,3,6,N,YU,5831"
"2021-07-14,09:04,Wednesday,YONGE BD STATION,MUIRS,0,0,,BD,0"
"2021-07-14,09:07,Wednesday,YORK MILLS STATION,MUIRS,0,0,,YU,0"
"2021-07-14,09:23,Wednesday,DANFORTH DIVISION,MUO,0,0,,BD,0"
"2021-07-14,09:43,Wednesday,HIGH PARK STATION,PUMST,0,0,W,BD,0"
"2021-07-14,10:02,Wednesday,ROSEDALE STATION,MUSC,0,0,N,YU,5466"
"2021-07-14,12:54,Wednesday,MAIN STREET STATION,SUDP,5,9,E,BD,5214"
"2021-07-14,13:33,Wednesday,YORK MILLS STATION,EUSC,0,0,S,YU,5386"
"2021-07-14,13:58,Wednesday,EGLINTON STATION,EUSC,0,0,S,YU,5796"
"2021-07-14,14:48,Wednesday,WARDEN STATION,PUSTS,8,12,E,BD,5254"
"2021-07-14,15:02,Wednesday,KENNEDY BD STATION,MUO,4,8,W,BD,5210"
"2021-07-14,15:09,Wednesday,WARDEN STATION,PUSTS,6,10,E,BD,5337"
"2021-07-14,15:35,Wednesday,VAUGHAN MC STATION,PUSRA,3,6,S,YU,5581"
"2021-07-14,16:29,Wednesday,FINCH WEST STATION,TUO,3,6,S,YU,5581"
"2021-07-14,16:50,Wednesday,SHERBOURNE STATION,SUDP,9,13,E,BD,5301"
"2021-07-14,18:16,Wednesday,ST PATRICK STATION,EUBO,5,10,N,YU,5721"
"2021-07-14,18:52,Wednesday,WOODBINE STATION,MUIRS,0,0,,BD,0"
"2021-07-14,18:55,Wednesday,YORK MILLS STATION,TUOS,0,0,S,YU,5621"
"2021-07-14,19:13,Wednesday,KENNEDY BD STATION,MUIS,0,0,,BD,0"
"2021-07-14,20:31,Wednesday,DUFFERIN STATION,SUAE,0,0,,BD,0"
"2021-07-14,21:21,Wednesday,EGLINTON STATION,PUMEL,0,0,,YU,0"
"2021-07-14,21:59,Wednesday,LAWRENCE WEST STATION,EUPI,0,0,S,YU,5431"
"2021-07-14,22:00,Wednesday,YONGE UNIVERSITY AND B,MUO,0,0,B,YU/BD,0"
"2021-07-14,22:15,Wednesday,BLOOR STATION,MUIS,0,0,,YU,0"
"2021-07-14,22:49,Wednesday,CHRISTIE STATION,MUIS,0,0,,BD,0"
"2021-07-14,23:00,Wednesday,ST CLAIR WEST TO KING,MUO,0,0,B,YUS,0"
"2021-07-14,23:18,Wednesday,QUEEN STATION,SUDP,0,0,N,YU,5516"
"2021-07-14,23:19,Wednesday,WELLESLEY STATION,SUUT,3,10,N,YU,5516"
"2021-07-14,00:22,Wednesday,KING STATION,PUTWZ,4,11,N,YU,5681"
"2021-07-14,00:27,Wednesday,UNION STATION,MUIS,0,0,,YU,0"
"2021-07-14,05:46,Wednesday,SHEPPARD-YONGE STATION,EUECD,11,17,E,SHP,6156"
"2021-07-14,22:13,Wednesday,BAYVIEW STATION,PUOPO,8,14,W,SHP,6186"
"2021-07-14,22:24,Wednesday,BAYVIEW STATION,PUOPO,4,8,E,SHP,6166"
"2021-07-15,10:11,Thursday,LAWRENCE EAST STATION,ERDO,6,12,S,SRT,3024"
"2021-07-15,03:07,Thursday,TRANSIT CONTROL CENTRE,PUATC,0,0,,YU,0"
"2021-07-15,11:57,Thursday,MCCOWAN STATION,MRWEA,0,0,,SRT,0"
"2021-07-15,05:59,Thursday,VAUGHAN MC STATION,TUNIP,3,6,S,YU,5886"
"2021-07-15,09:28,Thursday,GREENWOOD CARHOUSE,MUIE,0,0,,BD,0"
"2021-07-15,15:05,Thursday,MCCOWAN STATION,MRNOA,5,10,S,SRT,3019"
"2021-07-15,09:38,Thursday,SHEPPARD STATION,TUOS,3,6,S,YU,5701"
"2021-07-15,09:50,Thursday,ROSEDALE STATION,MUSC,0,0,N,YU,5571"
"2021-07-15,09:50,Thursday,FINCH STATION,EUBK,3,6,S,YU,5766"
"2021-07-15,10:02,Thursday,KENNEDY BD STATION,MUIRS,0,0,,BD,0"
"2021-07-15,11:25,Thursday,ST CLAIR STATION,SUDP,3,6,S,YU,5996"
"2021-07-15,11:40,Thursday,COXWELL STATION,MUPAA,0,0,W,BD,5280"
"2021-07-15,11:48,Thursday,OSSINGTON STATION,MUPAA,3,7,W,BD,5017"
"2021-07-15,13:05,Thursday,ISLINGTON STATION,MUIRS,0,0,,BD,0"
"2021-07-15,13:35,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,5671"
"2021-07-15,15:00,Thursday,FINCH STATION,MUSAN,3,6,S,YU,6021"
"2021-07-15,16:17,Thursday,GLENCAIRN STATION,EUDO,5,8,S,YU,5401"
"2021-07-15,16:26,Thursday,VICTORIA PARK STATION,SUO,4,8,W,BD,5017"
"2021-07-15,17:15,Thursday,DAVISVILLE STATION,SUUT,0,0,N,YU,6026"
"2021-07-15,17:37,Thursday,UNION STATION,MUO,0,0,,YU,0"
"2021-07-15,17:48,Thursday,OLD MILL STATION,EUNT,6,10,E,BD,5271"
"2021-07-15,18:21,Thursday,CASTLE FRANK STATION,MUIS,0,0,E,BD,0"
"2021-07-15,19:09,Thursday,LAWRENCE STATION,TUOS,3,8,N,YU,6056"
"2021-07-15,19:21,Thursday,WOODBINE STATION,MUIS,0,0,,BD,0"
"2021-07-15,19:49,Thursday,HIGHWAY 407 STATION,SUPOL,11,16,S,YU,5856"
"2021-07-15,20:36,Thursday,COXWELL STATION,SUAP,0,0,,BD,0"
"2021-07-15,22:00,Thursday,YONGE/UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-07-15,22:35,Thursday,JANE STATION,MUNCA,0,0,,BD,0"
"2021-07-15,22:37,Thursday,DUFFERIN STATION,SUDP,3,10,E,BD,5100"
