"Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle"
"2021-10-07,11:03,Thursday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-07,11:56,Thursday,DUNDAS WEST STATION,MUIS,0,0,,BD,0"
"2021-10-07,12:01,Thursday,EGLINTON STATION,MUSC,0,0,N,YU,5476"
"2021-10-07,12:44,Thursday,SHEPPARD WEST STATION,MUIR,0,0,N,YU,5831"
"2021-10-07,13:07,Thursday,KING STATION,MUIS,0,0,,YU,0"
"2021-10-07,13:13,Thursday,COLLEGE STATION,MUIR,7,10,S,YU,5496"
"2021-10-07,13:19,Thursday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-07,13:54,Thursday,DUFFERIN STATION,MUPAA,3,6,W,BD,5007"
"2021-10-07,13:59,Thursday,WILSON HOSTLER,TUNOA,3,6,S,YU,0"
"2021-10-07,15:08,Thursday,ISLINGTON STATION,PUTD,0,0,W,BD,5084"
"2021-10-07,15:15,Thursday,JANE STATION,MUIRS,0,0,,BD,0"
"2021-10-07,15:16,Thursday,HIGHWAY 407 STATION,MUPAA,3,6,N,YU,6016"
"2021-10-07,15:34,Thursday,EGLINTON STATION,SUDP,3,6,N,YU,6126"
"2021-10-07,16:00,Thursday,CASTLE FRANK STATION,MUIS,0,0,,BD,0"
"2021-10-07,16:32,Thursday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-07,16:47,Thursday,KIPLING STATION,SUDP,3,6,W,BD,5015"
"2021-10-07,16:49,Thursday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-07,16:56,Thursday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-07,17:23,Thursday,PAPE STATION,SUDP,3,6,E,BD,5291"
"2021-10-07,17:38,Thursday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-07,17:42,Thursday,ST GEORGE BD STATION,MUSAN,5,8,E,BD,5083"
"2021-10-07,17:45,Thursday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-07,17:53,Thursday,ST PATRICK STATION,MUSAN,4,7,S,YU,5386"
"2021-10-07,17:58,Thursday,YORK MILLS STATION,SUDP,0,0,N,YU,5491"
"2021-10-07,18:17,Thursday,COLLEGE STATION,MUNCA,0,0,,YU,0"
"2021-10-07,18:24,Thursday,HIGH PARK STATION,MUIS,0,0,,BD,0"
"2021-10-07,18:28,Thursday,RUNNYMEDE STATION,SUAP,4,7,E,BD,5131"
"2021-10-07,18:42,Thursday,LAWRENCE STATION,SUDP,4,7,N,YU,5696"
"2021-10-07,19:50,Thursday,DUNDAS STATION,MUIRS,3,6,N,YU,5871"
"2021-10-07,20:00,Thursday,RUNNYMEDE STATION,PUMEL,0,0,W,BD,0"
"2021-10-07,21:27,Thursday,YONGE BD STATION,MUIS,0,0,E,BD,0"
"2021-10-07,21:56,Thursday,KING STATION,MUIS,0,0,,YU,0"
"2021-10-07,22:00,Thursday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-10-07,22:45,Thursday,ST CLAIR STATION,SUDP,3,8,N,YU,5721"
"2021-10-07,23:24,Thursday,COXWELL STATION,MUIS,0,0,,BD,0"
"2021-10-07,23:40,Thursday,FINCH STATION,MUTO,3,8,S,YU,5896"
"2021-10-07,00:18,Thursday,WELLESLEY STATION,MUIRS,0,0,,YU,0"
"2021-10-07,00:44,Thursday,COLLEGE STATION,SUDP,0,0,N,YU,5711"
"2021-10-07,11:44,Thursday,SHEPPARD-YONGE STATION,TUMVS,3,8,E,SHP,6156"
"2021-10-08,05:46,Friday,EGLINTON STATION,MUATC,7,10,N,YU,5956"
"2021-10-08,20:52,Friday,KENNEDY SRT STATION,MRUIR,4,11,N,SRT,5011"
"2021-10-08,21:06,Friday,MCCOWAN STATION,MRPAA,0,0,N,SRT,3012"
"2021-10-08,06:02,Friday,SUMMERHILL STATION,MUO,7,0,N,YU,6106"
"2021-10-08,06:11,Friday,EGLINTON STATION (APPR,MUATC,5,8,S,YU,5876"
"2021-10-08,22:18,Friday,KENNEDY SRT STATION,MRTO,3,9,S,SRT,3016"
"2021-10-08,07:08,Friday,ST GEORGE BD STATION,SUO,3,6,W,BD,5135"
"2021-10-08,07:11,Friday,FINCH STATION,MUSC,0,0,S,YU,6011"
"2021-10-08,07:25,Friday,GLENCAIRN STATION,SUDP,3,6,S,YU,5881"
"2021-10-08,08:23,Friday,ST CLAIR STATION,MUATC,0,0,S,YU,5751"
"2021-10-08,11:54,Friday,BLOOR STATION,PUEO,90,93,N,YU,5626"
"2021-10-08,12:21,Friday,WARDEN STATION,MUD,3,6,W,BD,5094"
"2021-10-08,13:29,Friday,WELLESLEY STATION,SUEAS,13,16,W,YU,5681"
"2021-10-08,14:07,Friday,KENNEDY BD STATION,EUAC,3,6,E,BD,5113"
"2021-10-08,14:30,Friday,DONLANDS STATION,MUIR,0,0,E,BD,5022"
"2021-10-08,14:48,Friday,DUNDAS WEST STATION,TUMVS,0,0,W,BD,5280"
"2021-10-08,15:10,Friday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-08,15:21,Friday,VAUGHAN MC STATION,TUNIP,3,6,S,YU,5846"
"2021-10-08,15:26,Friday,FINCH STATION,MUSC,0,0,S,YU,5636"
"2021-10-08,15:44,Friday,KIPLING STATION,MUIR,3,6,E,BD,5365"
"2021-10-08,15:53,Friday,KENNEDY BD STATION,MUPAA,0,0,W,BD,5018"
"2021-10-08,16:07,Friday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-08,16:13,Friday,BROADVIEW STATION,MUPAA,3,6,W,BD,5280"
"2021-10-08,16:26,Friday,EGLINTON STATION,MUATC,6,9,S,YU,5836"
"2021-10-08,16:27,Friday,ST GEORGE YUS STATION,MUIR,0,0,N,YU,5961"
"2021-10-08,16:49,Friday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-08,16:56,Friday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,5636"
"2021-10-08,17:20,Friday,BATHURST STATION,MUIS,0,0,E,BD,0"
"2021-10-08,17:45,Friday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,5951"
"2021-10-08,19:25,Friday,LANSDOWNE STATION,MUIS,0,0,E,BD,5218"
"2021-10-08,20:24,Friday,YORK MILLS STATION,MUIR,0,0,S,YU,5416"
"2021-10-08,20:39,Friday,DAVISVILLE STATION,SUUT,10,13,N,YU,5706"
"2021-10-08,21:08,Friday,ST ANDREW STATION,PUMST,0,0,S,YU,0"
"2021-10-08,21:14,Friday,EGLINTON STATION (APPR,MUATC,11,14,S,YU,5956"
"2021-10-08,21:29,Friday,CASTLE FRANK STATION,MUIRS,0,0,W,BD,0"
"2021-10-08,21:32,Friday,VAUGHAN MC STATION,TUNOA,5,10,S,YU,5601"
"2021-10-08,21:40,Friday,VAUGHAN MC STATION,TUNOA,5,10,S,YU,6131"
"2021-10-08,21:50,Friday,ST GEORGE YUS STATION,SUO,0,0,N,YU,5956"
"2021-10-08,21:51,Friday,ST GEORGE BD STATION,SUDP,0,0,E,BD,5357"
"2021-10-08,22:00,Friday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-10-08,23:12,Friday,LAWRENCE STATION,SUDP,16,21,N,YU,5656"
"2021-10-08,23:36,Friday,KING STATION,SUDP,3,8,N,YU,5966"
"2021-10-08,23:40,Friday,MAIN STREET STATION,SUUT,27,33,E,BD,5251"
"2021-10-08,23:41,Friday,VAUGHAN MC STATION,TUNOA,5,10,S,YU,6016"
"2021-10-08,23:54,Friday,WARDEN STATION,MUIS,0,0,,BD,0"
"2021-10-08,00:02,Friday,BLOOR STATION,SUAP,0,0,N,YU,6116"
"2021-10-08,00:09,Friday,DUFFERIN STATION,SUDP,4,10,W,BD,5194"
"2021-10-08,00:14,Friday,LANSDOWNE STATION,SUDP,16,22,W,BD,5194"
"2021-10-08,00:36,Friday,DUPONT STATION,MUIR,0,0,S,YU,5406"
"2021-10-08,01:24,Friday,JANE STATION,PUTDN,0,0,W,BD,5058"
"2021-10-08,01:38,Friday,MAIN STREET STATION,EUVE,7,13,E,BD,5370"
"2021-10-08,01:49,Friday,DUNDAS WEST STATION,MUIS,0,0,,BD,0"
"2021-10-09,02:09,Saturday,BAY STATION,PUMST,0,0,,BD,0"
"2021-10-09,21:36,Saturday,MCCOWAN STATION,MRO,3,9,S,SRT,3006"
"2021-10-09,02:35,Saturday,VAUGHAN MC STATION,MUIS,0,0,,YU,0"
"2021-10-09,05:46,Saturday,UNION STATION,PUMO,0,0,,YU,0"
"2021-10-09,05:53,Saturday,KING STATION,PUMO,0,0,,YU,0"
"2021-10-09,05:55,Saturday,UNION STATION,EUYRD,7,0,N,YU,5381"
"2021-10-09,06:00,Saturday,FINCH STATION,TUNOA,6,12,S,YU,0"
"2021-10-09,06:00,Saturday,BLOOR DANFORTH LINE,MUO,0,0,,BD,0"
"2021-10-09,06:38,Saturday,EGLINTON STATION,TUNOA,6,12,N,YU,0"
"2021-10-09,06:54,Saturday,KEELE STATION,SUDP,4,9,W,BD,5156"
"2021-10-09,06:59,Saturday,WILSON STATION,TUO,6,12,S,YU,6071"
"2021-10-09,07:07,Saturday,GREENWOOD STATION,TUSC,0,0,E,BD,5022"
"2021-10-09,07:50,Saturday,VAUGHAN MC STATION,MUTO,5,11,S,YU,5401"
"2021-10-09,08:01,Saturday,ISLINGTON STATION,MUIE,0,0,E,BD,5300"
"2021-10-09,08:08,Saturday,VAUGHAN MC STATION,MUTO,5,11,S,YU,5976"
"2021-10-09,08:15,Saturday,YORK MILLS STATION,TUOS,0,0,S,YU,6076"
"2021-10-09,08:19,Saturday,EGLINTON STATION (APPR,MUATC,7,13,S,YU,5676"
"2021-10-09,09:48,Saturday,MAIN STREET STATION,MUPAA,3,8,W,BD,5304"
"2021-10-09,09:56,Saturday,DUNDAS WEST STATION,SUDP,4,7,E,BD,5235"
"2021-10-09,11:47,Saturday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-09,12:25,Saturday,FINCH STATION,MUTO,4,8,S,YU,5676"
"2021-10-09,12:32,Saturday,ST GEORGE BD STATION,TUMVS,3,7,E,BD,5051"
"2021-10-09,13:09,Saturday,OLD MILL STATION,MUIS,0,0,,BD,0"
"2021-10-09,13:41,Saturday,FINCH STATION,TUNOA,4,8,S,YU,0"
"2021-10-09,14:13,Saturday,VAUGHAN MC STATION,TUNOA,4,8,S,YU,0"
"2021-10-09,14:24,Saturday,WELLESLEY STATION,MUPAA,0,0,S,YU,5651"
"2021-10-09,14:40,Saturday,WARDEN STATION,MUIS,0,0,,BD,0"
"2021-10-09,14:41,Saturday,VAUGHAN MC STATION,TUNOA,4,8,S,YU,0"
"2021-10-09,15:07,Saturday,EGLINTON STATION (APPR,MUATC,5,9,S,YU,5566"
"2021-10-09,15:34,Saturday,LAWRENCE WEST STATION,XXXXX,0,0,W,52,3369"
"2021-10-09,15:34,Saturday,ST CLAIR WEST STATION,PUMEL,0,0,N,YU,0"
"2021-10-09,15:35,Saturday,EGLINTON STATION (APPR,MUATC,6,10,S,YU,5626"
"2021-10-09,15:53,Saturday,EGLINTON STATION,MUATC,7,11,S,YU,6021"
"2021-10-09,16:14,Saturday,YORKDALE STATION,MUIS,0,0,,YU,0"
"2021-10-09,16:45,Saturday,EGLINTON STATION,MUATC,9,13,S,YU,5611"
"2021-10-09,16:57,Saturday,VAUGHAN MC STATION,TUNOA,4,8,S,YU,0"
"2021-10-09,17:36,Saturday,EGLINTON STATION,MUIRS,0,0,N,YU,0"
"2021-10-09,18:14,Saturday,WELLESLEY STATION,MUIS,0,0,,YU,0"
"2021-10-09,18:31,Saturday,DUNDAS WEST STATION,SUDP,0,0,W,BD,5066"
"2021-10-09,19:00,Saturday,YORKDALE STATION,MUPAA,0,0,N,YU,5961"
"2021-10-09,19:18,Saturday,VAUGHAN MC STATION,TUNOA,5,10,S,YU,0"
"2021-10-09,19:35,Saturday,VAUGHAN MC STATION,SUDP,4,9,S,YU,5751"
"2021-10-09,20:24,Saturday,CHESTER STATION,MUIRS,0,0,,BD,0"
"2021-10-09,20:32,Saturday,ISLINGTON STATION,MUNOA,7,14,E,BD,5000"
"2021-10-09,21:14,Saturday,FINCH STATION,SUDP,0,0,,YU,0"
"2021-10-09,21:40,Saturday,SHERBOURNE STATION,MUIR,3,10,E,BD,5337"
"2021-10-09,21:48,Saturday,QUEEN STATION,MUIS,0,0,N,YU,0"
"2021-10-09,21:49,Saturday,DAVISVILLE STATION,MUIS,0,0,,YU,0"
"2021-10-09,22:00,Saturday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-10-09,22:23,Saturday,WARDEN STATION,SUAP,0,0,,BD,0"
"2021-10-09,23:17,Saturday,ROYAL YORK STATION,MUSC,0,0,E,BD,5135"
"2021-10-09,00:38,Saturday,RUNNYMEDE STATION,SUO,0,0,,BD,0"
"2021-10-09,01:58,Saturday,YONGE BD STATION,PUTOE,0,0,W,BD,56"
"2021-10-09,22:39,Saturday,LESLIE STATION,TUMVS,8,13,E,SHP,6181"
"2021-10-09,22:50,Saturday,DON MILLS STATION,MUTO,5,10,W,SHP,6161"
"2021-10-09,22:55,Saturday,DON MILLS STATION,MUSAN,3,8,W,SHP,6161"
"2021-10-10,07:58,Sunday,DONLANDS STATION,EUNT,10,0,W,BD,5313"
"2021-10-10,22:27,Sunday,KENNEDY SRT STATION,SRO,15,21,S,SRT,3006"
"2021-10-10,08:00,Sunday,ISLINGTON TO KIPLING S,MUO,0,0,,BD,0"
"2021-10-10,08:02,Sunday,ISLINGTON STATION,TUNOA,6,0,E,BD,0"
"2021-10-10,08:05,Sunday,KEELE STATION,SUG,5,10,W,BD,5226"
"2021-10-10,08:17,Sunday,BLOOR STATION,MUPAA,0,0,N,YU,5871"
"2021-10-10,08:43,Sunday,ST GEORGE YUS STATION,PUOPO,0,0,N,YU,5926"
"2021-10-10,09:01,Sunday,YORKDALE STATION,PUOPO,4,10,N,YU,5926"
"2021-10-10,09:13,Sunday,YORKDALE STATION,PUOPO,4,10,N,YU,6076"
"2021-10-10,09:16,Sunday,KEELE STATION,MUIS,0,0,,BD,0"
"2021-10-10,09:16,Sunday,SHEPPARD WEST STATION,PUOPO,6,12,N,YU,5926"
"2021-10-10,09:19,Sunday,YORKDALE STATION,PUOPO,6,12,N,YU,5756"
"2021-10-10,09:24,Sunday,LAWRENCE WEST CENTRE,PUSAC,5,10,N,YU,5961"
"2021-10-10,09:41,Sunday,LAWRENCE WEST STATION,PUSAC,5,10,S,YU,5671"
"2021-10-10,10:06,Sunday,WILSON STATION,MUATC,10,15,S,YU,5751"
"2021-10-10,10:07,Sunday,KENNEDY BD STATION,EUNT,5,10,W,BD,5276"
"2021-10-10,11:22,Sunday,DAVISVILLE STATION,MUIS,0,0,S,YU,5856"
"2021-10-10,11:39,Sunday,WARDEN STATION,MUPAA,5,10,W,BD,5047"
"2021-10-10,12:47,Sunday,EGLINTON STATION (APPR,MUATC,6,12,S,YU,6096"
"2021-10-10,13:18,Sunday,OSSINGTON STATION,SUDP,3,8,E,BD,5162"
"2021-10-10,13:31,Sunday,ISLINGTON STATION,MUIS,0,0,W,BD,0"
"2021-10-10,13:39,Sunday,ST GEORGE YUS STATION,SUDP,7,12,N,YU,5716"
"2021-10-10,13:46,Sunday,YORK MILLS STATION,MUIS,0,0,,YU,0"
"2021-10-10,15:29,Sunday,COXWELL STATION,EUBK,5,10,W,BD,5342"
"2021-10-10,17:33,Sunday,QUEEN STATION,MUIS,0,0,,YU,0"
"2021-10-10,18:50,Sunday,ISLINGTON STATION,MUO,5,10,W,BD,5144"
"2021-10-10,19:06,Sunday,COLLEGE STATION,MUIS,0,0,,YU,0"
"2021-10-10,19:25,Sunday,MAIN STREET STATION,PUMEL,0,0,,BD,0"
"2021-10-10,19:31,Sunday,SHERBOURNE STATION,MUPAA,3,8,E,BD,5288"
"2021-10-10,20:04,Sunday,JANE STATION,SUDP,0,0,E,BD,5128"
"2021-10-10,20:08,Sunday,SUMMERHILL STATION,MUPAA,0,0,S,YU,5626"
"2021-10-10,20:10,Sunday,BLOOR STATION,TUCC,0,0,N,YU,6111"
"2021-10-10,20:48,Sunday,PAPE STATION,SUAE,10,17,E,BD,5149"
"2021-10-10,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-10-10,22:00,Sunday,COXWELL STATION,EUSC,0,0,W,BD,5313"
"2021-10-10,22:23,Sunday,KENNEDY BD STATION,SUDP,17,24,E,BD,5349"
"2021-10-10,22:30,Sunday,WILSON STATION,EUCA,7,14,S,YU,6131"
"2021-10-10,23:48,Sunday,EGLINTON WEST STATION,PUOPO,0,0,S,YU,5706"
"2021-10-10,23:51,Sunday,MAIN STREET STATION,TUSC,0,0,W,BD,5313"
"2021-10-10,00:14,Sunday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,5596"
"2021-10-10,00:18,Sunday,HIGHWAY 407 STATION,PUOPO,0,0,S,YU,5596"
"2021-10-10,00:21,Sunday,PIONEER VILLAGE STATIO,PUOPO,7,14,S,YU,5596"
"2021-10-11,00:23,Monday,MIDLAND STATION,SRDP,0,0,N,SRT,0"
"2021-10-11,06:58,Monday,ROSEDALE STATION,SUUT,0,0,S,YU,6031"
"2021-10-11,07:33,Monday,DUNDAS STATION,MUPAA,4,10,S,YU,5461"
"2021-10-11,00:51,Monday,MCCOWAN STATION,TRNCA,0,0,,SRT,0"
"2021-10-11,07:40,Monday,SPADINA BD STATION,SUDP,0,0,,BD,0"
"2021-10-11,07:57,Monday,SPADINA YUS STATION,SUDP,0,0,,YU,0"
"2021-10-11,09:41,Monday,ST GEORGE BD STATION,TUMVS,0,0,W,BD,5161"
"2021-10-11,10:38,Monday,VAUGHAN MC STATION,MUSAN,3,9,S,YU,5586"
"2021-10-11,11:02,Monday,EGLINTON STATION,MUCL,6,12,N,YU,0"
"2021-10-11,13:42,Monday,OSSINGTON STATION,SUO,0,0,E,BD,5338"
"2021-10-11,15:31,Monday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-10-11,15:31,Monday,EGLINTON STATION,EUSC,0,0,N,YU,5636"
"2021-10-11,15:45,Monday,SPADINA BD STATION,EUBK,14,19,E,BD,5340"
"2021-10-11,17:37,Monday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5288"
"2021-10-11,17:45,Monday,ST GEORGE YUS STATION,MUPAA,3,8,N,YU,5461"
"2021-10-11,18:38,Monday,VAUGHAN MC STATION,TUNOA,5,10,S,YU,6126"
"2021-10-11,18:48,Monday,LAWRENCE STATION,SUO,17,24,S,YU,6096"
"2021-10-11,19:03,Monday,YORK MILLS STATION,TUSC,4,11,S,YU,5721"
"2021-10-11,19:10,Monday,YORK MILLS STATION,TUSC,0,0,S,YU,6001"
"2021-10-11,19:18,Monday,EGLINTON STATION APPRO,TUATC,3,10,S,YU,5721"
"2021-10-11,19:21,Monday,SHEPPARD STATION,MUIS,0,0,S,YU,5681"
"2021-10-11,19:42,Monday,DUPONT STATION,MUNCA,0,0,,YU,0"
"2021-10-11,20:03,Monday,WELLESLEY STATION,MUIRS,0,0,N,YU,5881"
"2021-10-11,20:41,Monday,EGLINTON STATION,EUSC,0,0,N,YU,5636"
"2021-10-11,21:12,Monday,YONGE BD STATION,MUO,6,13,E,BD,5073"
"2021-10-11,22:00,Monday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-10-11,22:53,Monday,VAUGHAN MC STATION,TUNOA,7,14,S,YU,0"
"2021-10-11,23:13,Monday,COXWELL STATION,MUIE,0,0,,BD,0"
"2021-10-11,01:50,Monday,ROYAL YORK STATION,MUIRS,0,0,E,BD,5064"
"2021-10-11,18:49,Monday,LESLIE STATION,MUIS,0,0,,SHP,0"
"2021-10-11,19:20,Monday,SHEPPARD-YONGE STATION,MUIS,0,0,E,SHP,0"
"2021-10-12,18:33,Tuesday,MCCOWAN STATION,ERLV,5,10,N,SRT,3027"
"2021-10-12,04:52,Tuesday,YORK MILLS STATION,MUPLB,0,0,,YU,0"
"2021-10-12,05:45,Tuesday,FINCH STATION,TUNOA,4,8,S,YU,5631"
"2021-10-12,06:13,Tuesday,EGLINTON STATION (APPR,MUATC,6,9,S,YU,5886"
"2021-10-12,06:25,Tuesday,DONLANDS STATION,EUYRD,7,10,W,BD,5288"
"2021-10-12,06:34,Tuesday,DONLANDS STATION,TUCC,6,9,W,BD,5273"
"2021-10-12,06:52,Tuesday,DUNDAS WEST STATION,EUNT,4,7,W,BD,5016"
"2021-10-12,07:01,Tuesday,VAUGHAN MC STATION,EUBO,3,6,N,YU,5901"
"2021-10-12,07:06,Tuesday,WARDEN STATION,MUIS,0,0,,BD,0"
"2021-10-12,07:37,Tuesday,COLLEGE STATION,MUIRS,0,0,N,YU,5671"
"2021-10-12,08:02,Tuesday,KENNEDY BD STATION,MUTO,3,6,W,BD,5312"
"2021-10-12,08:10,Tuesday,EGLINTON STATION,EUSC,0,0,N,YU,5636"
"2021-10-12,08:42,Tuesday,FINCH STATION,SUDP,0,0,,YU,0"
"2021-10-12,09:20,Tuesday,DONLANDS STATION,TUNOA,3,6,E,BD,5000"
"2021-10-12,09:43,Tuesday,EGLINTON STATION,SUDP,6,9,S,YU,6126"
"2021-10-12,10:22,Tuesday,BLOOR STATION,MUIRS,0,0,N,YU,0"
"2021-10-12,10:25,Tuesday,EGLINTON STATION,SUDP,6,9,S,YU,5656"
"2021-10-12,12:03,Tuesday,EGLINTON STATION,PUSTC,343,347,S,YU,5771"
"2021-10-12,12:06,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-12,12:29,Tuesday,GREENWOOD STATION,PUMST,0,0,,BD,0"
"2021-10-12,13:34,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-12,14:28,Tuesday,FINCH STATION,MUTO,3,6,S,YU,5765"
"2021-10-12,14:48,Tuesday,FINCH STATION,TUMVS,0,0,N,YU,5596"
"2021-10-12,15:07,Tuesday,OSSINGTON STATION,MUI,8,11,W,BD,5288"
"2021-10-12,15:20,Tuesday,ST GEORGE BD STATION,TUO,0,0,W,BD,5312"
"2021-10-12,15:22,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-12,15:30,Tuesday,YONGE BD STATION,SUDP,3,6,W,BD,5335"
"2021-10-12,15:45,Tuesday,KIPLING STATION,TUO,3,6,E,BD,0"
"2021-10-12,15:50,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-12,16:42,Tuesday,COXWELL STATION,TUNOA,3,6,W,BD,0"
"2021-10-12,17:03,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-12,17:16,Tuesday,PAPE STATION,SUDP,0,0,E,BD,5105"
"2021-10-12,17:21,Tuesday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5182"
"2021-10-12,17:25,Tuesday,KENNEDY BD STATION,TUNOA,3,6,W,BD,0"
"2021-10-12,18:45,Tuesday,WARDEN STATION,MUIS,0,0,,BD,0"
"2021-10-12,18:46,Tuesday,CHESTER STATION,PUMST,0,0,,BD,0"
"2021-10-12,18:48,Tuesday,KIPLING STATION,TUNIP,4,7,E,BD,5066"
"2021-10-12,19:37,Tuesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-12,20:11,Tuesday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5721"
"2021-10-12,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-10-12,22:41,Tuesday,KIPLING STATION,MUTO,3,10,E,BD,5149"
"2021-10-12,23:45,Tuesday,VMC TO EGLINTON STATIO,MUATC,61,66,,YU,0"
"2021-10-12,01:07,Tuesday,YORK UNIVERSITY STATIO,MUIRS,0,0,,YU,0"
"2021-10-12,11:46,Tuesday,SHEPPARD-YONGE STATION,MUSC,4,9,W,SHP,6186"
"2021-10-12,14:17,Tuesday,BAYVIEW STATION,MUIS,0,0,,SHP,0"
"2021-10-12,16:06,Tuesday,SHEPPARD-YONGE STATION,TUSC,0,0,W,SHP,6186"
"2021-10-12,19:52,Tuesday,BAYVIEW STATION,MUIRS,0,0,W,SHP,0"
"2021-10-13,02:41,Wednesday,LAWRENCE WEST STATION,SUDP,0,0,,YU,0"
"2021-10-13,06:02,Wednesday,MCCOWAN STATION,TRO,4,9,W,SRT,3008"
"2021-10-13,02:47,Wednesday,KIPLING STATION,MUIS,0,0,,BD,0"
"2021-10-13,13:50,Wednesday,SCARBOROUGH RAPID TRAN,MRO,20,25,S,SRT,3006"
"2021-10-13,06:07,Wednesday,EGLINTON STATION,MUATC,4,7,N,YU,6011"
"2021-10-13,19:11,Wednesday,MCCOWAN STATION,ERBO,5,10,S,SRT,3006"
"2021-10-13,06:11,Wednesday,EGLINTON STATION,MUATC,4,7,N,YU,6101"
"2021-10-13,06:11,Wednesday,DAVISVILLE STATION,TUCC,13,16,S,YU,5591"
"2021-10-13,06:21,Wednesday,COLLEGE STATION,MUNCA,0,0,,YU,0"
"2021-10-13,07:22,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,5596"
"2021-10-13,08:30,Wednesday,OSSINGTON STATION,MUIR,4,7,E,BD,5340"
"2021-10-13,09:46,Wednesday,GREENWOOD STATION,MUDD,7,13,W,BD,5232"
"2021-10-13,10:02,Wednesday,BLOOR STATION,SUUT,4,7,N,YU,5766"
"2021-10-13,10:32,Wednesday,ROSEDALE STATION,SUUT,22,25,N,YU,6071"
"2021-10-13,11:24,Wednesday,BLOOR STATION,MUIRS,0,0,,YU,0"
"2021-10-13,11:37,Wednesday,VICTORIA PARK STATION,MUIRS,0,0,,BD,0"
"2021-10-13,11:38,Wednesday,OSSINGTON STATION,SUDP,3,6,E,BD,5335"
"2021-10-13,11:52,Wednesday,YONGE BD STATION,MUIE,0,0,,BD,0"
"2021-10-13,11:58,Wednesday,BLOOR STATION,SUDP,0,0,S,YU,0"
"2021-10-13,12:15,Wednesday,LAWRENCE WEST STATION,TUOS,0,0,N,YU,5776"
"2021-10-13,12:35,Wednesday,LAWRENCE STATION,MUSC,0,0,N,YU,5506"
"2021-10-13,13:23,Wednesday,YORK MILLS STATION,TUO,3,6,N,YU,5551"
"2021-10-13,14:38,Wednesday,KENNEDY BD STATION,PUSTS,6,9,W,BD,5076"
"2021-10-13,14:43,Wednesday,SPADINA YUS STATION,EUDO,3,6,N,YU,5746"
"2021-10-13,14:43,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-13,15:04,Wednesday,EGLINTON WEST STATION,MUIRS,0,0,,YU,0"
"2021-10-13,15:12,Wednesday,DUNDAS STATION,PUMEL,0,0,N,YU,0"
"2021-10-13,15:16,Wednesday,EGLINTON STATION,TUATC,6,9,S,YU,5936"
"2021-10-13,15:20,Wednesday,SPADINA YUS STATION,MUIS,0,0,,YU,0"
"2021-10-13,15:22,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
"2021-10-13,15:23,Wednesday,ST GEORGE YUS STATION,PUMST,0,0,,YU,0"
"2021-10-13,15:26,Wednesday,KENNEDY BD STATION,MUDD,3,6,W,BD,5426"
"2021-10-13,16:05,Wednesday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5781"
"2021-10-13,16:51,Wednesday,MUSEUM STATION,MUI,18,21,N,YU,5761"
"2021-10-13,17:03,Wednesday,VAUGHAN MC STATION,TUNOA,3,6,S,YU,0"
