"Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle"
"2021-09-07,00:09,Tuesday,ROSEDALE STATION,MUSC,0,0,N,YU,5661"
"2021-09-07,00:22,Tuesday,PAPE STATION,MUPAA,0,0,W,BD,5022"
"2021-09-07,00:23,Tuesday,LAWRENCE STATION,SUDP,9,14,N,YU,5426"
"2021-09-07,01:40,Tuesday,KENNEDY BD STATION,MUI,0,0,W,BD,5131"
"2021-09-07,01:42,Tuesday,KING STATION,MUIS,0,0,N,YU,0"
"2021-09-07,13:41,Tuesday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6171"
"2021-09-08,07:03,Wednesday,KENNEDY BD STATION,EUBO,3,6,W,BD,5331"
"2021-09-08,07:07,Wednesday,KENNEDY SRT STATION,MRD,5,12,N,SRT,3011"
"2021-09-08,14:22,Wednesday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,,SRT,0"
"2021-09-08,08:25,Wednesday,ST ANDREW STATION,SUAP,4,7,S,YU,5606"
"2021-09-08,19:48,Wednesday,MCCOWAN STATION,MRUI,0,0,,SRT,0"
"2021-09-08,08:47,Wednesday,ST CLAIR WEST STATION,MUIS,0,0,,YU,0"
"2021-09-08,08:54,Wednesday,DUNDAS STATION,SUUT,12,15,N,YU,6021"
"2021-09-08,09:01,Wednesday,MUSEUM STATION,PUMEL,0,0,,YU,0"
"2021-09-08,09:05,Wednesday,KIPLING STATION,TUMVS,3,6,W,BD,5127"
"2021-09-08,09:27,Wednesday,COLLEGE STATION,MUIRS,0,0,,YU,0"
"2021-09-08,09:30,Wednesday,DUNDAS STATION,MUIS,0,0,S,YU,0"
"2021-09-08,10:50,Wednesday,BATHURST STATION,PUMEL,0,0,E,BD,0"
"2021-09-08,12:16,Wednesday,BLOOR STATION,MUPAA,0,0,N,YU,5811"
"2021-09-08,12:31,Wednesday,COXWELL STATION,MUPAA,0,0,E,BD,5348"
"2021-09-08,13:22,Wednesday,CASTLE FRANK STATION,EUDO,6,9,W,BD,5174"
"2021-09-08,13:22,Wednesday,SHEPPARD STATION,EUDO,0,0,N,YU,5991"
"2021-09-08,14:47,Wednesday,ROSEDALE STATION,MUATC,3,6,S,YU,5601"
"2021-09-08,17:10,Wednesday,COLLEGE STATION,MUPAA,0,0,S,YU,5031"
"2021-09-08,17:43,Wednesday,WARDEN STATION,MUIS,0,0,,BD,0"
"2021-09-08,18:30,Wednesday,KIPLING STATION,MUIS,0,0,,BD,0"
"2021-09-08,18:52,Wednesday,MAIN STREET STATION,PUMEL,0,0,,BD,0"
"2021-09-08,18:58,Wednesday,VAUGHAN MC STATION,TUNIP,3,6,S,YU,5721"
"2021-09-08,19:09,Wednesday,ROYAL YORK STATION,MUSC,0,0,E,BD,5218"
"2021-09-08,19:59,Wednesday,DAVISVILLE STATION,SUDP,3,7,N,YU,6021"
"2021-09-08,20:29,Wednesday,ST CLAIR STATION,EUBO,3,6,N,YU,5971"
"2021-09-08,20:30,Wednesday,VAUGHAN MC STATION,TUNIP,6,9,S,YU,5991"
"2021-09-08,20:32,Wednesday,BROADVIEW STATION,MUPAA,0,0,W,BD,5190"
"2021-09-08,20:59,Wednesday,OSGOODE STATION,MUATC,3,8,S,YU,5996"
"2021-09-08,21:27,Wednesday,PAPE STATION,MUPAA,3,9,E,BD,5164"
"2021-09-08,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-09-08,23:00,Wednesday,SHEPPARD WEST TO WILSO,MUO,0,0,,YUS,0"
"2021-09-08,23:20,Wednesday,BROADVIEW STATION,SUO,0,0,W,BD,5154"
"2021-09-08,23:26,Wednesday,BROADVIEW STATION,MUPAA,0,0,W,BD,5046"
"2021-09-08,23:58,Wednesday,SHERBOURNE STATION,SUDP,0,0,E,BD,5349"
"2021-09-08,00:08,Wednesday,GREENWOOD STATION,MUTO,6,12,E,BD,5349"
"2021-09-08,00:10,Wednesday,PAPE STATION,SUDP,0,0,E,BD,5136"
"2021-09-08,01:29,Wednesday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-09-08,01:59,Wednesday,DUNDAS STATION,MUIE,0,0,N,YU,0"
"2021-09-09,05:57,Thursday,OSSINGTON STATION,PUSTS,3,0,E,BD,5096"
"2021-09-09,06:07,Thursday,SHEPPARD WEST STATION,MUATC,8,12,S,YU,5471"
"2021-09-09,06:08,Thursday,CHRISTIE STATION,EUYRD,3,0,W,BD,5009"
"2021-09-09,06:11,Thursday,YONGE BD STATION,EUYRD,3,0,W,BD,5358"
"2021-09-09,06:15,Thursday,ROSEDALE STATION,MUATC,5,8,S,YU,5671"
"2021-09-09,06:48,Thursday,DUNDAS WEST STATION,SUDP,0,0,,BD,0"
"2021-09-09,07:13,Thursday,FINCH STATION,MUO,3,6,N,YU,5681"
"2021-09-09,08:36,Thursday,FINCH STATION,MUSC,0,0,S,YU,5761"
"2021-09-09,08:54,Thursday,NORTH YORK CTR STATION,TUSC,0,0,N,YU,5646"
"2021-09-09,09:00,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0"
"2021-09-09,09:11,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,5606"
"2021-09-09,09:40,Thursday,KIPLING STATION,MUSAN,3,6,E,BD,5116"
"2021-09-09,10:10,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,5441"
"2021-09-09,10:44,Thursday,ST PATRICK STATION,PUMEL,0,0,,YU,0"
"2021-09-09,12:17,Thursday,QUEEN STATION,SUDP,5,8,S,YU,5976"
"2021-09-09,12:19,Thursday,YONGE AND STEELES,MUIS,0,0,,YU,0"
"2021-09-09,12:23,Thursday,DUFFERIN STATION,SUAE,0,0,,BD,0"
"2021-09-09,12:27,Thursday,YONGE BD STATION,MUPAA,0,0,W,BD,5106"
"2021-09-09,12:47,Thursday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5156"
"2021-09-09,12:54,Thursday,MAIN STREET STATION,SUDP,0,0,,BD,0"
"2021-09-09,13:07,Thursday,PAPE STATION,MUPAA,0,0,E,BD,5123"
"2021-09-09,13:21,Thursday,BLOOR STATION,MUIRS,0,0,,YU,0"
"2021-09-09,13:23,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0"
"2021-09-09,14:24,Thursday,DUNDAS WEST STATION,SUDP,0,0,,BD,0"
"2021-09-09,14:57,Thursday,VAUGHAN MC STATION,MUNOA,3,6,N,YU,0"
"2021-09-09,15:35,Thursday,WELLESLEY STATION,MUIS,0,0,,YU,0"
"2021-09-09,15:39,Thursday,GREENWOOD STATION,SUDP,3,6,E,BD,5004"
"2021-09-09,15:55,Thursday,FINCH WEST STATION,SUDP,0,0,,YU,0"
"2021-09-09,16:00,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0"
"2021-09-09,16:20,Thursday,ST GEORGE BD STATION,MUDD,0,0,E,BD,5123"
"2021-09-09,16:25,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0"
"2021-09-09,16:45,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,5881"
"2021-09-09,16:56,Thursday,RUNNYMEDE STATION,SUPOL,5,8,W,BD,5034"
"2021-09-09,17:17,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,6071"
"2021-09-09,17:38,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,5631"
"2021-09-09,17:45,Thursday,GREENWOOD STATION,SUDP,4,7,E,BD,5034"
"2021-09-09,17:47,Thursday,ST GEORGE YUS STATION,MUIRS,0,0,,YU,0"
"2021-09-09,18:49,Thursday,QUEEN STATION,SUDP,3,6,N,YU,5811"
"2021-09-09,19:05,Thursday,YORK MILLS STATION,SUAP,0,0,,YU,0"
"2021-09-09,19:28,Thursday,BROADVIEW STATION,SUDP,0,0,E,BD,5000"
"2021-09-09,19:30,Thursday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0"
"2021-09-09,19:38,Thursday,PAPE STATION,SUDP,3,6,E,BD,5178"
"2021-09-09,20:08,Thursday,CASTLE FRANK STATION,MUI,12,18,E,BD,5022"
"2021-09-09,20:57,Thursday,VICTORIA PARK STATION,SUO,0,0,,BD,0"
"2021-09-09,21:07,Thursday,QUEEN STATION,MUIS,0,0,N,YU,0"
"2021-09-09,21:22,Thursday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,0"
"2021-09-09,21:30,Thursday,VAUGHAN MC STATION,MUNOA,5,10,,YU,0"
"2021-09-09,21:40,Thursday,ROSEDALE STATION,SUDP,11,16,S,YU,5961"
"2021-09-09,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-09-09,22:03,Thursday,GREENWOOD STATION,SUDP,0,0,W,BD,5221"
"2021-09-09,22:12,Thursday,SHERBOURNE STATION,SUAP,7,13,W,BD,5221"
"2021-09-09,22:19,Thursday,SPADINA YUS STATION,MUIS,0,0,,YU,0"
"2021-09-09,22:25,Thursday,VAUGHAN MC STATION,SUDP,8,13,S,YU,5471"
"2021-09-09,22:33,Thursday,DOWNSVIEW PARK STATION,MUATC,5,10,N,YU,5961"
"2021-09-09,23:00,Thursday,VAUGHAN MC STATION,MUATC,5,10,S,YU,6011"
"2021-09-09,23:00,Thursday,SHEPPARD WEST TO WILSO,MUO,0,0,,YU,0"
"2021-09-09,23:27,Thursday,YORK MILLS STATION,SUDP,4,9,S,YU,5406"
"2021-09-09,00:57,Thursday,VAUGHAN MC STATION,MUATC,5,10,S,YU,5711"
"2021-09-09,01:39,Thursday,YORK MILLS STATION,MUTD,0,0,S,YU,5911"
"2021-09-09,16:28,Thursday,BAYVIEW STATION,TUO,5,10,E,SHP,6171"
"2021-09-09,20:27,Thursday,DON MILLS STATION,MUTO,12,17,W,SHP,6166"
"2021-09-10,05:07,Friday,GREENWOOD STATION,PUTOE,0,0,E,BD,0"
"2021-09-10,06:58,Friday,KENNEDY SRT STATION,SRO,24,31,S,SRT,3000"
"2021-09-10,05:41,Friday,JANE STATION,PUTIJ,0,0,E,BD,5261"
"2021-09-10,21:23,Friday,SCARBOROUGH CTR STATIO,MRO,0,0,,SRT,0"
"2021-09-10,05:43,Friday,GREENWOOD YARD,MUSC,0,0,E,BD,5148"
"2021-09-10,06:58,Friday,KENNEDY BD STATION,SUO,21,24,W,BD,5110"
"2021-09-10,07:09,Friday,FINCH STATION,EUPI,3,6,N,YU,5551"
"2021-09-10,07:15,Friday,WOODBINE STATION,SUDP,13,26,,BD,8759"
"2021-09-10,08:08,Friday,FINCH STATION,MUSC,3,6,S,YU,5881"
"2021-09-10,08:34,Friday,VAUGHAN MC STATION,EUTRD,3,6,S,YU,5561"
"2021-09-10,08:44,Friday,ST CLAIR WEST STATION,SUEAS,15,18,N,YU,5941"
"2021-09-10,08:48,Friday,NORTH YORK CTR STATION,SUDP,0,0,,YU,0"
"2021-09-10,09:10,Friday,YONGE UNIVERSITY LINE,MUATC,5,8,,YU,0"
"2021-09-10,09:21,Friday,NORTH YORK CTR STATION,MUSC,0,0,S,YU,5921"
"2021-09-10,10:07,Friday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0"
"2021-09-10,10:19,Friday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0"
"2021-09-10,12:17,Friday,FINCH TO ROSEDALE,MUO,12,15,N,YU,5586"
"2021-09-10,14:09,Friday,WILSON STATION,TUNOA,3,6,N,YU,0"
"2021-09-10,14:32,Friday,WILSON STATION,MUATC,4,7,S,YU,5461"
"2021-09-10,14:41,Friday,COXWELL STATION,MUPAA,0,0,E,BD,5143"
"2021-09-10,14:55,Friday,BROADVIEW STATION,SUDP,0,0,W,BD,5009"
"2021-09-10,14:59,Friday,VAUGHAN MC STATION,MUATC,3,6,S,YU,6101"
"2021-09-10,15:10,Friday,YONGE BD STATION,SUDP,0,0,E,BD,5247"
"2021-09-10,15:17,Friday,SHERBOURNE STATION,SUAP,7,10,W,BD,5125"
"2021-09-10,15:29,Friday,FINCH WEST TO WILSON,MUATC,9,12,S,YU,5566"
"2021-09-10,15:46,Friday,BLOOR STATION,MUIS,0,0,S,YU,0"
"2021-09-10,15:56,Friday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,6026"
"2021-09-10,16:40,Friday,WILSON STATION,MUNOA,3,6,N,YU,0"
"2021-09-10,16:50,Friday,BLOOR STATION,MUIS,0,0,N,YU,0"
"2021-09-10,17:04,Friday,DAVISVILLE STATION,TUNOA,3,6,S,YU,0"
"2021-09-10,17:14,Friday,WILSON STATION,TUNOA,3,6,E,YU,0"
"2021-09-10,17:29,Friday,WILSON STATION,TUNOA,3,6,N,YU,0"
"2021-09-10,19:21,Friday,OLD MILL STATION,TUMVS,0,0,E,BD,5007"
"2021-09-10,19:32,Friday,OLD MILL STATION,TUMVS,0,0,E,BD,5213"
"2021-09-10,20:34,Friday,KING STATION,PUMEL,0,0,,YU,0"
"2021-09-10,20:35,Friday,WARDEN TO KENNEDY,MUO,13,19,E,BD,5213"
"2021-09-10,20:42,Friday,KENNEDY BD STATION,MUO,8,16,E,BD,0"
"2021-09-10,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-09-10,22:02,Friday,WELLESLEY STATION,SUAE,0,0,,YU,0"
"2021-09-10,22:08,Friday,WELLESLEY STATION,SUUT,8,13,S,YU,5781"
"2021-09-10,22:29,Friday,GREENWOOD YARD,SUG,0,0,,BD,0"
"2021-09-10,22:31,Friday,COXWELL STATION,MUIS,0,0,,BD,0"
"2021-09-10,22:32,Friday,PIONEER VILLAGE STATIO,MUATC,0,0,N,YU,5896"
"2021-09-10,22:40,Friday,FINCH WEST STATION,MUATC,8,13,N,YU,5876"
"2021-09-10,00:07,Friday,JANE STATION,TUO,5,11,E,BD,5265"
"2021-09-10,00:36,Friday,DUNDAS STATION,SUUT,3,8,N,YU,5876"
"2021-09-10,00:56,Friday,WARDEN STATION,MUIS,0,0,,BD,0"
"2021-09-11,06:00,Saturday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0"
"2021-09-11,06:00,Saturday,TORONTO TRANSIT COMMIS,MUO,0,0,,YU/BD,0"
"2021-09-11,06:00,Saturday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0"
"2021-09-11,06:00,Saturday,TORONTO TRANSIT COMMIS,MUO,0,0,,YU/BD,0"
"2021-09-11,06:08,Saturday,SHEPPARD STATION,MUIS,0,0,,YU,0"
"2021-09-11,07:01,Saturday,COLLEGE STATION,MUIS,0,0,,YU,0"
"2021-09-11,09:52,Saturday,ROYAL YORK STATION,MUSC,0,0,W,BD,5106"
"2021-09-11,11:37,Saturday,CHRISTIE STATION,MUD,6,10,W,BD,5300"
"2021-09-11,12:22,Saturday,LAWRENCE STATION,SUAP,0,0,S,YU,5921"
"2021-09-11,12:32,Saturday,YORK MILLS STATION,TUSC,0,0,S,YU,5886"
"2021-09-11,12:44,Saturday,EGLINTON STATION,PUTTC,10,14,N,YU,5426"
"2021-09-11,13:27,Saturday,YORK MILLS STATION,PUTTP,10,14,S,YU,5761"
"2021-09-11,13:57,Saturday,KENNEDY BD STATION,PUMEL,0,0,,BD,0"
"2021-09-11,14:50,Saturday,LANSDOWNE STATION,SUDP,4,8,E,BD,5202"
"2021-09-11,15:34,Saturday,KIPLING STATION,TUMVS,6,10,E,BD,5164"
"2021-09-11,15:38,Saturday,VAUGHAN MC STATION,TUNIP,5,9,S,YU,6011"
"2021-09-11,15:56,Saturday,UNION STATION,MUPAA,0,0,N,YU,6091"
"2021-09-11,16:15,Saturday,YORK MILLS STATION,SUDP,5,9,S,YU,5816"
"2021-09-11,16:35,Saturday,PAPE STATION,MUIR,8,12,E,BD,5161"
"2021-09-11,16:38,Saturday,KENNEDY BD STATION,SUDP,0,0,,BD,0"
"2021-09-11,17:17,Saturday,DUNDAS STATION,MUIS,0,0,S,YU,5906"
"2021-09-11,17:23,Saturday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0"
"2021-09-11,17:46,Saturday,DUNDAS WEST STATION,MUIS,0,0,,BD,0"
"2021-09-11,18:29,Saturday,DOWNSVIEW PARK STATION,SUDP,3,8,N,YU,5591"
"2021-09-11,18:38,Saturday,COLLEGE STATION,MUIR,5,8,N,YU,5446"
"2021-09-11,18:46,Saturday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,0"
"2021-09-11,18:55,Saturday,EGLINTON STATION,EUSC,0,0,S,YU,5506"
"2021-09-11,19:18,Saturday,VAUGHAN MC STATION,TUNOA,5,10,S,YU,0"
"2021-09-11,19:29,Saturday,DUNDAS STATION,SUDP,0,0,N,YU,0"
"2021-09-11,19:38,Saturday,DONLANDS STATION,MUIS,0,0,W,BD,0"
"2021-09-11,21:01,Saturday,KENNEDY BD STATION,EULV,5,12,W,BD,5110"
"2021-09-11,21:07,Saturday,QUEEN'S PARK STATION,SUDP,0,0,S,YU,5661"
"2021-09-11,21:28,Saturday,PAPE STATION,PUMEL,0,0,,BD,0"
"2021-09-11,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-09-11,22:09,Saturday,WILSON STATION,MUIRS,0,0,S,YU,5571"
"2021-09-11,23:00,Saturday,KIPLING STATION,MUPAA,0,0,E,BD,5049"
"2021-09-11,23:15,Saturday,YORK UNIVERSITY STATIO,EUBK,7,14,S,YU,6126"
"2021-09-11,23:37,Saturday,PAPE STATION,MUIS,0,0,E,BD,5189"
"2021-09-11,00:35,Saturday,WILSON STATION,SUDP,0,0,N,YU,5936"
"2021-09-11,01:20,Saturday,BLOOR STATION,MUIS,0,0,S,YU,0"
"2021-09-11,01:28,Saturday,LAWRENCE STATION,SUEAS,9,16,N,YU,5571"
"2021-09-11,01:34,Saturday,BAY STATION,MUIRS,0,0,,BD,0"
"2021-09-11,06:00,Saturday,TORONTO TRANSIT COMMIS,MUO,0,0,,SHP,0"
"2021-09-11,06:00,Saturday,TORONTO TRANSIT COMMIS,MUO,0,0,,SHP,0"
"2021-09-11,10:00,Saturday,SHEPPARD-YONGE STATION,TUSC,0,0,E,SHP,6171"
"2021-09-11,22:21,Saturday,SHEPPARD-YONGE STATION,EUOE,5,10,E,SHP,6146"
"2021-09-12,08:00,Sunday,KIPLING STATION,MUO,9,0,E,BD,5049"
"2021-09-12,08:27,Sunday,SHEPPARD WEST STATION,PUOPO,8,14,N,YU,5916"
"2021-09-12,08:49,Sunday,DUPONT STATION,PUOPO,6,12,N,YU,5926"
"2021-09-12,09:17,Sunday,ST CLAIR WEST STATION,PUOPO,6,12,S,YU,5911"
"2021-09-12,09:28,Sunday,YORK MILLS STATION,TUSC,0,0,S,YU,5766"
"2021-09-12,10:26,Sunday,ST ANDREW STATION,EUDO,6,12,N,YU,5726"
"2021-09-12,10:58,Sunday,HIGHWAY 407 STATION,PUOPO,0,0,S,YU,5966"
"2021-09-12,11:13,Sunday,EGLINTON WEST STATION,MUATC,10,16,N,YU,6091"
"2021-09-12,11:14,Sunday,KENNEDY BD STATION,MUTO,3,8,W,BD,5123"
"2021-09-12,11:49,Sunday,YORK UNIVERSITY STATIO,PUOPO,6,12,S,YU,6096"
"2021-09-12,12:30,Sunday,HIGHWAY 407 STATION,PUOPO,0,0,S,YU,5551"
"2021-09-12,13:32,Sunday,HIGHWAY 407 STATION,PUOPO,0,0,S,YU,5966"
"2021-09-12,14:22,Sunday,ST GEORGE YUS STATION,PUOPO,5,10,N,YU,5556"
"2021-09-12,14:30,Sunday,DUPONT STATION,PUOPO,5,10,N,YU,5556"
"2021-09-12,14:51,Sunday,COLLEGE STATION,MUIS,0,0,N,YU,0"
"2021-09-12,15:43,Sunday,GLENCAIRN STATION,PUOPO,5,10,N,YU,5496"
"2021-09-12,15:50,Sunday,MUSEUM STATION,EUNT,5,10,N,YU,5896"
"2021-09-12,16:36,Sunday,DAVISVILLE YARD,SUDP,0,0,,YU,0"
"2021-09-12,16:37,Sunday,ST CLAIR STATION,TUOS,5,10,S,YU,5741"
"2021-09-12,17:07,Sunday,HIGHWAY 407 STATION,PUOPO,0,0,S,YU,5426"
"2021-09-12,17:13,Sunday,ST CLAIR WEST STATION,PUOPO,6,11,N,YU,5591"
"2021-09-12,17:22,Sunday,KENNEDY BD STATION,MUTO,5,10,W,BD,5189"
"2021-09-12,17:22,Sunday,EGLINTON WEST STATION,PUOPO,5,10,N,YU,5591"
"2021-09-12,17:57,Sunday,HIGHWAY 407 STATION,PUOPO,0,0,S,YU,6131"
"2021-09-12,18:13,Sunday,WILSON STATION,PUOPO,5,10,S,YU,5676"
"2021-09-12,18:18,Sunday,YORKDALE STATION,PUOPO,5,10,S,YU,5676"
"2021-09-12,18:28,Sunday,HIGHWAY 407 STATION,PUOPO,0,0,N,YU,5566"
"2021-09-12,18:30,Sunday,HIGHWAY 407 STATION,PUOPO,3,8,S,YU,5966"
"2021-09-12,18:39,Sunday,ROYAL YORK STATION,EUSC,0,0,W,BD,5106"
"2021-09-12,18:44,Sunday,LAWRENCE STATION,SUAP,0,0,S,YU,5976"
"2021-09-12,18:55,Sunday,HIGH PARK STATION,SUDP,0,0,E,BD,5367"
"2021-09-12,20:34,Sunday,SPADINA YUS STATION,PUOPO,0,0,N,YU,5711"
"2021-09-12,20:38,Sunday,DUPONT STATION,PUOPO,7,14,N,YU,5711"
"2021-09-12,20:50,Sunday,SHERBOURNE STATION,SUDP,0,0,,BD,0"
"2021-09-12,21:25,Sunday,PIONEER VILLAGE STATIO,PUOPO,5,12,S,YU,5701"
"2021-09-12,21:33,Sunday,PIONEER VILLAGE STATIO,PUOPO,0,0,S,YU,5796"
"2021-09-12,21:38,Sunday,PIONEER VILLAGE STATIO,PUOPO,0,0,S,YU,5631"
"2021-09-12,21:41,Sunday,ST CLAIR WEST STATION,PUOPO,0,0,S,YU,5781"
"2021-09-12,21:46,Sunday,PIONEER VILLAGE STATIO,PUOPO,0,0,S,YU,5891"
"2021-09-12,21:54,Sunday,PIONEER VILLAGE STATIO,PUOPO,0,0,S,YU,6086"
"2021-09-12,21:59,Sunday,PIONEER VILLAGE STATIO,PUOPO,0,0,S,YU,5661"
"2021-09-12,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0"
"2021-09-12,22:07,Sunday,PIONEER VILLAGE STATIO,PUOPO,0,0,S,YU,5626"
"2021-09-12,22:08,Sunday,EGLINTON STATION,SUDP,3,10,S,YU,5766"
"2021-09-12,22:23,Sunday,DUPONT STATION,MUNCA,0,0,,YU,0"
"2021-09-12,22:28,Sunday,VICTORIA PARK STATION,MUIS,0,0,W,BD,5138"
"2021-09-12,22:29,Sunday,GREENWOOD STATION,SUO,0,0,W,BD,5138"
"2021-09-12,22:34,Sunday,DUNDAS WEST STATION,MUIS,0,0,E,BD,0"
"2021-09-12,22:45,Sunday,KENNEDY BD STATION,MUSAN,3,10,W,BD,5127"
"2021-09-12,23:26,Sunday,KIPLING STATION,MUIS,0,0,,BD,0"
"2021-09-12,23:42,Sunday,HIGHWAY 407 STATION,PUOPO,8,13,S,YU,5966"
"2021-09-12,00:08,Sunday,WELLESLEY STATION,SUDP,0,0,N,YU,5856"
"2021-09-12,00:42,Sunday,NORTH YORK CTR STATION,MUSC,0,0,N,YU,5506"
"2021-09-12,00:55,Sunday,ISLINGTON STATION,SUROB,0,0,,BD,0"
"2021-09-12,14:03,Sunday,BAYVIEW STATION,SUDP,3,8,E,SHP,6171"
"2021-09-12,15:01,Sunday,DON MILLS STATION,TUSC,0,0,E,SHP,6181"
"2021-09-13,06:00,Monday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0"
"2021-09-13,06:00,Monday,TORONTO TRANSIT COMMIS,MUO,0,0,,BD,0"
"2021-09-13,06:00,Monday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0"
"2021-09-13,06:00,Monday,TORONTO TRANSIT COMMIS,MUO,0,0,,YU,0"
"2021-09-13,06:00,Monday,TORONTO TRANSIT COMMIS,MRO,0,0,,SRT,0"
"2021-09-13,06:00,Monday,TORONTO TRANSIT COMMIS,MUO,0,0,,BD,0"
"2021-09-13,08:00,Monday,KIPLING STATION,MUTO,4,7,E,BD,5138"
"2021-09-13,21:21,Monday,MCCOWAN STATION,SRUT,0,0,N,SRT,3001"
"2021-09-13,09:08,Monday,ST PATRICK STATION,MUPAA,0,0,N,YU,5666"
"2021-09-13,09:13,Monday,FINCH STATION,SUDP,3,6,S,YU,5841"
"2021-09-13,10:17,Monday,YORK UNIVERSITY STATIO,MUO,4,7,S,YU,5891"
"2021-09-13,10:53,Monday,QUEEN'S PARK STATION,MUWR,3,7,S,YU,5891"
"2021-09-13,11:00,Monday,BLOOR STATION,SUDP,0,0,N,YU,6086"
"2021-09-13,11:20,Monday,ROSEDALE STATION,MUSC,3,6,N,YU,5456"
"2021-09-13,13:03,Monday,FINCH STATION,TUNIP,3,6,S,YU,5996"
"2021-09-13,13:13,Monday,DUPONT STATION,MUIR,3,6,N,YU,5511"
"2021-09-13,13:14,Monday,CASTLE FRANK STATION,SUDP,0,0,,BD,0"
"2021-09-13,13:46,Monday,FINCH STATION,SUDP,3,6,N,YU,6086"
"2021-09-13,13:54,Monday,DUPONT STATION,SUDP,0,0,N,YU,5786"
"2021-09-13,14:14,Monday,ST ANDREW STATION,MUIE,0,0,,YU,0"
"2021-09-13,15:11,Monday,ST GEORGE YUS STATION,MUPAA,0,0,N,YU,5821"
"2021-09-13,15:16,Monday,BATHURST STATION,SUO,0,0,W,BD,5055"
"2021-09-13,15:50,Monday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,5736"
"2021-09-13,15:51,Monday,KENNEDY BD STATION,SUAE,0,0,,BD,0"
"2021-09-13,15:56,Monday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,5746"
"2021-09-13,16:08,Monday,QUEEN STATION,SUAP,0,0,N,YU,5931"
"2021-09-13,16:37,Monday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,6011"
"2021-09-13,16:41,Monday,WARDEN STATION,MUIS,0,0,,BD,0"
"2021-09-13,16:41,Monday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,5706"
"2021-09-13,16:55,Monday,EGLINTON WEST STATION,MUPAA,0,0,N,YU,5526"
"2021-09-13,17:06,Monday,KING STATION,PUMEL,0,0,,YU,0"
"2021-09-13,17:19,Monday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,5456"
"2021-09-13,17:20,Monday,MCBRIEN BUILDING,SUO,0,0,,,0"
"2021-09-13,17:25,Monday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,5726"
"2021-09-13,18:07,Monday,LAWRENCE STATION,EUSC,0,0,S,YU,5881"
"2021-09-13,18:10,Monday,ROYAL YORK STATION,SUPOL,0,0,E,BD,5138"
"2021-09-13,18:47,Monday,UNION STATION,SUDP,0,0,N,YU,5606"
"2021-09-13,18:47,Monday,ROSEDALE STATION,SUDP,6,9,S,YU,5656"
"2021-09-13,18:48,Monday,VICTORIA PARK STATION,SUDP,4,7,E,BD,5186"
"2021-09-13,19:02,Monday,LAWRENCE WEST STATION,SUDP,8,11,S,YU,5636"
"2021-09-13,19:06,Monday,EGLINTON STATION,MUIS,0,0,,YU,0"
"2021-09-13,19:11,Monday,ROSEDALE STATION,SUUT,0,0,N,YU,5726"
"2021-09-13,20:34,Monday,KENNEDY BD STATION,MUIS,0,0,,BD,0"
"2021-09-13,20:35,Monday,BLOOR STATION,SUDP,0,0,N,YU,5781"
"2021-09-13,20:38,Monday,YONGE BD STATION,SUO,0,0,E,BD,5201"
"2021-09-13,21:01,Monday,JANE STATION,PUTIJ,0,0,E,BD,5287"
