"Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle"
"2021-03-09,19:28,Tuesday,SPADINA YUS STATION,MUIR,8,11,N,YU,5441"
"2021-03-09,19:35,Tuesday,DOWNSVIEW PARK STATION,SUDP,32,35,N,YU,6006"
"2021-03-09,20:02,Tuesday,BLOOR STATION,SUDP,12,15,N,YU,5936"
"2021-03-09,20:11,Tuesday,FINCH STATION,EUNT,3,6,S,YU,6066"
"2021-03-09,20:23,Tuesday,EGLINTON STATION,TUMVS,4,7,S,YU,5736"
"2021-03-09,21:00,Tuesday,EGLINTON STATION,EUSC,0,0,N,YU,6001"
"2021-03-09,21:28,Tuesday,DON MILLS STATION,PUMEL,0,0,W,SHP,6166"
"2021-03-09,21:50,Tuesday,VICTORIA PARK STATION,SUDP,0,0,,BD,0"
"2021-03-09,21:57,Tuesday,YONGE BD STATION,MUIS,0,0,,BD,0"
"2021-03-09,22:00,Tuesday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-03-09,22:20,Tuesday,ST ANDREW STATION,MUIS,0,0,,YU,0"
"2021-03-09,22:54,Tuesday,YONGE BD STATION,EUSC,0,0,W,BD,5149"
"2021-03-09,23:00,Tuesday,FINCH TO EGLINTON STAT,MUO,0,0,B,YU,0"
"2021-03-09,23:23,Tuesday,ISLINGTON STATION,TUMVS,3,10,E,BD,5180"
"2021-03-09,23:30,Tuesday,DUPONT STATION,MUIRS,0,0,S,YU,0"
"2021-03-09,23:30,Tuesday,KENNEDY SRT STATION,ERDO,0,0,W,SRT,3003"
"2021-03-09,23:30,Tuesday,ST GEORGE BD STATION,PUTDN,9,16,W,BD,5313"
"2021-03-09,23:41,Tuesday,EGLINTON STATION,MUIS,0,0,,YU,0"
"2021-03-09,23:48,Tuesday,WILSON STATION,MUIS,0,0,,YU,0"
"2021-03-10,00:54,Wednesday,KEELE STATION,MUIRS,0,0,W,BD,5146"
"2021-03-10,01:21,Wednesday,WELLESLEY STATION,PUMEL,0,0,N,YU,0"
"2021-03-10,01:49,Wednesday,DUNDAS WEST STATION,TUMVS,0,0,W,BD,5006"
"2021-03-10,01:49,Wednesday,WILSON STATION,SUUT,0,0,,YU,0"
"2021-03-10,01:54,Wednesday,EGLINTON STATION,MUIS,0,0,S,YU,5723"
"2021-03-10,02:37,Wednesday,SHEPPARD WEST STATION,SUDP,0,0,S,YU,5731"
"2021-03-10,02:53,Wednesday,VAUGHAN MC STATION,MUIS,0,0,S,YU,0"
"2021-03-10,03:00,Wednesday,VAUGHAN MC STATION,SUDP,0,0,S,YU,5951"
"2021-03-10,03:14,Wednesday,VAUGHAN MC STATION,MUO,10,15,N,YU,5130"
"2021-03-10,06:36,Wednesday,SUMMERHILL STATION,MUTO,3,6,S,YU,5756"
"2021-03-10,06:48,Wednesday,ST GEORGE YUS STATION,MUIRS,0,0,,YU,0"
"2021-03-10,06:55,Wednesday,ROSEDALE STATION,MUATC,3,6,S,YU,5626"
"2021-03-10,07:02,Wednesday,YORK UNIVERSITY STATIO,MUATC,0,0,S,YU,5796"
"2021-03-10,07:51,Wednesday,ROSEDALE STATION,MUSC,3,6,N,YU,5796"
"2021-03-10,08:01,Wednesday,UNION STATION,MUD,3,6,N,YU,5836"
"2021-03-10,09:14,Wednesday,WELLESLEY STATION,SUDP,0,0,N,YU,5396"
"2021-03-10,09:16,Wednesday,LAWRENCE WEST STATION,TUATC,5,8,N,YU,5791"
"2021-03-10,09:40,Wednesday,LAWRENCE WEST STATION,MUATC,5,8,N,YU,5981"
"2021-03-10,10:41,Wednesday,SUMMERHILL STATION,TUMVS,0,0,S,YU,6116"
"2021-03-10,11:16,Wednesday,YONGE BD STATION,MUIS,0,0,W,BD,0"
"2021-03-10,11:49,Wednesday,EGLINTON WEST STATION,SUAE,0,0,N,YU,5736"
"2021-03-10,12:11,Wednesday,CASTLE FRANK STATION,SUDP,0,0,E,BD,5074"
"2021-03-10,12:23,Wednesday,GLENCAIRN STATION,MUPAA,0,0,N,YU,5696"
"2021-03-10,12:53,Wednesday,FINCH STATION,MUTO,3,6,S,YU,6051"
"2021-03-10,14:18,Wednesday,HIGH PARK STATION,MUIS,0,0,,BD,0"
"2021-03-10,14:52,Wednesday,VAUGHAN MC STATION,MUNOA,3,6,N,YU,6076"
"2021-03-10,16:13,Wednesday,DAVISVILLE STATION,PUMST,0,0,N,YU,0"
"2021-03-10,16:28,Wednesday,SHERBOURNE STATION,MUPAA,8,12,E,BD,5054"
"2021-03-10,17:05,Wednesday,WELLESLEY STATION,SUDP,0,0,S,YU,5831"
"2021-03-10,17:45,Wednesday,WARDEN STATION,MUPAA,0,0,W,BD,5366"
"2021-03-10,18:00,Wednesday,OSSINGTON STATION,TUSC,0,0,W,BD,5146"
"2021-03-10,18:38,Wednesday,LAWRENCE WEST STATION,MUIS,0,0,,YU,0"
"2021-03-10,18:42,Wednesday,SHEPPARD WEST STATION,MUIR,0,0,S,YU,5646"
"2021-03-10,18:48,Wednesday,FINCH STATION,SUDP,3,6,S,YU,5746"
"2021-03-10,21:21,Wednesday,WELLESLEY STATION,SUPOL,37,42,S,YU,6051"
"2021-03-10,21:37,Wednesday,LAWRENCE STATION,SUPOL,5,10,N,YU,6056"
"2021-03-10,22:00,Wednesday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-03-10,22:18,Wednesday,DAVISVILLE STATION,SUDP,10,15,N,YU,5811"
"2021-03-10,23:00,Wednesday,FINCH TO EGLINTON STAT,MUO,0,0,,YU,0"
"2021-03-10,23:55,Wednesday,ST GEORGE BD STATION,SUUT,9,16,E,BD,5318"
"2021-03-11,00:49,Thursday,DUNDAS WEST STATION,MUIS,0,0,,BD,0"
"2021-03-11,05:53,Thursday,KIPLING STATION,SUG,3,8,E,BD,5295"
"2021-03-11,07:02,Thursday,PAPE STATION,PUMO,0,0,,BD,0"
"2021-03-11,07:06,Thursday,SPADINA YUS STATION,MUIS,0,0,,YU,0"
"2021-03-11,07:12,Thursday,ROSEDALE STATION,MUSC,0,0,N,YU,6056"
"2021-03-11,07:58,Thursday,SHEPPARD WEST STATION,MUTO,0,0,S,YU,5721"
"2021-03-11,11:37,Thursday,VICTORIA PARK STATION,TUMVS,0,0,W,BD,5276"
"2021-03-11,12:05,Thursday,WELLESLEY STATION,PUMEL,0,0,,YU,0"
"2021-03-11,12:11,Thursday,UNION STATION,MUIRS,0,0,,YU,0"
"2021-03-11,12:21,Thursday,ST ANDREW STATION,PUMEL,0,0,,YU,0"
"2021-03-11,12:42,Thursday,ST CLAIR STATION,PUSO,10,13,S,YU,5496"
"2021-03-11,13:24,Thursday,LANSDOWNE STATION,MUDD,9,13,W,BD,5308"
"2021-03-11,13:33,Thursday,BLOOR STATION,PUMEL,0,0,,YU,0"
"2021-03-11,14:28,Thursday,SHEPPARD-YONGE STATION,TUSC,0,0,W,SHP,6141"
"2021-03-11,14:54,Thursday,DUNDAS WEST STATION,SUO,0,0,,BD,0"
"2021-03-11,15:39,Thursday,BLOOR STATION,MUIS,0,0,,YU,0"
"2021-03-11,15:46,Thursday,YORK MILLS STATION,MUPAA,3,6,S,YU,5506"
"2021-03-11,15:52,Thursday,DAVISVILLE STATION,PUTDN,3,6,S,YU,6136"
"2021-03-11,16:04,Thursday,KIPLING STATION,MUDD,3,7,E,BD,5100"
"2021-03-11,16:09,Thursday,ISLINGTON STATION,EUCD,5,9,E,BD,5100"
"2021-03-11,16:44,Thursday,KENNEDY BD STATION,SUAP,0,0,,BD,0"
"2021-03-11,16:44,Thursday,SHEPPARD-YONGE STATION,TUSC,0,0,W,SHP,6186"
"2021-03-11,16:53,Thursday,SPADINA YUS STATION,SUDP,3,6,N,YU,5431"
"2021-03-11,17:02,Thursday,SPADINA BD STATION,SUDP,3,7,W,BD,5276"
"2021-03-11,17:08,Thursday,ST ANDREW STATION,PUMEL,0,0,,YU,0"
"2021-03-11,17:25,Thursday,BATHURST STATION,MUIS,0,0,,BD,0"
"2021-03-11,17:28,Thursday,BLOOR STATION,SUDP,5,8,N,YU,6056"
"2021-03-11,17:59,Thursday,KENNEDY BD STATION,MUIS,0,0,,BD,0"
"2021-03-11,18:01,Thursday,DUNDAS STATION,MUNCA,0,0,,YU,0"
"2021-03-11,18:24,Thursday,FINCH STATION,MUSAN,3,6,S,YU,6056"
"2021-03-11,18:26,Thursday,SPADINA YUS STATION,SUDP,4,7,N,YU,5481"
"2021-03-11,18:39,Thursday,BLOOR STATION,SUDP,0,0,,YU,0"
"2021-03-11,19:38,Thursday,SHEPPARD-YONGE STATION,SUDP,5,10,E,SHP,6146"
"2021-03-11,20:26,Thursday,BLOOR STATION,MUIS,0,0,,YU,0"
"2021-03-11,20:39,Thursday,DONLANDS STATION,SUDP,0,0,E,BD,5320"
"2021-03-11,21:29,Thursday,DUNDAS WEST STATION,MUIS,0,0,,BD,0"
"2021-03-11,22:00,Thursday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-03-11,22:05,Thursday,DUNDAS WEST STATION,MUPAA,0,0,W,BD,5006"
"2021-03-11,22:06,Thursday,WOODBINE STATION,MUPAA,0,0,E,BD,5053"
"2021-03-11,22:47,Thursday,YORK MILLS STATION,TUMVS,0,0,S,YU,5541"
"2021-03-11,23:00,Thursday,FINCH TO EGLINTON STAT,MUO,0,0,B,YU,0"
"2021-03-12,01:59,Friday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-03-12,02:35,Friday,WILSON STATION,MUIS,0,0,,YU,0"
"2021-03-12,05:39,Friday,FINCH STATION,PUMST,0,0,,YU,0"
"2021-03-12,06:49,Friday,BLOOR STATION,MUPAA,0,0,S,YU,5846"
"2021-03-12,09:10,Friday,FINCH STATION,SUAE,3,6,S,YU,5756"
"2021-03-12,09:12,Friday,UNION STATION,MUIS,0,0,,YU,0"
"2021-03-12,10:30,Friday,EGLINTON WEST STATION,SUAP,8,11,N,YU,6076"
"2021-03-12,10:35,Friday,EGLINTON STATION,MUO,3,6,S,YU,5691"
"2021-03-12,10:35,Friday,MUSEUM STATION,MUATC,10,13,S,YU,5536"
"2021-03-12,10:56,Friday,FINCH STATION,MUSC,0,0,S,YU,5631"
"2021-03-12,11:06,Friday,SPADINA YUS STATION,MUSAN,3,6,S,YU,5491"
"2021-03-12,11:08,Friday,KIPLING STATION,MUTO,4,8,E,BD,5024"
"2021-03-12,11:33,Friday,ST CLAIR WEST STATION,SUDP,0,0,S,YU,0"
"2021-03-12,11:36,Friday,DUPONT STATION,SUDP,4,7,S,YU,5746"
"2021-03-12,11:37,Friday,KENNEDY SRT STATION,SRDP,3,9,N,SRT,3003"
"2021-03-12,11:45,Friday,QUEEN'S PARK STATION,SUO,3,6,S,YU,5746"
"2021-03-12,13:29,Friday,DUNDAS STATION,MUIS,0,0,,YU,0"
"2021-03-12,13:34,Friday,FINCH STATION,MUSC,0,0,S,YU,5631"
"2021-03-12,14:02,Friday,PAPE STATION,PUMEL,0,0,,BD,0"
"2021-03-12,14:52,Friday,FINCH STATION,MUSC,0,0,S,YU,5576"
"2021-03-12,17:06,Friday,SCARBOROUGH CTR STATIO,TRNCA,0,0,,SRT,0"
"2021-03-12,17:33,Friday,FINCH STATION,MUSC,0,0,S,YU,5576"
"2021-03-12,17:48,Friday,EGLINTON STATION,EUSC,0,0,S,YU,5446"
"2021-03-12,18:07,Friday,DOWNSVIEW PARK STATION,MUIS,0,0,S,YU,5461"
"2021-03-12,18:30,Friday,HIGHWAY 407 STATION,SUO,0,0,N,YU,5471"
"2021-03-12,19:13,Friday,DOWNSVIEW PARK STATION,MUPAA,0,0,S,YU,5511"
"2021-03-12,19:22,Friday,BAYVIEW STATION,PUSO,26,31,E,SHP,6161"
"2021-03-12,19:28,Friday,EGLINTON WEST STATION,MUPAA,0,0,N,YU,5431"
"2021-03-12,19:54,Friday,EGLINTON STATION,MUPAA,0,0,S,YU,5611"
"2021-03-12,20:23,Friday,FINCH STATION,MUSAN,3,6,S,YU,5511"
"2021-03-12,20:28,Friday,FINCH STATION,MUSAN,3,6,N,YU,6071"
"2021-03-12,20:50,Friday,WELLESLEY STATION,MUIS,0,0,,YU,0"
"2021-03-12,20:59,Friday,EGLINTON STATION,SUO,0,0,N,YU,5436"
"2021-03-12,21:44,Friday,DONLANDS STATION,MUSAN,4,11,W,BD,5163"
"2021-03-12,22:00,Friday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-03-12,22:03,Friday,BATHURST STATION,SUAP,4,11,W,BD,5136"
"2021-03-12,22:09,Friday,KENNEDY SRT STATION,MRDD,0,0,N,SRT,3019"
"2021-03-12,22:33,Friday,YONGE BD STATION,SUAP,0,0,E,BD,0"
"2021-03-12,22:36,Friday,FINCH STATION,EUTRD,5,10,S,YU,5761"
"2021-03-12,23:19,Friday,ST CLAIR WEST STATION,MUI,0,0,S,YU,5486"
"2021-03-12,23:31,Friday,DUNDAS WEST STATION,SUUT,3,10,W,BD,5084"
"2021-03-12,23:42,Friday,UNION STATION,MUIS,0,0,,YU,0"
"2021-03-13,02:12,Saturday,SPADINA BD STATION,SUUT,0,0,W,BD,0"
"2021-03-13,02:26,Saturday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0"
"2021-03-13,02:31,Saturday,VAUGHAN MC STATION,MUIS,0,0,,YU,0"
"2021-03-13,06:00,Saturday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0"
"2021-03-13,07:24,Saturday,KING STATION,MUATC,4,9,S,YU,6131"
"2021-03-13,09:05,Saturday,VAUGHAN MC STATION,TUO,5,10,S,YU,5486"
"2021-03-13,09:50,Saturday,ST GEORGE YUS STATION,PUSSW,4,9,S,YU,5486"
"2021-03-13,10:12,Saturday,EGLINTON STATION,MUIR,5,10,S,YU,5861"
"2021-03-13,14:31,Saturday,FINCH STATION,TUSUP,3,8,S,YU,5826"
"2021-03-13,14:40,Saturday,FINCH WEST STATION,MUPAA,0,0,S,YU,5816"
"2021-03-13,16:26,Saturday,KING STATION,MUATC,4,9,N,YU,5456"
"2021-03-13,17:01,Saturday,EGLINTON STATION,MUIR,3,8,S,YU,5821"
"2021-03-13,19:14,Saturday,CHRISTIE STATION,MUPAA,6,11,W,BD,5354"
"2021-03-13,19:48,Saturday,DUPONT STATION,SUDP,3,8,N,YU,5456"
"2021-03-13,19:48,Saturday,ISLINGTON STATION,SUUT,8,13,E,BD,5369"
"2021-03-13,19:57,Saturday,ST CLAIR WEST STATION,SUDP,0,0,N,YU,5626"
"2021-03-13,20:02,Saturday,KENNEDY BD STATION,SUAP,0,0,,BD,0"
"2021-03-13,20:35,Saturday,ST GEORGE BD STATION,SUDP,0,0,E,BD,5024"
"2021-03-13,20:37,Saturday,CHRISTIE STATION,TUMVS,0,0,E,BD,5016"
"2021-03-13,21:20,Saturday,LANSDOWNE STATION,MUIRS,0,0,W,BD,0"
"2021-03-13,21:34,Saturday,UNION STATION,MUIS,0,0,,YU,0"
"2021-03-13,21:40,Saturday,KING STATION,MUATC,8,13,S,YU,5691"
"2021-03-13,22:00,Saturday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-03-13,23:27,Saturday,WARDEN STATION,MUIS,0,0,,BD,0"
"2021-03-13,23:42,Saturday,ISLINGTON STATION,SUEAS,13,19,W,BD,5163"
"2021-03-13,23:52,Saturday,OLD MILL STATION,SUAP,8,14,W,BD,5365"
"2021-03-14,00:42,Sunday,WELLESLEY STATION,MUIS,0,0,,YU,0"
"2021-03-14,00:58,Sunday,OSSINGTON STATION,MUIS,0,0,E,BD,5121"
"2021-03-14,01:51,Sunday,KIPLING STATION,MUIS,0,0,,BD,0"
"2021-03-14,03:07,Sunday,KIPLING STATION,MUIS,0,0,,BD,0"
"2021-03-14,08:00,Sunday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0"
"2021-03-14,08:38,Sunday,BLOOR STATION,MUATC,3,8,S,YU,5431"
"2021-03-14,09:30,Sunday,RUNNYMEDE STATION,MUIS,0,0,,BD,0"
"2021-03-14,10:09,Sunday,KIPLING STATION,SUAE,0,0,,BD,0"
"2021-03-14,11:46,Sunday,COLLEGE STATION,SUO,0,0,N,YU,5626"
"2021-03-14,11:46,Sunday,WELLESLEY STATION,SUO,0,0,N,YU,5614"
"2021-03-14,13:59,Sunday,YONGE BD STATION,MUIS,0,0,E,BD,0"
"2021-03-14,14:02,Sunday,SPADINA BD STATION,SUPOL,0,0,E,BD,5240"
"2021-03-14,14:05,Sunday,SPADINA YUS STATION,SUPOL,0,0,N,YU,5431"
"2021-03-14,14:21,Sunday,KEELE STATION,MUSC,0,0,W,BD,5358"
"2021-03-14,15:21,Sunday,LANSDOWNE STATION,SUDP,8,12,W,BD,5261"
"2021-03-14,15:30,Sunday,ST GEORGE YUS STATION,MUIS,0,0,S,YU,0"
"2021-03-14,16:36,Sunday,BATHURST STATION,MUIRS,0,0,,BD,0"
"2021-03-14,16:59,Sunday,CHESTER STATION,TUSC,0,0,W,BD,5261"
"2021-03-14,17:33,Sunday,BLOOR STATION,MUI,13,18,N,YU,5721"
"2021-03-14,17:52,Sunday,ISLINGTON STATION,SUO,0,0,,BD,0"
"2021-03-14,17:54,Sunday,COXWELL STATION,TUNIP,4,8,W,BD,5258"
"2021-03-14,18:18,Sunday,CHRISTIE STATION,MUIS,0,0,,BD,0"
"2021-03-14,18:40,Sunday,VAUGHAN MC STATION,MUATC,3,8,S,YU,5481"
"2021-03-14,20:01,Sunday,BROADVIEW STATION,MUIS,0,0,,BD,0"
"2021-03-14,20:52,Sunday,BAY STATION,MUIS,0,0,,BD,0"
"2021-03-14,21:49,Sunday,VAUGHAN MC STATION,MUI,5,10,S,YU,5576"
"2021-03-14,22:00,Sunday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-03-15,00:25,Monday,KING STATION,SUDP,0,0,,YU,0"
"2021-03-15,00:34,Monday,YONGE BD STATION,SUUT,0,0,,BD,0"
"2021-03-15,01:04,Monday,LAWRENCE STATION,MUPAA,3,8,N,YU,5751"
"2021-03-15,01:35,Monday,EGLINTON STATION,SUDP,0,0,,YU,0"
"2021-03-15,02:05,Monday,NORTH YORK CTR STATION,MUSC,0,0,S,YU,5476"
"2021-03-15,02:26,Monday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0"
"2021-03-15,05:08,Monday,FINCH STATION,PUMO,0,0,,YU,0"
"2021-03-15,05:26,Monday,EGLINTON STATION,MUSC,0,0,N,YU,6131"
"2021-03-15,06:00,Monday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0"
"2021-03-15,07:17,Monday,ROSEDALE STATION,SUDP,4,8,N,YU,5836"
"2021-03-15,09:51,Monday,EGLINTON STATION,MUSC,0,0,N,YU,5746"
"2021-03-15,10:00,Monday,YORK MILLS STATION,MUSC,0,0,N,YU,5746"
"2021-03-15,10:51,Monday,ROSEDALE STATION,TUATC,8,12,S,YU,5446"
"2021-03-15,11:08,Monday,YONGE BD STATION,MUIS,0,0,,BD,0"
"2021-03-15,11:23,Monday,JANE STATION,MUD,3,7,W,BD,5289"
"2021-03-15,11:37,Monday,ISLINGTON STATION,TUS,3,7,E,BD,5031"
"2021-03-15,12:22,Monday,WILSON STATION,MUPAA,0,0,N,YU,5801"
"2021-03-15,12:34,Monday,EGLINTON STATION,MUIS,0,0,,YU,0"
"2021-03-15,13:37,Monday,VAUGHAN MC STATION,TUNIP,5,10,S,YU,5676"
"2021-03-15,14:08,Monday,FINCH STATION,MUIS,0,0,,YU,0"
"2021-03-15,14:24,Monday,WARDEN STATION,SUDP,10,14,W,BD,5060"
"2021-03-15,15:09,Monday,VAUGHAN MC STATION,EUBO,4,8,S,YU,5461"
"2021-03-15,16:02,Monday,FINCH STATION,SUAP,0,0,,YU,0"
"2021-03-15,16:54,Monday,FINCH STATION,TUSUP,3,7,S,YU,5786"
"2021-03-15,17:16,Monday,WELLESLEY STATION,SUDP,3,7,N,YU,5731"
"2021-03-15,18:04,Monday,ST GEORGE YUS STATION,MUPAA,0,0,S,YU,5676"
"2021-03-15,18:18,Monday,SPADINA BD STATION,SUAP,0,0,E,BD,5307"
"2021-03-15,18:45,Monday,BAYVIEW STATION,SUUT,11,16,W,SHP,6161"
"2021-03-15,18:49,Monday,SHERBOURNE STATION,MUIS,0,0,W,BD,5014"
"2021-03-15,19:59,Monday,COXWELL STATION,MUPAA,0,0,W,BD,5354"
"2021-03-15,20:02,Monday,BLOOR STATION,SUAP,0,0,S,YU,5496"
"2021-03-15,20:55,Monday,SUMMERHILL STATION,SUUT,6,10,N,YU,6081"
"2021-03-15,22:00,Monday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-03-15,23:07,Monday,YORK MILLS STATION,MUWR,13,18,N,YU,5746"
"2021-03-15,23:42,Monday,YORKDALE STATION,EUBK,5,10,N,YU,5391"
"2021-03-16,01:31,Tuesday,DON MILLS STATION,TUSC,0,0,W,SHP,6151"
"2021-03-16,01:54,Tuesday,DUNDAS STATION,SUDP,3,8,N,YU,5561"
"2021-03-16,02:38,Tuesday,FINCH STATION,MUIRS,0,0,,YU,0"
"2021-03-16,05:14,Tuesday,FINCH STATION,PUMO,0,0,,YU,0"
"2021-03-16,05:20,Tuesday,DAVISVILLE STATION,MUSC,0,0,S,YU,6041"
"2021-03-16,05:26,Tuesday,DAVISVILLE STATION,MUSC,0,0,S,YU,6116"
"2021-03-16,06:00,Tuesday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0"
"2021-03-16,06:39,Tuesday,KEELE STATION,PUMO,0,0,,BD,0"
"2021-03-16,06:51,Tuesday,NORTH YORK CTR STATION,EUSC,0,0,N,YU,5746"
"2021-03-16,07:20,Tuesday,EGLINTON WEST STATION,MUNCA,0,0,,YU,0"
"2021-03-16,07:53,Tuesday,SUMMERHILL STATION,EUSC,0,0,N,YU,5746"
"2021-03-16,10:14,Tuesday,YORK MILLS STATION,TUSC,0,0,S,YU,6086"
"2021-03-16,11:02,Tuesday,YONGE BD STATION,SUDP,0,0,,BD,0"
"2021-03-16,11:46,Tuesday,SHERBOURNE STATION,PUMEL,0,0,,BD,0"
"2021-03-16,12:11,Tuesday,BAY STATION,MUPR1,40,44,E,BD,5079"
"2021-03-16,12:33,Tuesday,WILSON STATION,PUSRA,9,13,N,YU,5506"
"2021-03-16,12:34,Tuesday,SUMMERHILL STATION,SUAP,3,7,N,YU,5661"
"2021-03-16,12:35,Tuesday,KENNEDY BD STATION,MUO,4,8,W,BD,5142"
"2021-03-16,12:46,Tuesday,FINCH STATION,SUO,0,0,,YU,0"
"2021-03-16,13:14,Tuesday,KIPLING STATION,MUIRS,0,0,,BD,0"
"2021-03-16,13:22,Tuesday,ROYAL YORK STATION,MUO,0,0,,BD,0"
"2021-03-16,13:46,Tuesday,ST ANDREW STATION,MUSAN,5,10,S,YU,5661"
"2021-03-16,14:17,Tuesday,FINCH STATION,TUO,4,9,S,YU,5556"
"2021-03-16,14:30,Tuesday,QUEEN STATION,SUO,0,0,N,YU,0"
"2021-03-16,14:54,Tuesday,WILSON STATION,MUIS,0,0,,YU,0"
"2021-03-16,14:55,Tuesday,JANE STATION,EUPI,5,9,W,BD,5054"
"2021-03-16,15:51,Tuesday,DONLANDS STATION,EUME,11,14,W,BD,5002"
"2021-03-16,17:27,Tuesday,QUEEN STATION,MUATC,4,8,N,YU,6136"
"2021-03-16,18:24,Tuesday,ST GEORGE BD STATION,MUDD,6,10,W,BD,5108"
"2021-03-16,19:29,Tuesday,ST GEORGE YUS STATION,MUIS,0,0,,YU,0"
"2021-03-16,19:58,Tuesday,ST ANDREW STATION,MUPAA,0,0,S,YU,5491"
"2021-03-16,20:28,Tuesday,LAWRENCE STATION,TUSC,0,0,S,YU,5831"
"2021-03-16,20:51,Tuesday,DUNDAS STATION,SUDP,0,0,N,YU,5421"
"2021-03-16,21:33,Tuesday,FINCH STATION,SUAP,0,0,N,YU,5746"
"2021-03-16,22:00,Tuesday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU/BD,0"
"2021-03-16,22:11,Tuesday,SHEPPARD-YONGE STATION,MUNOA,0,0,E,SHP,0"
"2021-03-16,22:25,Tuesday,LESLIE STATION,TUSC,0,0,W,SHP,6176"
"2021-03-16,23:37,Tuesday,DAVISVILLE YARD,MUO,0,0,,YU,0"
"2021-03-17,01:22,Wednesday,FINCH WEST STATION,TUO,10,15,N,YU,5941"
"2021-03-17,01:32,Wednesday,ST GEORGE BD STATION,SUROB,6,13,W,BD,5342"
"2021-03-17,01:36,Wednesday,ST GEORGE YUS STATION,SUROB,0,0,N,YU,5906"
"2021-03-17,01:39,Wednesday,SPADINA YUS STATION,SUROB,11,16,S,YU,6056"
"2021-03-17,01:56,Wednesday,KENNEDY BD STATION,MUPAA,0,0,,BD,5109"
"2021-03-17,05:15,Wednesday,INGLIS BUILDING,PUMEL,0,0,,,0"
"2021-03-17,05:54,Wednesday,DON MILLS STATION,MUSC,0,0,W,SHP,6176"
"2021-03-17,06:00,Wednesday,YONGE UNIVERSITY SUBWA,MUO,0,0,,YU,0"
"2021-03-17,06:18,Wednesday,ROSEDALE STATION,MUATC,3,7,S,YU,5496"
"2021-03-17,08:04,Wednesday,YORK MILLS STATION,MUSC,0,0,N,YU,5746"
"2021-03-17,08:36,Wednesday,ST GEORGE YUS STATION,SUDP,6,10,S,YU,5901"
"2021-03-17,09:11,Wednesday,LAWRENCE STATION,MUSC,0,0,N,YU,5741"
"2021-03-17,09:42,Wednesday,FINCH STATION,SUO,0,0,,YU,0"
"2021-03-17,11:24,Wednesday,EGLINTON STATION,MUIR,0,0,N,YU,5731"
"2021-03-17,11:44,Wednesday,WOODBINE STATION,PUSO,6,10,W,BD,5180"
"2021-03-17,12:25,Wednesday,HIGH PARK STATION,PUMEL,0,0,,BD,0"
"2021-03-17,12:28,Wednesday,EGLINTON STATION,MUSC,0,0,N,YU,5561"
"2021-03-17,13:11,Wednesday,VICTORIA PARK STATION,SUO,3,8,W,BD,5299"
"2021-03-17,14:11,Wednesday,BLOOR STATION,SUAP,0,0,,YU,0"
"2021-03-17,14:19,Wednesday,ST CLAIR STATION,PUMEL,0,0,,YU,0"
"2021-03-17,14:31,Wednesday,ROSEDALE STATION,TUOS,6,10,S,YU,5741"
"2021-03-17,14:32,Wednesday,WARDEN STATION,SUROB,0,0,,BD,0"
"2021-03-17,14:38,Wednesday,WILSON STATION,MUIS,0,0,,YU,0"
"2021-03-17,15:38,Wednesday,KEELE STATION,SUO,4,8,W,BD,5307"
"2021-03-17,17:19,Wednesday,COLLEGE STATION,SUO,4,9,S,YU,6116"
"2021-03-17,17:50,Wednesday,DUNDAS WEST STATION,SUUT,3,7,W,BD,5342"
"2021-03-17,18:19,Wednesday,WILSON STATION,MUIS,0,0,,YU,0"
"2021-03-17,18:34,Wednesday,RUNNYMEDE STATION,EUDO,19,23,E,BD,5020"
"2021-03-17,18:35,Wednesday,BESSARION STATION,MUSC,0,0,E,SHP,6171"
"2021-03-17,18:48,Wednesday,DOWNSVIEW PARK STATION,MUIRS,0,0,,YU,0"
"2021-03-17,18:50,Wednesday,ST GEORGE BD STATION,SUDP,4,8,W,BD,5035"
"2021-03-17,18:59,Wednesday,DUNDAS WEST STATION,EUCD,4,8,E,BD,5020"
"2021-03-17,19:33,Wednesday,FINCH STATION,MUSC,0,0,S,YU,5741"
"2021-03-17,19:43,Wednesday,UNION STATION,MUIR,7,11,N,YU,5836"
"2021-03-17,20:40,Wednesday,OSSINGTON CENTRE TRACK,SUO,0,0,W,BD,5051"
"2021-03-17,21:12,Wednesday,SPADINA BD STATION,SUUT,3,10,E,BD,5187"
